technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
DAC,power,FI,1.9140161958236347e-06,2.358905865687095e-06,2.6051073155141086e-06,2.8931523836488106e-06,3.0663062397853914e-06,3.214262809206696e-06,3.3523709365481878e-06,3.4818906232239225e-06,3.649972527563171e-06,3.846842851478853e-06,4.053999715369238e-06,4.296904663280391e-06,4.556276462067612e-06,4.848169383762226e-06,5.185188727615398e-06,5.550324100082413e-06,5.910435555228309e-06,6.327877841716855e-06,6.816785908884633e-06,7.655240983810791e-06,7.727199634207456e-06,8.00021835848572e-06,8.421933235006759e-06,8.946196414395877e-06,9.669785670248957e-06,1.0358901683280451e-05,1.0933231515145744e-05,1.1557368868923151e-05,1.2143980353636446e-05,1.2992416040085038e-05
DAC,power,FR,1.961522161951341e-06,2.236494418834831e-06,2.4524795677837358e-06,2.751615660541728e-06,2.9644962443476766e-06,3.167429024099362e-06,3.3602335464006444e-06,3.5468711540807723e-06,3.72625710385396e-06,3.857037985850937e-06,4.040070750809298e-06,4.1972395485295024e-06,4.397819294758844e-06,4.644518727153575e-06,4.938588499886326e-06,5.270457606846086e-06,5.658445655527625e-06,6.155201929139309e-06,6.5966462342558585e-06,7.209521317961659e-06,7.03814538643919e-06,7.685234336686854e-06,8.222413194016556e-06,8.789794657204182e-06,9.518193532202812e-06,1.0276244665968068e-05,1.1248502224664466e-05,1.2200197699865386e-05,1.2870546360212288e-05,1.3862870710937775e-05
DAC,power,HR,1.9487207056172254e-06,2.2486610802258186e-06,2.4672014118144874e-06,2.7712032864868602e-06,2.9939391887821436e-06,3.188165419375622e-06,3.3720861755063307e-06,3.5653781953796075e-06,3.7628359314007755e-06,3.945191487167002e-06,4.092757281916026e-06,4.218042368472953e-06,4.38109237400212e-06,4.577687496639437e-06,4.806344906231651e-06,5.065106616295158e-06,5.359419095645094e-06,5.699718697703786e-06,6.085659236216046e-06,6.638175948228201e-06,6.559222467060125e-06,7.241739542388163e-06,7.765073834340463e-06,8.24650555503099e-06,8.849793906163469e-06,9.490571779109358e-06,1.0289804605582916e-05,1.0973086447560871e-05,1.1615289148094236e-05,1.2509271832666484e-05
DAC,power,HU,1.9697294788191558e-06,2.2383899118923246e-06,2.4428540090650905e-06,2.7206219066978674e-06,2.935783078869942e-06,3.127364495080792e-06,3.3074063858427326e-06,3.4790375487445355e-06,3.630381405592129e-06,3.7520945226402174e-06,3.921923674567236e-06,4.09920555838679e-06,4.3176009226805e-06,4.563120085719482e-06,4.8372587438612286e-06,5.129476181902777e-06,5.45651561586695e-06,5.8435379720500174e-06,6.293902841364304e-06,6.913116912946834e-06,6.80905753908666e-06,7.477620578865826e-06,8.016301966948378e-06,8.536171788001651e-06,9.15979957802736e-06,9.782556144804109e-06,1.0515600375029221e-05,1.1194623824589208e-05,1.187867995252039e-05,1.282601803426387e-05
DAC,power,IE,1.7819070819143356e-06,2.3222965502926365e-06,2.5983775764080386e-06,2.9811956409380142e-06,3.1634272341399027e-06,3.2580103721819553e-06,3.377298238412625e-06,3.528245003392097e-06,3.7311382789212774e-06,3.966956365705088e-06,4.217720803072407e-06,4.448610569447595e-06,4.706025882180072e-06,5.0100170628813595e-06,5.365174138106479e-06,5.7685108743931505e-06,6.218492914179782e-06,6.77569482105225e-06,7.445602241528864e-06,8.378396873221175e-06,8.739406173781512e-06,9.43737643288955e-06,1.0044683506568814e-05,1.0543137807043065e-05,1.1459789804311e-05,1.257549235668123e-05,1.3918952775713067e-05,1.5202601543849102e-05,1.591036797720391e-05,1.69522465340916e-05
DAC,power,IT,1.971324830659587e-06,2.2443599504260095e-06,2.4527223029441225e-06,2.718038286687785e-06,2.9094240475933497e-06,3.0559203465876983e-06,3.178872997279679e-06,3.277269646935555e-06,3.4079542627032945e-06,3.584296331962381e-06,3.8010860490322745e-06,3.971577243090806e-06,4.176392727562641e-06,4.415263046180583e-06,4.68618680813462e-06,4.996992331885088e-06,5.341670691924023e-06,5.717597017864025e-06,6.1296280305683345e-06,6.697905428038728e-06,6.506060517068179e-06,7.152727728370746e-06,7.725261814869526e-06,8.338168842967445e-06,8.993966618697658e-06,9.67263555098135e-06,1.0432305613683341e-05,1.1181013428745895e-05,1.1814731875998534e-05,1.2678672887297507e-05
DAC,power,LT,1.982754775060957e-06,2.2733137850157737e-06,2.4952012599613145e-06,2.814290224938961e-06,3.034321404368612e-06,3.2206725511085418e-06,3.38162727399867e-06,3.5170667164991075e-06,3.623506738993954e-06,3.7634127820935216e-06,3.950105557448039e-06,4.153533397640651e-06,4.394385884625277e-06,4.680558368556624e-06,5.004711653346301e-06,5.36605537934532e-06,5.756005987093156e-06,6.1942290303289744e-06,6.675229421608368e-06,7.381062287591434e-06,7.4412061343122126e-06,8.166565086959973e-06,8.669187055083346e-06,9.163769490255814e-06,9.852211594989006e-06,1.0608860083533878e-05,1.1436368240152855e-05,1.2277112588232636e-05,1.3078802150418643e-05,1.4104535287779118e-05
DAC,power,LU,1.673238088896768e-06,2.247124808345646e-06,2.522972291518152e-06,2.929768865302098e-06,3.145340523555439e-06,3.337952377641698e-06,3.5176612858449732e-06,3.676477349990746e-06,3.809910449651364e-06,3.905179246211763e-06,4.017744468239298e-06,4.169303755134134e-06,4.338201996164591e-06,4.5465903884742945e-06,4.794929704498096e-06,5.086300690058984e-06,5.415257768348235e-06,5.80934551995039e-06,6.202743129895906e-06,6.770939887334198e-06,6.771171139268507e-06,7.245538917383017e-06,7.801688072005785e-06,8.35925959460702e-06,9.094506399040248e-06,9.89959815482752e-06,1.08070689271418e-05,1.1628716502403369e-05,1.2219247029122528e-05,1.3080235751713598e-05
DAC,power,LV,1.9965243213350145e-06,2.30947649069849e-06,2.533956155319537e-06,2.8614961663909628e-06,3.0850445109657937e-06,3.276183795269503e-06,3.4600538412247944e-06,3.6315011303118127e-06,3.7824275053453016e-06,3.902625573169792e-06,4.042234479399384e-06,4.200099935206098e-06,4.390820801378129e-06,4.62812747562105e-06,4.9107815316729496e-06,5.240171825047869e-06,5.592826513201011e-06,5.978228420100044e-06,6.420122566380738e-06,7.086054589045536e-06,7.100885769198364e-06,7.5999415965148465e-06,8.135632380157494e-06,8.659769696976004e-06,9.33050728964932e-06,9.992594092074924e-06,1.0664701003367326e-05,1.1342568143719366e-05,1.2015031979479926e-05,1.2944176550539057e-05
DAC,power,NL,1.7531080538155067e-06,2.309078031740163e-06,2.557391521564172e-06,2.824161887225152e-06,2.9603556096997046e-06,3.1308109742964234e-06,3.2827928691673703e-06,3.389763359528755e-06,3.5384129402321347e-06,3.7142838427843887e-06,3.892905965135069e-06,4.087410385595149e-06,4.296918575308163e-06,4.521589151888996e-06,4.771253477422635e-06,5.058199705221037e-06,5.382271080413797e-06,5.7489065119157796e-06,6.15820533969396e-06,6.712219509618929e-06,6.664087591409917e-06,7.131402590952963e-06,7.623779235858657e-06,8.143804740036807e-06,8.81133869710782e-06,9.49177172222678e-06,1.0361088387864122e-05,1.1231427651788906e-05,1.1764086437779585e-05,1.2535297818177074e-05
