technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
DAC,power,FI,4.088276904325791e-09,5.038484933980368e-09,5.564312325411841e-09,6.179508348829825e-09,6.549298558731818e-09,6.865268287518411e-09,7.160202517866335e-09,7.43679255085588e-09,7.795752758753226e-09,8.216206177397417e-09,8.658637242151129e-09,9.177412757608254e-09,9.731373241107428e-09,1.0354796729651676e-08,1.1074606040686855e-08,1.185446842938456e-08,1.2623598243629427e-08,1.351518209417672e-08,1.4559415525878127e-08,1.6350295667302395e-08,1.6503993040912897e-08,1.7087167686749726e-08,1.798794428718482e-08,1.9107761149160287e-08,2.0653329467673292e-08,2.21252603028108e-08,2.3352009911042545e-08,2.468514440543915e-08,2.5938120891075007e-08,2.775034563974296e-08
DAC,power,FR,4.189748116827214e-09,4.7770152558140485e-09,5.2382998643524596e-09,5.877186200543615e-09,6.331831749897993e-09,6.765229763740923e-09,7.176993991455217e-09,7.57558916073423e-09,7.958695550726397e-09,8.23798631555169e-09,8.62889323379424e-09,8.964535655782632e-09,9.392914760866864e-09,9.919808469576643e-09,1.0547878036669364e-08,1.1256686570347816e-08,1.2085361123358419e-08,1.3146359833532095e-08,1.408921302208347e-08,1.539825744680818e-08,1.5032212157014583e-08,1.6414390803348562e-08,1.7561797768396874e-08,1.877371526480916e-08,2.03295567162326e-08,2.194873075468642e-08,2.4025440520739676e-08,2.6058228540159836e-08,2.7490063984989167e-08,2.9609628611201275e-08
DAC,power,HR,4.162404618696583e-09,4.803004471766684e-09,5.2697496445002116e-09,5.9190295732095765e-09,6.394726558059159e-09,6.809527979651722e-09,7.202317480556371e-09,7.615123738935238e-09,8.03682932317168e-09,8.426277692337918e-09,8.741424287250748e-09,9.00896417044935e-09,9.357190238043352e-09,9.777064710286492e-09,1.0265419333857327e-08,1.0818071937335576e-08,1.144665262690173e-08,1.2173457053204188e-08,1.2997749683146987e-08,1.4177872461859303e-08,1.4009242410370012e-08,1.546709450466706e-08,1.658493163753836e-08,1.7613263923496175e-08,1.890187327981578e-08,2.0270554463867644e-08,2.1977688387557357e-08,2.3437152414695938e-08,2.4808868563702436e-08,2.671838065810175e-08
DAC,power,HU,4.207278681129849e-09,4.781065686765905e-09,5.217745285542072e-09,5.81099020435077e-09,6.270507316096247e-09,6.679658879222174e-09,7.064163063467739e-09,7.430701608900549e-09,7.753908506003958e-09,8.01382529759293e-09,8.376522836990949e-09,8.75512757681549e-09,9.221567757581233e-09,9.745940385051782e-09,1.033144026433276e-08,1.0955552460212912e-08,1.1654038052055952e-08,1.2480643048862237e-08,1.3442546384572762e-08,1.4765134436253363e-08,1.4542870676855862e-08,1.5970914825846913e-08,1.7121530229804332e-08,1.8231963142527844e-08,1.956401605475734e-08,2.0894204437178993e-08,2.245996174542354e-08,2.3910330534444322e-08,2.5371445530295084e-08,2.7394924602222503e-08
DAC,power,IE,3.80609609497589e-09,4.960286628088414e-09,5.549936736878482e-09,6.367565303374104e-09,6.756746393137509e-09,6.958712370646931e-09,7.213449007120085e-09,7.535807098485838e-09,7.969123650965918e-09,8.472768246758587e-09,9.008346628681776e-09,9.501455668619633e-09,1.0051241339712562e-08,1.0700509319690585e-08,1.1459064397709994e-08,1.2320526094162923e-08,1.3281613118868629e-08,1.4471718901010105e-08,1.5902558524804063e-08,1.7894942946260733e-08,1.8666049726011056e-08,2.0156914302372642e-08,2.1454114664527822e-08,2.2518806896468754e-08,2.4476751544560342e-08,2.6859856750019346e-08,2.972944431128941e-08,3.247127291644739e-08,3.3983030807393735e-08,3.620844256444819e-08
DAC,power,IT,4.2106863012418096e-09,4.793815779053396e-09,5.238819630710182e-09,5.805467570812237e-09,6.214201223313839e-09,6.527052582656484e-09,6.789615806372151e-09,6.9997288502068285e-09,7.27881064313056e-09,7.655418165523918e-09,8.118430395221434e-09,8.482527071973837e-09,8.919954501792813e-09,9.430126534414373e-09,1.0008756936823999e-08,1.0672573792286674e-08,1.1408740081600674e-08,1.221165034066303e-08,1.3091676609765694e-08,1.4305459175551819e-08,1.3895690940354122e-08,1.5276968822837863e-08,1.649989361778408e-08,1.7809052639279384e-08,1.920982110897816e-08,2.0659437558433477e-08,2.228206781868675e-08,2.3881280380427405e-08,2.5234874838160396e-08,2.708021747726401e-08
DAC,power,LT,4.235100294088794e-09,4.855661216244657e-09,5.32955678251177e-09,6.011061878376828e-09,6.480981258879693e-09,6.878962197749494e-09,7.222696411297649e-09,7.511931096903566e-09,7.739225684971405e-09,8.038004363278907e-09,8.436719263161518e-09,8.87117687499006e-09,9.385583484386337e-09,9.996790252558852e-09,1.0689119539997085e-08,1.1460882684294583e-08,1.2293742533889801e-08,1.3229707020145938e-08,1.4257044922707594e-08,1.5764648268578e-08,1.5893117444361938e-08,1.7442480496019532e-08,1.851607551589352e-08,1.957249535164495e-08,2.1042988929534176e-08,2.2659165180265536e-08,2.4426694247875698e-08,2.6222493749058942e-08,2.7934869716902746e-08,3.012579569970357e-08
DAC,power,LU,3.573982628360794e-09,4.799722767058965e-09,5.3888742493011175e-09,6.257720500865142e-09,6.718114630121523e-09,7.129467569357721e-09,7.513260590943004e-09,7.852427700644386e-09,8.137380026927813e-09,8.340817372353083e-09,8.58120302641312e-09,8.904868721610772e-09,9.265584458867041e-09,9.710646699916946e-09,1.0241040235743594e-08,1.0863342344872212e-08,1.1565923433912527e-08,1.2407617686335208e-08,1.3247844245015482e-08,1.4461467524758093e-08,1.446196699849499e-08,1.5475221951934906e-08,1.666315092804559e-08,1.7854114968867293e-08,1.9424583056161613e-08,2.114423373533731e-08,2.3082559863387086e-08,2.4837568206886128e-08,2.6098912980680323e-08,2.7937947921338656e-08
DAC,power,LV,4.2645116011289885e-09,4.932903971005333e-09,5.412336598381509e-09,6.111893170509984e-09,6.589325491483044e-09,6.997533308720889e-09,7.390214042482689e-09,7.756360270490002e-09,8.078676503741047e-09,8.33535991457225e-09,8.633505978628394e-09,8.97064300344196e-09,9.377968117648196e-09,9.884797791921708e-09,1.0488484211036004e-08,1.1191995345019757e-08,1.1945193281679729e-08,1.2768335765198134e-08,1.3712147078205015e-08,1.5134526685435423e-08,1.5166205765809576e-08,1.6232191652984853e-08,1.7376420734580504e-08,1.849596819175143e-08,1.992864507033636e-08,2.134284080962479e-08,2.277843805602358e-08,2.4226337388325603e-08,2.5662691543183356e-08,2.7647307418240687e-08
DAC,power,NL,3.744582299167696e-09,4.932055373809469e-09,5.462393442447575e-09,6.032147147848989e-09,6.322991006954836e-09,6.687016927482438e-09,7.011585121166774e-09,7.24001169477673e-09,7.557466090373638e-09,7.933067139878341e-09,8.314548989727785e-09,8.72994171497782e-09,9.177393244269161e-09,9.657231168138714e-09,1.0190453503493617e-08,1.0803306978333332e-08,1.1495455725584307e-08,1.2278518478730203e-08,1.3152708576704797e-08,1.4336028627615196e-08,1.4233224700905587e-08,1.5231407212633778e-08,1.628311483668622e-08,1.7393880442037294e-08,1.881971676186268e-08,2.027310175643701e-08,2.2129933618268832e-08,2.3988947250352522e-08,2.5126681497407887e-08,2.6773957254469577e-08
DAC,power,NO,4.527833541428473e-09,5.171244570600344e-09,5.690900319961202e-09,6.365153876110852e-09,6.8786303225208636e-09,7.404167281139525e-09,7.940897210418174e-09,8.451397558560716e-09,9.008944576929457e-09,9.607785781471396e-09,1.0178691551750268e-08,1.0572784771193014e-08,1.0943653662179253e-08,1.125871390453492e-08,1.1749488706069186e-08,1.2428388771118154e-08,1.3252541488044273e-08,1.422475338992748e-08,1.5310232506550803e-08,1.7053180498240296e-08,1.792950256846657e-08,1.9563047864613463e-08,2.0716480453886707e-08,2.2002431054887248e-08,2.3888561315533136e-08,2.5937531799404873e-08,2.777638436692757e-08,2.9585042327718096e-08,3.1009885257874003e-08,3.2903397551695135e-08
DAC,power,PL,4.1710634820084264e-09,4.776118983123196e-09,5.229050825578541e-09,5.851946078190013e-09,6.305446152292414e-09,6.7111597644727335e-09,7.108254579898017e-09,7.521308332660423e-09,7.975298453807911e-09,8.46835955652297e-09,8.97862040800178e-09,9.381610144662303e-09,9.866077182160388e-09,1.043142215973627e-08,1.0970204140098108e-08,1.1505776016633787e-08,1.2056675967399901e-08,1.2632574000033136e-08,1.3396089260148446e-08,1.461638757822266e-08,1.4235651707329287e-08,1.544693529482434e-08,1.653207195773181e-08,1.753187147659302e-08,1.8771448406149364e-08,2.007111169605777e-08,2.1475057311935355e-08,2.271287705931292e-08,2.3806269638579364e-08,2.534087057367075e-08
