technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
hard_coal_plant_CCS,CZ,1.9016516943480038e-08,2.279103939202022e-08,2.6956423211238283e-08,3.059760195877984e-08,4.0987006333636236e-08,5.3552544974483517e-08,6.831558412745067e-08,8.318878005209708e-08,9.035906606598799e-08,9.617250086344754e-08,1.0086358444150938e-07,1.0509719401990671e-07,1.0891793189522537e-07,1.1173833522120815e-07,1.1468176538551084e-07,1.1747785103801595e-07,1.1953906014847167e-07,1.2163642604776202e-07,1.2429466846148475e-07,1.2618887652732597e-07,1.2749072009115433e-07,1.2826443400208717e-07,1.2856112605749807e-07,1.2914576281518678e-07,1.2881189458480096e-07,1.292897483504343e-07,1.2872851341812047e-07,1.3300105481298405e-07,1.3400411937614906e-07,1.4164764523823356e-07
hard_coal_plant_CCS,DE,2.0628727113478186e-08,2.4796215746755954e-08,2.941424482123462e-08,3.3061154071100465e-08,4.587694331611553e-08,6.428332646873588e-08,9.449688011465626e-08,1.5842360492371268e-07,1.7639652875544632e-07,1.9086362042117388e-07,2.018656831114588e-07,2.0988046405985213e-07,2.1941390786592762e-07,2.2859056791232307e-07,2.3814462331633422e-07,2.4483927428502646e-07,2.5048121328512813e-07,2.549745861298513e-07,2.574765431514111e-07,2.5790599630671756e-07,2.5878499923442195e-07,2.6026097104167604e-07,2.601666509047386e-07,2.6035329803739213e-07,2.575545073274578e-07,2.5933715782674725e-07,2.5122023836437633e-07,2.556243081209231e-07,2.4833950465445224e-07,2.521630891064228e-07
hard_coal_plant_CCS,DK,1.8518968613402065e-08,2.202150213118503e-08,2.5804864978703952e-08,3.0437459501137336e-08,3.930332607398847e-08,5.004204008837175e-08,6.240063786779755e-08,7.189291868360059e-08,7.678120231971475e-08,8.134555969010841e-08,8.946416949885221e-08,9.430944079512327e-08,9.835730302010216e-08,9.91923329442733e-08,1.0170017636025332e-07,1.0581613212483316e-07,1.0946739895721039e-07,1.1246095989904677e-07,1.1559648582652986e-07,1.1829135987117653e-07,1.1998297180869184e-07,1.2143165662561308e-07,1.2318160729799138e-07,1.2519212995495767e-07,1.2775063834151813e-07,1.3129779468029746e-07,1.3391218549480104e-07,1.3569218209087572e-07,1.3622958030011598e-07,1.4343883871744528e-07
hard_coal_plant_CCS,EE,1.784322221722927e-08,2.1239917114711522e-08,2.4845152724886615e-08,2.8881745546119707e-08,3.631239392650509e-08,4.522154145031877e-08,5.237084635688247e-08,5.774593962614082e-08,6.18252503484859e-08,6.548495009773953e-08,7.328511339220252e-08,7.818207756259768e-08,8.24426751650334e-08,8.436261200478897e-08,8.736010053974558e-08,9.175869002520402e-08,9.604200946999689e-08,9.98455493661459e-08,1.036552640897397e-07,1.0740299331344433e-07,1.1080641695699538e-07,1.144763173357253e-07,1.1781623861315777e-07,1.2152723429667215e-07,1.246927502879515e-07,1.2738158660214739e-07,1.3047459643794078e-07,1.3296435554120836e-07,1.3471208218303482e-07,1.4254818716892543e-07
hard_coal_plant_CCS,EL,1.811734891152984e-08,2.145790366385755e-08,2.5507449290085917e-08,2.8860254620251294e-08,3.8862836663849284e-08,5.020786530060796e-08,6.28251244733012e-08,7.52287393534726e-08,8.265078657293652e-08,9.044627743177845e-08,9.731717654263414e-08,1.0399295411715431e-07,1.0930866280606213e-07,1.1542505491682346e-07,1.2209800276821862e-07,1.286520386254897e-07,1.3605714657095223e-07,1.4308363046903758e-07,1.4872176468631034e-07,1.528414645375821e-07,1.5627304547784627e-07,1.5850305283046128e-07,1.5756204869157006e-07,1.5999941459499765e-07,1.6133279332924319e-07,1.6343433838109673e-07,1.6115138638243795e-07,1.6367418502723867e-07,1.6417285736717402e-07,1.6813256880660937e-07
hard_coal_plant_CCS,ES,1.6797344457578513e-08,1.9435621113359678e-08,2.3611130848747114e-08,2.6309403064258292e-08,3.219709032543126e-08,3.818869275814171e-08,4.4018917894335014e-08,5.000258267585625e-08,5.340393118643993e-08,5.659024362474826e-08,6.001735493868872e-08,6.309701476392246e-08,6.627778967779552e-08,6.967253961939076e-08,7.343896784227895e-08,7.698335199494582e-08,8.087946508543383e-08,8.522410723158888e-08,8.983734422550578e-08,9.405770437494852e-08,9.823560753206419e-08,1.0229069643808287e-07,1.0617511632309685e-07,1.0967307051951581e-07,1.1292119539434262e-07,1.157263979888928e-07,1.1831534584603222e-07,1.2355315626124336e-07,1.292319609435082e-07,1.402041181843065e-07
hard_coal_plant_CCS,FI,1.8148022134077515e-08,2.179713674991466e-08,2.5442893572168374e-08,2.9501877470120315e-08,3.632566502275641e-08,4.356519914739072e-08,5.231332878430674e-08,5.937729041242379e-08,6.41706044011773e-08,6.912374325129952e-08,7.723121270155278e-08,8.300712177321207e-08,8.822975891202424e-08,9.15283300521746e-08,9.72295932291155e-08,1.0361748512620193e-07,1.0997301016547237e-07,1.1544909406984189e-07,1.2081037493743597e-07,1.2590365886806244e-07,1.3062037664582885e-07,1.365154654312169e-07,1.4063336133868906e-07,1.450142425491795e-07,1.482351747373305e-07,1.4982823001991848e-07,1.521978964226155e-07,1.5409628553297632e-07,1.535498829078622e-07,1.597182582464024e-07
hard_coal_plant_CCS,FR,1.7622878360098947e-08,2.1016234331984928e-08,2.612900973987699e-08,2.946495836382225e-08,3.8208031042467314e-08,4.8370155720469214e-08,5.9129421894483e-08,6.940127358680963e-08,7.515929557846473e-08,8.049409589372752e-08,8.53702608636398e-08,8.995050824151778e-08,9.383511252157687e-08,9.602223030817086e-08,9.791739252958465e-08,1.0688265414982203e-07,1.1019387724682236e-07,1.1155784391168717e-07,1.143542556278228e-07,1.2286894532239887e-07,1.309379569701994e-07,1.3561286930489092e-07,1.3949353859006855e-07,1.4295611624062517e-07,1.4412975270175317e-07,1.457494329461622e-07,1.438156808969611e-07,1.5042638392405795e-07,1.5512881916170792e-07,1.6390918320841335e-07
hard_coal_plant_CCS,HR,2.649400582468662e-08,2.7094677065616405e-08,3.113935690776497e-08,3.439314994668971e-08,4.916906910515915e-08,7.142740162098936e-08,9.559970841059649e-08,1.256139968897333e-07,1.4482242896693122e-07,1.6237292429618364e-07,1.7026264640908775e-07,1.7670567993869125e-07,1.8290736548511264e-07,1.884177931939734e-07,1.9287888703657242e-07,1.9427733490831904e-07,1.9577843264370054e-07,1.9767990200432992e-07,2.0013660384785195e-07,2.0243243835497962e-07,2.0433745157906993e-07,2.076903602845092e-07,2.075981534091685e-07,2.0711330209446362e-07,2.0613614620102004e-07,2.0171584988941177e-07,1.9323460795461108e-07,1.9774041263185625e-07,1.9619297331295056e-07,1.9512086559020208e-07
hard_coal_plant_CCS,HU,1.718033916163775e-08,2.0711212191490936e-08,2.5373420036577132e-08,2.92100966668638e-08,3.843928533825632e-08,4.802111530955991e-08,5.751661575727627e-08,6.614773092367028e-08,7.115536707941478e-08,7.592809652500257e-08,8.000396053671505e-08,8.425101022574241e-08,8.836146642769972e-08,9.205578743620649e-08,9.594805750629325e-08,9.982009610681556e-08,1.0353468321337519e-07,1.061214277935322e-07,1.0936064900275882e-07,1.1231581875901439e-07,1.1473745765276586e-07,1.156916924791632e-07,1.1535244709106204e-07,1.1759845154035767e-07,1.178909570488985e-07,1.1985440474065304e-07,1.1978620879317592e-07,1.2602094722267118e-07,1.3004398807175603e-07,1.38228975295729e-07
hard_coal_plant_CCS,IE,1.7952447050593236e-08,2.115998466138751e-08,2.5247380605959188e-08,2.926794301109725e-08,3.761371602859973e-08,4.766713862423075e-08,5.630741539616867e-08,6.504068420596012e-08,7.017230495447633e-08,7.471647965500975e-08,7.906042007835844e-08,8.363006029254339e-08,8.829523878387521e-08,9.026773953332137e-08,9.293965570558792e-08,9.848642322891931e-08,1.0312610197881786e-07,1.0773739333721369e-07,1.123183724935433e-07,1.1668136044588155e-07,1.2041588218619902e-07,1.2450153387487536e-07,1.2832958725234779e-07,1.3242560596178722e-07,1.3729181883239967e-07,1.4134310755679093e-07,1.4422412641372145e-07,1.4665749993818417e-07,1.4631342694113066e-07,1.5307962107108866e-07
hard_coal_plant_CCS,IT,2.0389095057230346e-08,2.469516888696603e-08,2.9278378699444074e-08,3.181250067559046e-08,4.356888975707726e-08,5.8101327304286574e-08,7.512512246810423e-08,9.747027448053929e-08,1.1209577430489998e-07,1.269221726924032e-07,1.42662061836273e-07,1.5425317586861765e-07,1.6003301201859113e-07,1.6780779133047949e-07,1.7493449201697929e-07,1.7922022298810072e-07,1.8352174043246702e-07,1.8743663794145634e-07,1.9046239824522789e-07,1.9273304810903958e-07,1.905923356136816e-07,1.9148817232059442e-07,1.9229610846295892e-07,1.9296743368114365e-07,1.9414727940387947e-07,1.919569364335983e-07,1.8853950893869992e-07,1.903263363143916e-07,1.8902640008607566e-07,1.9125198911221107e-07
hard_coal_plant_CCS,LT,1.7657822912076903e-08,2.1005187755909254e-08,2.4548933874389033e-08,2.8566956406257257e-08,3.583908733460718e-08,4.4346784243811205e-08,5.1131527991994095e-08,5.594070762617407e-08,5.99136868390148e-08,6.342776358776918e-08,7.016936612231892e-08,7.438662675457735e-08,7.782450119838172e-08,7.939345917869196e-08,8.173144971719388e-08,8.577161461276978e-08,8.897012322214853e-08,9.23157880966532e-08,9.568073352780288e-08,9.887335384142106e-08,1.0182870913040616e-07,1.0475891927561588e-07,1.0781412450931868e-07,1.1065349664393073e-07,1.138280637316063e-07,1.173104399581659e-07,1.2069040661890873e-07,1.2312131126468056e-07,1.2539313148727327e-07,1.332346134399745e-07
hard_coal_plant_CCS,LU,1.7732795825520072e-08,2.1102698941974968e-08,2.6353704846861314e-08,2.9765691499262263e-08,3.900251674827691e-08,4.9966006388213564e-08,6.178649909346192e-08,7.26123025440131e-08,7.838101015591011e-08,8.342303454896908e-08,8.766571774579858e-08,9.140858423661652e-08,9.47233610735931e-08,9.619659876664126e-08,9.715690721233603e-08,1.0542787670046318e-07,1.0794965269088301e-07,1.0842911074812895e-07,1.1038618890354977e-07,1.1745069311364327e-07,1.2412944969250417e-07,1.2765887896431503e-07,1.3064948054970248e-07,1.333971053066828e-07,1.35175122804738e-07,1.386911782742241e-07,1.3794804361310435e-07,1.4473145371421773e-07,1.5028733917007915e-07,1.6001915091776257e-07
hard_coal_plant_CCS,LV,1.777636095328761e-08,2.1146103273328307e-08,2.4709076886831357e-08,2.8720690603362986e-08,3.608815426430595e-08,4.4883231293958685e-08,5.183835209404552e-08,5.6825313951251323e-08,6.086594060699398e-08,6.431109683295566e-08,7.139648255125226e-08,7.580737332527349e-08,7.944538883275688e-08,8.1146174687529e-08,8.376091950630632e-08,8.82422228461727e-08,9.161660279379959e-08,9.524614753669108e-08,9.894893693426986e-08,1.0249065659039815e-07,1.0561847142777341e-07,1.0912335054490908e-07,1.1211677574051435e-07,1.1509647596549036e-07,1.1848869747601922e-07,1.218976545876355e-07,1.252392814189757e-07,1.277789188741297e-07,1.29931375486268e-07,1.3792112856156473e-07
hard_coal_plant_CCS,NL,1.953192472706212e-08,2.2994108415570552e-08,2.6866422623466048e-08,3.0160748813485956e-08,3.869818957650901e-08,4.940653012025133e-08,6.350177544802452e-08,7.804852584439191e-08,8.776076466429027e-08,9.762017982440971e-08,1.0585139983643751e-07,1.1457566137948118e-07,1.2469381905574564e-07,1.3711404209673115e-07,1.5692337338508284e-07,1.6833661202852275e-07,1.7962250698322168e-07,1.8683283241088845e-07,1.9122857672746432e-07,1.9458538911673652e-07,1.9721226982264163e-07,1.9883848544447986e-07,2.0047650814021163e-07,2.0140958937049948e-07,2.0181791413558233e-07,2.0428488985848743e-07,1.967387356633117e-07,2.0168063362700008e-07,1.9800791133262479e-07,2.038747545562486e-07
hard_coal_plant_CCS,NO,1.881201075448041e-08,2.265110670949601e-08,2.654841369756178e-08,3.0792474629140816e-08,3.911585894270947e-08,4.836492204784337e-08,5.97591962461384e-08,6.79388794930918e-08,7.330656205483206e-08,7.859200842314085e-08,8.752301928851252e-08,9.313232407416479e-08,9.796925728393622e-08,1.0006935453209484e-07,1.0416392226595195e-07,1.099867082766363e-07,1.1562880689951108e-07,1.2069724687427028e-07,1.2600478833648876e-07,1.3115030508445392e-07,1.3612602328884426e-07,1.407928813861992e-07,1.4553853071169133e-07,1.4981359072203724e-07,1.5326150841122984e-07,1.5743929214462218e-07,1.6050955152704207e-07,1.6255318486433457e-07,1.6112152515477963e-07,1.6581197323877315e-07
hard_coal_plant_CCS,PL,1.7746704748995665e-08,2.13112898952548e-08,2.5033710668388128e-08,2.982496104391694e-08,3.964124259887862e-08,5.099558905358373e-08,6.416429982050073e-08,7.762534376778303e-08,8.556592608158683e-08,9.244809007118261e-08,9.975971924030043e-08,1.0732301348600828e-07,1.1471720746819316e-07,1.2120931626820694e-07,1.2702901105519868e-07,1.3228826121057085e-07,1.3653156062844377e-07,1.4061932976701496e-07,1.4555152482412325e-07,1.4898805850888073e-07,1.5163431368148223e-07,1.5398396714955274e-07,1.547464269035792e-07,1.562348688047499e-07,1.563466139669585e-07,1.5855109148939217e-07,1.568251685813878e-07,1.621650370371274e-07,1.6291398647368849e-07,1.6947780036307516e-07
hard_coal_plant_CCS,PT,1.6200323659378207e-08,1.881857385863721e-08,2.2707266804598646e-08,2.5407167392976136e-08,3.078087514692641e-08,3.620450199167538e-08,4.137623596151021e-08,4.674796569404508e-08,4.9917692934653925e-08,5.298919790659355e-08,5.623620869868271e-08,5.931076661612932e-08,6.248197727936835e-08,6.573328090560737e-08,6.927879011156807e-08,7.254191010346786e-08,7.601487951330827e-08,7.953401714643055e-08,8.38022565211548e-08,8.795479549271834e-08,9.199386338512698e-08,9.589368580297724e-08,9.978990660805741e-08,1.0331490650827154e-07,1.0652198367141664e-07,1.0937866435109639e-07,1.121237378526793e-07,1.1767700615695478e-07,1.2398177001102955e-07,1.3475342344746439e-07
hard_coal_plant_CCS,RO,1.6964118362534856e-08,2.0487053382478767e-08,2.554885407893477e-08,2.9531799968473005e-08,4.0054143011956596e-08,5.119101561922335e-08,6.27893703254326e-08,7.392093909373083e-08,8.04002352264991e-08,8.70474912504686e-08,9.282285932524161e-08,9.843943054950667e-08,1.0141698546337039e-07,1.0741603529889619e-07,1.1198765564076358e-07,1.1644382114082383e-07,1.2061808049867043e-07,1.2344780516188291e-07,1.269061002113157e-07,1.2996527465268394e-07,1.3266857776013373e-07,1.337201078733275e-07,1.3520367965276284e-07,1.3588928176014936e-07,1.3624581321544497e-07,1.3855608181868325e-07,1.369743443849872e-07,1.429764671141852e-07,1.4599567483399818e-07,1.5317140651669902e-07
hard_coal_plant_CCS,SE,1.8624627922769786e-08,2.2425990036831893e-08,2.6260819534029218e-08,3.041742873714654e-08,3.839636752868593e-08,4.65652512928055e-08,5.820285444356476e-08,6.680723863269465e-08,7.231723525252455e-08,7.779802915357902e-08,8.710095873974648e-08,9.313787102870987e-08,9.829631742666365e-08,1.0063240481385098e-07,1.0490939939050921e-07,1.1093280021620805e-07,1.1689725110169177e-07,1.2210801545695458e-07,1.274057795246197e-07,1.3247829009258874e-07,1.3717787674541958e-07,1.432107791368797e-07,1.4724016196594614e-07,1.5157455010065514e-07,1.5480468583722336e-07,1.5698957249651397e-07,1.5982843601108024e-07,1.614176163691941e-07,1.6028996060387907e-07,1.6582006183875878e-07
hard_coal_plant_CCS,SI,1.9654437553884326e-08,2.34008243747559e-08,2.7507838666903144e-08,3.0710715920187836e-08,4.0880619473044106e-08,5.376314464109574e-08,6.901850887323575e-08,8.872172666765473e-08,9.958633046816617e-08,1.0843105948199251e-07,1.1698572965682962e-07,1.2416377721944515e-07,1.3293223652470708e-07,1.4001050901789557e-07,1.462154484222652e-07,1.5040086217944025e-07,1.5433786678995765e-07,1.5802156627847084e-07,1.617781011905645e-07,1.6481851044572339e-07,1.6726448591324434e-07,1.6744646627285178e-07,1.64631232337063e-07,1.659480838798401e-07,1.6383663659135226e-07,1.6294289755656825e-07,1.5924802603260652e-07,1.6479043040682702e-07,1.6494684156582993e-07,1.696291012788575e-07
hard_coal_plant_CCS,SK,1.7745811484088076e-08,2.1346171061524373e-08,2.5899979181992844e-08,2.9930631218756506e-08,3.999390368755918e-08,5.161056039258441e-08,6.586603513201135e-08,8.600601292487224e-08,9.413048732861021e-08,1.0118215106812431e-07,1.077612199051941e-07,1.1390000477746486e-07,1.195946003908765e-07,1.240289045754705e-07,1.286207637786708e-07,1.3303055940185523e-07,1.3670545099762376e-07,1.4004712612426804e-07,1.4379991757242695e-07,1.4745141958622504e-07,1.500832968047219e-07,1.522283400508891e-07,1.5262241685877246e-07,1.538754588874186e-07,1.5405777151738875e-07,1.5500210962695605e-07,1.5264726748585087e-07,1.5830654439469756e-07,1.5911891089311083e-07,1.6454478957450624e-07
hard_coal_plant_CCS,UK,1.7932888959788785e-08,2.130826031634801e-08,2.532923570164056e-08,2.9320012363402973e-08,3.7994698652186994e-08,4.849112151659215e-08,5.7650108530558963e-08,6.676521859246053e-08,7.192222077842077e-08,7.666339741574078e-08,8.148340706995295e-08,8.66060469877233e-08,9.114542045506154e-08,9.283934027644595e-08,9.567034620197628e-08,1.0107198857624161e-07,1.0558778711331846e-07,1.0991982800108505e-07,1.1411608143050799e-07,1.178684071366183e-07,1.2106895372172834e-07,1.2436763440569277e-07,1.270416380737775e-07,1.2987002116529873e-07,1.3441597959471862e-07,1.3820530032225087e-07,1.4088420790738906e-07,1.434862249649083e-07,1.4356085068349543e-07,1.5065118464809376e-07
heat_pump,AT,52.97416444872475,55.68447113472997,55.68447113515557,53.870937701979834,45.418591679494114,41.264144194340304,33.2809056911918,30.00911018876513,26.42537208902672,38.87061311740425,50.94951346459587,56.30521254260242,62.62896090883002,76.60064878356266,87.20838040766677,92.20118408397671,94.08756145780667,107.97073219791694,107.62358381963647,109.21861179080734,117.7165211499985,281.1384465435768,280.22147804594056,279.3045095447125,278.3875410656099,288.60734542477275,306.2741940091677,320.9889331208948,345.0633431488725,343.9115792604936
heat_pump,BE,48.91723959046954,51.8134905519649,51.813490552450446,50.12602732462143,46.92247317693297,42.270805556065525,35.870920379054354,34.02399181578605,53.74956075176328,63.26220509990797,101.17669031299144,118.87443472149003,131.82193976361944,165.3525313740077,164.82763912464517,183.8490006034163,185.7311951464796,206.38538968742478,211.28979642383433,214.2781540177066,233.50529782061088,449.6814305490621,448.2147378451276,446.74804513731146,445.2813524418728,443.81465976221557,449.66351072824114,461.82590095094383,494.6967114193611,493.0454962756896
heat_pump,BG,52.49619343007796,52.49619343176471,52.49619343195342,50.78649591794726,48.767052773926736,48.373343120898525,48.236567361442376,48.536291263174725,48.06568128322596,47.322198645057014,44.83269927740732,44.91640304231093,44.83963295281694,45.277906243592064,45.13417683381116,47.29751377152643,47.95468994992332,51.12472910902296,61.88131166324841,65.2932782980392,65.0819881638259,127.33956837168793,126.92423433050358,126.50890036276947,126.09356638268508,126.52340187022482,126.10527522904331,125.6871491791051,125.82371827801322,125.40374178248518
heat_pump,CH,71.77540799396326,75.4476389800794,75.44763898047141,72.99045813694151,61.53826081403463,55.90934403217035,45.09274679733095,40.65974706122718,41.17099474476647,57.764991069522644,73.86262746274362,81.10394714835246,89.65688983686097,108.57212864228329,122.92949787240838,129.6791256988062,132.2198147378855,151.0151204891148,150.5295754429448,152.67551126661107,164.17425392250422,412.7193697747997,411.3732334992777,410.0270972348098,408.68096097357744,417.2269446322836,433.04198376084145,459.19444994928466,470.4002340619969,468.83011665246545
heat_pump,CZ,303.6151979629576,304.53722414858316,304.5372241389586,294.61904720165853,285.16188859062095,277.59274257200644,283.00548043853325,273.9906554901982,263.9705007251553,261.18243984268025,249.36116463704462,259.22705167238615,272.0940067472367,280.38677889187625,289.42397697697413,290.7302736741178,333.611217918757,355.58591475977573,388.5013100575799,400.42156323734514,417.88664510897587,416.5280862321456,415.16952736077707,413.8109684479445,412.4524095545477,411.09385072235284,409.73529181030784,408.3767329260819,407.01817404235646,405.6596152470231
heat_pump,DE,151.3823468421091,167.30761051936773,167.30761051954988,161.85873151999522,150.88974826380627,142.69083553854358,101.91792614067882,94.6005487304169,74.9287400629828,71.18393596311734,195.7472165408656,239.7509384271986,316.23442043550995,479.7311081714534,578.3779653060061,653.4885342901069,780.7074101773453,1055.4330281992163,1202.7735192164876,1352.2671597065705,1401.6405709445537,2732.6800499143583,2723.767069095724,2714.8540882535412,2705.9411075742137,2697.0281268141093,2714.2413640429163,2794.306208694199,2898.7199314345107,3070.5318230028147
heat_pump,DK,305.9214298543241,306.6145343932046,306.6145343958248,296.62870355389657,294.62547719285783,293.5909984271855,288.87713161812354,288.2323313936419,276.6595198477722,264.8721178625901,252.98090465499308,255.50376100968288,257.7302561922194,264.482433098362,271.8787308823442,280.0012273048987,280.8632927070939,287.49323516962784,293.56638592117673,293.45523117595513,295.8267582531779,294.8650188803636,293.9032797152653,293.04597410436753,292.0838936322949,291.1218133330178,296.32904900361905,295.346511500452,294.3639737343179,293.381435905907
heat_pump,EE,1.087205530734099,1.1293436877223137,1.1293436881956411,1.0925631915577885,1.0043547731812144,0.8618840751891742,0.8057786222352245,3.6905360587122997,4.117840663528275,4.817419393009225,4.563987337846895,4.707732722454826,4.87726397532622,6.279760801239483,9.483835524657126,15.749046736921693,16.903169631525238,18.75455815820942,18.694258358536615,18.995793773832506,29.190975703979355,51.891353744860325,51.72210358006844,51.55285341157731,51.38360326174085,53.028536722022714,52.93318178404804,54.41815176169341,54.2371568941428,54.05612292915401
heat_pump,EL,120.5762557774146,120.57625577925589,120.57625578290302,116.64932486731729,112.72239395514733,108.79546304344375,105.1177304032274,106.63357632049299,106.70068108015212,106.26876409646422,109.40527455647576,111.23256379723394,115.98087439907681,130.08725613686397,134.3931522059562,133.96517831638062,142.0405179663765,141.58529180065744,146.69460299089587,147.7770859566758,151.13178308329717,351.9486879364473,350.8007629157045,349.6528378900705,348.5049128448598,347.3569877943869,346.2090627879324,345.0611377694723,343.9132128118572,342.765287996348
heat_pump,ES,430.0843357140601,430.39716060047124,430.3971605997983,416.3799736830199,403.732821876008,395.6594527352543,393.63214183584057,457.08519158261214,442.18340774069503,437.20951902843996,420.1685850145457,450.84080945570673,454.1862350079669,468.57930293780583,477.6090339826365,482.5546991106354,481.0130984501648,483.0897443062382,489.11656414975715,503.2644081301009,521.3256351864101,519.6307941887449,536.3009917086468,534.9992905543497,533.2428828082161,531.4864579015425,529.7300325597799,527.9736073409423,526.2171820535048,524.4607567297236
heat_pump,FI,91.14406240654466,93.18772084803699,93.1877208487409,90.15278051662985,79.96877732980653,71.54852063721499,73.01261734896403,72.71651161583705,77.43544867129299,76.79886736587208,77.57837771790831,77.33443731761629,79.46522176901323,81.8881606384883,81.77532745603193,81.95843764939784,83.29089835637258,84.55487761698598,84.29182853931049,85.63223498039673,85.5230918151848,246.31609836447285,245.5127074003762,244.7093164164696,243.90592551120827,258.6797675532394,257.8248981765351,256.97002859650706,256.11515936428134,257.86587832508445
heat_pump,FR,1809.373345412225,1822.4767565023735,1822.4767565064612,1763.1222818649976,1751.308752572562,1799.5824948245975,1757.6503274980535,1731.0007930801767,1717.5649755459515,1681.9723955852937,1722.7756663547098,1777.0184346369786,1847.3950365577077,1938.8584129201922,1955.997241166555,1985.5731329474725,2049.616434677389,2071.867969568374,2125.995892512724,2138.934143653871,2132.0125161421256,2125.0812953209293,2118.150076036233,2156.559148460849,2149.4790740867143,2142.3989992076413,2135.318924365719,2128.2388494685265,2121.1587746121354,2114.0786996755196
heat_pump,HR,31.81169833152982,32.59188140378169,32.59188140478149,31.530428089452382,30.05045665508264,30.54474089561917,32.564976993891584,32.39885630116272,31.951808992494787,33.14823293884288,32.47072536872931,50.71318664952855,54.42558665307451,60.65066439649552,61.465204849387874,68.57644110391023,69.34671516809402,75.36616966734617,78.04897911487511,80.44978993540542,83.59323230389538,130.84900047300457,130.42221999913792,129.9954394996064,129.5686589834961,130.57178321228602,130.1402777188012,130.44868738070164,130.27174152046638,129.83691648427134
heat_pump,HU,186.99989963638686,187.43053169534187,187.43053170711337,181.32628883319381,187.4654893167132,197.77296535534003,192.2818247191664,186.50857545272703,180.45321758343115,187.245434346768,184.3160708349328,197.5150537670381,214.2272850803823,242.67392941979227,248.2957246587572,291.731000439609,303.99272126215465,332.0731438984849,359.3163258107308,370.4314453363649,375.21204231078065,373.99221956583904,372.77239736298486,373.7946085023008,389.0575191795537,387.77601978473723,386.49452030790223,385.2130208303494,383.93152135409997,382.6500218678643
heat_pump,IE,160.909413747863,161.31153939882813,161.3115393995194,156.05794061454264,150.36730428770795,145.50881271111209,139.432976882364,136.06495596932504,129.81404034706088,124.28416849166395,117.94901789292275,121.09450855559284,121.28232446112023,129.05646750594886,132.58102979360606,135.16411415737525,136.31457756858484,136.51593818564805,140.67013488923774,140.67153803484618,142.92552682766143,142.46087283157186,141.99621892943094,147.91155147110175,147.42595776718494,146.94035836707738,146.45475851646825,145.96915865116162,145.48355877273616,144.9979588905187
heat_pump,IT,194.13824974089752,202.24664277547774,202.246642776307,195.6598683850918,336.7547324962422,482.76495208986427,543.9743384775458,667.0798826073877,749.7472924741951,787.627754733203,863.9290187953189,1015.4089483759675,1203.2816226384336,1320.578319751782,1328.2082799141351,1396.2197177257408,1447.7644589222273,1499.589107110346,1539.0287189525425,1548.5652989439518,1609.2543579372855,2128.5502252583856,2121.6076901529873,2114.6651550298916,2107.7226199108413,2100.780085466925,2093.837549748127,2086.8950148294302,2079.952481582631,2098.113634914401
heat_pump,LT,66.29442002642597,66.29442003474082,66.29442003864143,64.13534148856327,62.56484924167494,62.557494241750625,60.10632475788432,58.08117856160049,59.18406586209668,56.72916984698049,53.92795707412972,55.530848104828095,55.65082199721973,63.335250096729446,63.32353322758589,65.13732686184538,68.64769691476366,71.32099706389012,74.29273942092436,77.69935446606276,77.96439999225537,77.71093606584806,77.45747244711865,78.76944124639029,78.51083832145515,78.25223524281056,77.99363254351218,81.34883922888271,81.07821506198101,80.80758985098369
heat_pump,LU,32.896703708337284,32.89670370860229,32.89670370888423,31.825322930888262,30.51268617178451,29.41357813633077,27.65853566332167,26.40182765930257,25.115513192559224,23.963127353757386,22.86181303676299,24.298677476771807,24.500970635982096,24.893117198714723,25.364992433664206,27.08788162489511,27.38317343699345,29.397673772680925,30.08679085147559,29.989743536084774,33.010404162023114,32.903086638777026,32.79576910859031,32.688451601613714,32.58113424375994,36.78723395995667,36.66566262823994,36.544090523436466,36.42251824934082,36.300945971277926
heat_pump,LV,20.40596508904402,20.514344135381407,20.514344136299208,19.846232396635013,20.237390995387578,21.00825054248982,20.338741623920626,20.137105169844705,20.03480058790974,21.988426165810473,20.83167152978531,24.7411019965511,27.2305160980512,29.329348425670347,31.94263185385006,35.59556625688824,36.26431801836982,39.157823786800996,40.58685382841016,42.7340005640997,45.23437118661104,66.70186674196196,66.484310292761,66.26675380804637,66.04919742619157,66.92876324837803,66.70758137573861,66.4863992449462,66.26521708703693,66.04403509785017
heat_pump,NL,96.58974190799378,97.24592743366141,97.24592743454164,94.07881931615611,89.91083445247881,148.94353655793148,199.5638807889531,245.51775269280662,284.21356575793817,336.14165621394613,363.8043559690723,428.55310243844673,472.7159360922199,506.03790990473686,510.34943517739225,508.7242316137318,512.8113865228232,516.8668102111461,525.5727414507393,526.3703322749531,524.6669888920608,573.0709368999995,571.2017937535468,569.3326505967087,567.463507434362,618.3990884602239,616.355439431088,614.311790500205,612.2681411731178,610.2244923239614
