technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11
wind_onshore,power,ES,0.0,0.0,0.0,0.0,0.0,1.9094,11.19,9.2466,6.4048,3.144,2.5128,4.164
wind_onshore,power,FI,15.7314,0.0,0.0,0.0,0.0,2.2741,2.9111,0.8014,2.3007,0.0,0.6782,0.5156
wind_onshore,power,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.152,5.4132,6.0231,4.6641
wind_onshore,power,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,HU,12.8594,0.0,0.0,0.0,0.0,0.412,2.2221,3.0189,0.1842,0.9936,0.6499,1.3004
wind_onshore,power,IE,3.6857,0.0,0.0,0.0,0.0,0.0,0.5908,1.3623,0.743,0.4523,1.5777,0.3719
wind_onshore,power,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4499,10.823,17.0859,14.1117
wind_onshore,power,LT,7.2751,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0179,0.4587
wind_onshore,power,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,NL,7.17,0.0,0.0,0.0,0.0,0.5731,2.7659,0.2478,2.1355,2.4909,1.562,1.3321
wind_onshore,power,NO,15.0435,0.0,0.0,0.0,0.0,2.0526,1.2603,0.0,1.9603,2.4312,0.544,2.18
wind_onshore,power,PL,42.4381,0.0,0.0,0.0,0.0,1.2513,0.1168,1.6942,2.9786,0.8955,2.0155,0.879
wind_onshore,power,PT,2.3958,0.0,0.0,0.0,0.0,0.0,0.0,1.3399,0.0101,1.1042,0.635,0.4655
wind_onshore,power,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0416,3.6372
wind_onshore,power,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,UK,31.7769,0.0,0.0,0.0,0.0,0.0,5.0571,6.6865,9.8938,8.0047,3.7535,6.7674
