technology,capacity_type,location,0,1,2,3,4,5
biomass_plant,power,NO,0.0021210000084166663,0.0021210000219912904,0.0021210000544035603,0.001471000126957085,3.90894410090069e-09,2.0353213178637583e-08
biomass_plant,power,PL,0.582591000006983,0.5825910000174632,0.5823910000353836,0.450931000075275,0.4202250001687379,3.451722509534236e-08
biomass_plant,power,PT,0.11510000000799855,0.11510000001829267,0.11510000003580263,0.11300000007159494,0.04700000015126939,0.034500000609571924
biomass_plant,power,RO,0.015000000008022867,0.01500000002028385,0.01500000004178447,0.015000000073051927,0.015000000163903845,3.1053187725835314e-08
biomass_plant,power,SE,0.8255000000072661,0.7640000000188328,0.6640000000372277,0.6022000000664908,0.33830000012032657,0.13230000044702456
biomass_plant,power,SI,0.008000000008254494,0.008000000019979818,0.008000000047087286,0.008000000115194746,5.550001971860646e-09,3.196486011726576e-08
biomass_plant,power,SK,0.0030000000089188445,0.0030000000221237144,0.0030000000425164514,0.0030000000810003783,0.0030000001728635473,3.3736310507740286e-08
biomass_plant,power,UK,5.609700000006253,5.561160000015735,5.240640000032137,4.673280000060963,4.22029000014233,2.4878700007182104
biomass_plant_CCS,power,AT,1.2437843371347633e-09,1.959281040206283e-09,4.775190243143285e-09,2.9217227853594427e-08,1.4780459635926165e-07,4.605396725113699e-07
biomass_plant_CCS,power,BE,1.2568201827048345e-09,1.68646113113338e-09,7.578277505581515e-09,0.5703237718529804,0.6792834981995486,0.6792834988433945
biomass_plant_CCS,power,BG,9.869140689151795e-10,1.6943733166824595e-09,3.676933698821037e-09,3.340816031563039e-08,0.34224180466653564,0.3422418059651117
biomass_plant_CCS,power,CH,1.1927187398663675e-09,2.013253006036689e-09,4.426282839858128e-09,0.09557290866162911,0.11716767021010678,0.11716767523937693
biomass_plant_CCS,power,CZ,1.1463405467992901e-09,1.5083844142027518e-09,3.9294713669734075e-09,1.18413753703571e-08,1.9423751199967855e-08,9.351728599643193e-08
biomass_plant_CCS,power,DE,1.3773294546254017e-09,2.268161491207349e-09,1.1553885813738522e-08,5.4030238133198445,6.476365452985979,6.476365463493537
biomass_plant_CCS,power,DK,1.089317910273098e-09,1.874356215714124e-09,6.337286796569124e-09,0.5623389815412222,0.5623392863384559,0.5623392883755256
biomass_plant_CCS,power,EE,9.99515366739453e-10,1.533342797088357e-09,2.4030501866729767e-09,5.088064603201556e-09,9.320209036137692e-09,3.982151367330541e-08
biomass_plant_CCS,power,EL,9.502927765570075e-10,1.6617119878272294e-09,4.338907807991018e-09,0.008535313622977726,0.3592981619976284,0.3592981637886244
biomass_plant_CCS,power,ES,9.384979415967207e-10,1.2574278508394634e-09,2.0331755166140157e-09,4.942377674415206e-09,8.388746330010457e-09,4.9561832486569874e-08
biomass_plant_CCS,power,FI,9.49401028615565e-10,1.5966567076027815e-09,3.024201663056414e-09,2.240478925758118e-08,1.2631599042114638,1.2631599074320103
biomass_plant_CCS,power,FR,9.697912590076662e-10,1.6233749874068182e-09,3.2052616446454277e-09,1.259773253181646,1.3326815844373188,1.3326815861432058
biomass_plant_CCS,power,HR,1.1394199534722e-09,1.7146230611080022e-09,6.2277008252108225e-09,0.028646188432442002,0.02864618848744098,0.028646190581351375
biomass_plant_CCS,power,HU,9.876860637831686e-10,1.4627918040129057e-09,3.3481711139369887e-09,7.33342751682073e-09,1.097167671463597e-08,5.193385373413538e-08
biomass_plant_CCS,power,IE,1.0697551875654227e-09,1.7395014755716022e-09,3.256699802998739e-09,2.02377285599141e-08,0.08878092380110938,0.08878092441971283
biomass_plant_CCS,power,IT,1.2149105304422244e-09,1.873352040633404e-09,6.185681041345108e-09,0.46769320907636935,0.46769320972805883,0.46769321110994655
biomass_plant_CCS,power,LT,1.1343442603069634e-09,1.599636630352631e-09,2.903069254192273e-09,5.5801307960441275e-09,1.0555967574117957e-08,3.526380247656079e-08
