technology,capacity_type,location,0,1,2,3,4,5
carbon_pipeline,power,CZ-DE,3.842307306019139e-07,4.997278166193958e-07,6.602511852899086e-07,7.638314793409604e-07,9.813446578300312e-07,1.1235992733134907e-05
carbon_pipeline,power,CZ-PL,2.798266606557171e-07,3.493557861661994e-07,4.40502445153022e-07,5.68214480928898e-07,2.129178326231773e-06,5.07091579916895e-06
carbon_pipeline,power,CZ-SK,2.6716464599104415e-07,3.4813601543100683e-07,4.4751838230847334e-07,5.864588621416556e-07,7.767299616118148e-07,4.666841156332042e-06
carbon_pipeline,power,DE-AT,2.6373495786086296e-07,3.5061242976112296e-07,4.475192492780369e-07,6.778534136536842e-07,8.104051925225124e-07,6.402575115768652e-06
carbon_pipeline,power,DE-BE,3.119402583044104e-07,3.8792713722134194e-07,4.6458822079135155e-07,1.4603584173192743e-06,2.2262980965750312e-06,1.2386170543502065e-05
carbon_pipeline,power,DE-CH,2.7581974668767113e-07,3.6011196313898957e-07,4.3759950700633825e-07,8.883237270735519e-07,1.1940246975795105e-06,6.641923396062212e-06
carbon_pipeline,power,DE-CZ,2.524976809458541e-07,3.255721318643299e-07,4.078713857370635e-07,5.550852565251409e-07,8.619730013062428e-07,5.209945391765048e-06
carbon_pipeline,power,DE-DK,3.308974740030392e-07,6.691025241079147e-07,1.7392491591390815e-06,176.3551556380964,176.3551572927621,176.3551583100495
carbon_pipeline,power,DE-FR,3.1603261167483835e-07,4.0742523286181807e-07,5.340561390297516e-07,2.9919171918496265e-06,3.290969549762908e-06,1.2617095764113058e-05
carbon_pipeline,power,DE-LU,3.045220659816541e-07,3.7507598274638376e-07,4.51566257059375e-07,1.9834206139997264e-06,2.292768797215743e-06,1.1179752726394129e-05
carbon_pipeline,power,DE-NL,3.315598033810183e-07,4.3247994114029673e-07,12.834504685997901,86.39137468864531,86.39137666623776,86.39137688573865
carbon_pipeline,power,DE-NO,3.634958139847837e-07,4.813036050083003e-07,6.50717941807068e-07,1.201028505477266e-06,28.32402031901707,28.324020577967183
carbon_pipeline,power,DE-PL,2.807767617483344e-07,3.5702852123658154e-07,4.493908761197236e-07,6.074185355321949e-07,1.404410081625408e-06,5.462355336861146e-06
carbon_pipeline,power,DE-SE,3.6232393199760576e-07,4.734919261195016e-07,6.292568360619692e-07,1.0990962461615045e-06,9.390684747679342e-05,9.415932848864872e-05
carbon_pipeline,power,DE-UK,3.347638852093423e-07,5.014450685691337e-07,7.28055791276482e-07,104.71569949247201,213.7703053746867,213.77030575749714
carbon_pipeline,power,DK-DE,2.7669059089041156e-07,3.3110329132151245e-07,4.046103140850516e-07,4.98595929319154e-07,6.506022019684587e-07,3.4772777058892055e-06
carbon_pipeline,power,DK-NL,2.8103321321967226e-07,3.31594938526652e-07,4.262895872819244e-07,5.32443819925077e-07,7.052817505236221e-07,4.1610512023437764e-06
carbon_pipeline,power,DK-NO,3.542191174120367e-07,4.274611018841641e-07,5.380489409278274e-07,8.721230805686172e-07,2.9229094777685406e-05,2.943303433756463e-05
carbon_pipeline,power,DK-SE,3.4205870120584836e-07,4.053997550408858e-07,5.011418424730822e-07,7.525360570893566e-07,1.1698558905442952e-05,1.2024546938926006e-05
carbon_pipeline,power,DK-UK,3.1382718557806e-07,4.0288107511721316e-07,5.068898755612528e-07,9.011003673544614e-07,1.2473805903683594e-06,7.3300044413324406e-06
carbon_pipeline,power,EE-FI,4.7497538607638975e-07,7.599688496091892e-07,1.1805061908048742e-06,2.1343589759416633e-06,2.70427163106889e-06,1.0838615644600539e-05
carbon_pipeline,power,EE-LV,2.4264062499842007e-07,3.1435589672612975e-07,3.814706761874599e-07,4.5564705777963803e-07,6.08235326273482e-07,3.2167679071141665e-06
carbon_pipeline,power,EL-BG,2.6716907616487423e-07,3.245140328155436e-07,4.134958464716837e-07,5.144174395460863e-07,6.46289959911574e-07,3.1511709050377084e-06
carbon_pipeline,power,EL-IT,3.375001685828469e-07,4.155133816226588e-07,4.950641924693805e-07,6.006810022336666e-07,7.364767876108929e-07,4.427704926874267e-06
carbon_pipeline,power,ES-FR,4.594195567448291e-07,7.011169313689934e-07,1.0532925854530223e-06,2.1623988823615228e-06,2.9210340636161865e-06,1.3649083039207283e-05
carbon_pipeline,power,ES-PT,2.2465213109504085e-07,2.9043994076314073e-07,3.6151697803365084e-07,4.4733139504315294e-07,5.793010683717495e-07,2.700174333613677e-06
carbon_pipeline,power,FI-EE,2.622538916636518e-07,3.4012220409940536e-07,4.209777836359244e-07,5.16123523999763e-07,6.734074887433018e-07,3.23119687441103e-06
carbon_pipeline,power,FI-NO,3.4154214745230837e-07,4.941318051432982e-07,6.841434677373443e-07,9.1205509266326e-07,63.30402857938313,63.30403362927405
carbon_pipeline,power,FI-SE,3.052702315745099e-07,4.063972833513695e-07,5.081493339773498e-07,6.110987559285492e-07,9.437033858726094e-07,4.9015279899267694e-06
carbon_pipeline,power,FR-BE,3.0048672831879605e-07,3.851012817036917e-07,4.5177359724703917e-07,5.118786308537508e-07,6.463030363575204e-07,6.115786490471953e-06
carbon_pipeline,power,FR-CH,2.659064474600088e-07,3.474853993783618e-07,4.1461919788314354e-07,4.968363461378347e-07,6.434295351661653e-07,3.150670624527477e-06
carbon_pipeline,power,FR-DE,3.0430720634810506e-07,3.954709964760163e-07,4.81044028498513e-07,5.42591084137545e-07,6.845899632930729e-07,3.881814333509059e-06
carbon_pipeline,power,FR-ES,2.493851988765465e-07,3.244517835469897e-07,4.094164942457421e-07,5.26999153285429e-07,6.843799073363043e-07,3.1167188523569553e-06
carbon_pipeline,power,FR-IT,3.017804202862366e-07,4.4736973480274726e-07,5.797158594749055e-07,6.571056907941587e-07,8.198250300741056e-07,4.9459095536532544e-06
carbon_pipeline,power,FR-LU,2.998068619163947e-07,3.813040764030466e-07,4.498057301841013e-07,5.087144076714267e-07,6.334057582461684e-07,4.499128625774018e-06
carbon_pipeline,power,FR-NO,3.583232724050422e-07,4.714615793050868e-07,6.06867890373401e-07,7.458107072603379e-07,1.3015709154769507e-06,6.778445327704757e-06
carbon_pipeline,power,FR-UK,3.2803538770762425e-07,4.909856024833128e-07,6.610270219416021e-07,7.625156500648316e-07,1.0401483153595649e-06,1.1358568146026631e-05
carbon_pipeline,power,HR-HU,2.5847845379974026e-07,3.2696976354742094e-07,3.973799455902968e-07,5.081561094704085e-07,7.340787499644558e-07,3.7667462359915927e-06
carbon_pipeline,power,HR-SI,2.44932251521017e-07,3.3192161757321675e-07,4.090689750181178e-07,6.670497089042055e-07,7.208693656768534e-07,3.9980317327136354e-06
carbon_pipeline,power,HU-AT,3.031115843064783e-07,3.9927182464052864e-07,4.865776868448346e-07,6.142917229238723e-07,6.768022433789001e-07,3.6856319386734343e-06
carbon_pipeline,power,HU-HR,3.198806122321742e-07,4.4146981665946927e-07,6.523942201501573e-07,7.328025987599791e-07,8.211970986649413e-07,5.689361851775639e-06
carbon_pipeline,power,HU-RO,2.5898438833573023e-07,3.6884113399792434e-07,5.1340662823538e-07,8.176863466751031e-07,2.212642256525461e-06,1.1623392125959172e-05
carbon_pipeline,power,HU-SI,3.051981564317732e-07,4.350364204741093e-07,6.08084891118916e-07,7.925377415089813e-07,8.286461084780943e-07,3.982835001956623e-06
carbon_pipeline,power,HU-SK,2.563453806999994e-07,3.149313379776879e-07,3.7703634113500107e-07,4.6263147309147877e-07,6.619932257324345e-07,4.020356432338744e-06
carbon_pipeline,power,IE-UK,2.7070518187954457e-07,3.9220825438198053e-07,5.331694330609373e-07,7.032067872140531e-07,7.38598594903741e-07,3.113694742499527e-06
carbon_pipeline,power,IT-AT,2.8906941413998244e-07,3.419544980394892e-07,4.147927393550454e-07,4.991249747052408e-07,6.231599319504315e-07,3.4128584118190906e-06
carbon_pipeline,power,IT-CH,2.985231009101883e-07,3.4662280250892674e-07,4.1272101611364703e-07,5.153567155442557e-07,7.180925491563516e-07,4.069211746000003e-06
carbon_pipeline,power,IT-EL,2.9908573143197096e-07,4.058638433582019e-07,5.468646667229241e-07,7.609688537219796e-07,2.2278222284752624e-06,1.4071355233985952e-05
carbon_pipeline,power,IT-FR,3.3503526833622105e-07,3.886676569395099e-07,4.6898917304418535e-07,6.72106395894944e-07,1.0854839406803153e-06,7.048803098012805e-06
carbon_pipeline,power,IT-SI,2.7916828580732447e-07,3.284705177419546e-07,4.020909841057777e-07,4.846493278846988e-07,6.103492369234618e-07,3.250828026837185e-06
carbon_pipeline,power,LT-LV,2.5049763236710367e-07,3.2362153069856244e-07,4.0540150312496125e-07,5.249615177055457e-07,6.583598743749241e-07,3.4977750132343957e-06
carbon_pipeline,power,LT-PL,3.047721467035076e-07,4.213517801682793e-07,4.99680846315948e-07,5.531596684370644e-07,7.006692675096115e-07,3.5249287455224066e-06
carbon_pipeline,power,LT-SE,4.416470520018605e-07,6.837702895035152e-07,1.0267111795605607e-06,1.599124922834897e-06,4.052326953487942e-06,1.5138298312186625e-05
carbon_pipeline,power,LU-BE,2.786337765171271e-07,3.6797308502101775e-07,4.4363536480478997e-07,5.653617131565829e-07,9.248255231646098e-07,1.1311862915262161e-05
carbon_pipeline,power,LU-DE,2.625545860616325e-07,3.482787318148434e-07,4.471998533901655e-07,4.986806658298003e-07,6.333904314295203e-07,3.572236836621515e-06
carbon_pipeline,power,LU-FR,2.805235877849693e-07,3.71193703140024e-07,5.273560072335863e-07,2.9309647210562275e-06,3.1604729430957853e-06,2.3884351195373313e-05
carbon_pipeline,power,LV-EE,2.7147336721907604e-07,3.629679245148591e-07,4.789134689560075e-07,6.904336358215782e-07,8.787786062615866e-07,4.22198739479639e-06
carbon_pipeline,power,LV-LT,2.573109596387223e-07,3.444062282620833e-07,4.197726807072945e-07,5.003166206274852e-07,7.073539054963891e-07,3.627696054252862e-06
carbon_pipeline,power,NL-BE,2.4609332906100623e-07,3.0549189747291693e-07,3.55248847025416e-07,4.653709683837794e-07,6.020543488517732e-07,7.021563877466043e-06
carbon_pipeline,power,NL-DE,2.6139043889643105e-07,3.330345045915345e-07,3.91391316340527e-07,4.783263027625051e-07,6.160594082363419e-07,3.6668460781829547e-06
carbon_pipeline,power,NL-DK,3.0343271475587294e-07,5.130793489824272e-07,5.861364168784389e-07,8.442526459436091e-07,1.0949947025210667e-06,1.1426789938150142e-05
carbon_pipeline,power,NL-NO,3.643663625917721e-07,4.7635717540222035e-07,5.910134540436669e-07,9.31962067732515e-07,3.0750846181889547e-06,1.1266645001697093e-05
carbon_pipeline,power,NL-UK,3.1589397158352503e-07,4.914324385319059e-07,5.618165183787862e-07,7.948843956657327e-05,28.057110918140342,43.665946047178274
carbon_pipeline,power,NO-BE,3.177224482257838e-07,4.070498191547181e-07,4.996847353186377e-07,6.176414954996385e-07,7.652534522442142e-07,3.924818771851039e-06
carbon_pipeline,power,NO-DE,3.1372756532302157e-07,4.049405442737485e-07,4.993049959230039e-07,6.021843223077173e-07,7.487421278267673e-07,3.5656323602498606e-06
carbon_pipeline,power,NO-DK,2.977786356202812e-07,4.049043017359146e-07,5.041488034554804e-07,5.943276347017683e-07,7.154477561717746e-07,3.35592270168087e-06
carbon_pipeline,power,NO-FI,2.6256857749141387e-07,3.272484993603493e-07,4.0499077821973087e-07,5.041683702668161e-07,6.004297192453133e-07,2.914626215446618e-06
carbon_pipeline,power,NO-FR,3.3098776634002774e-07,4.2889321080295353e-07,5.370388686742087e-07,6.906477386104162e-07,8.566706963381875e-07,4.327130411940526e-06
carbon_pipeline,power,NO-NL,3.1095934151769475e-07,4.0080142804289447e-07,5.091505332273174e-07,6.102401397599179e-07,7.507704041252443e-07,3.6727088876777053e-06
carbon_pipeline,power,NO-SE,2.420709844338116e-07,3.060938971784138e-07,3.7549421779795483e-07,4.528665127815624e-07,5.802470485671993e-07,2.9895248706558438e-06
carbon_pipeline,power,NO-UK,3.181739010091004e-07,4.2585849997086486e-07,5.336491593798622e-07,6.653391322876855e-07,8.079226113079627e-07,4.229257352973431e-06
carbon_pipeline,power,PL-CZ,2.947790478879132e-07,4.0149010683933044e-07,4.928034014961449e-07,5.826967147977736e-07,6.557731425892924e-07,3.417161001247982e-06
carbon_pipeline,power,PL-DE,3.4868349111587467e-07,4.761871753270823e-07,6.10967797281648e-07,7.026455019209315e-07,8.144682445806731e-07,4.999040038422595e-06
carbon_pipeline,power,PL-LT,2.9008909530511696e-07,3.6984008786253776e-07,4.820213879192895e-07,7.288062122576339e-07,1.917250727805797e-06,9.552254349816509e-06
carbon_pipeline,power,PL-SE,3.9266760242813266e-07,5.372079852871255e-07,7.435242019669422e-07,1.3993785580242627e-06,1.0661487056614314e-05,2.0767506350979205e-05
carbon_pipeline,power,PL-SK,2.830953830839988e-07,3.857305779336986e-07,4.906540071772891e-07,6.004518946034793e-07,6.817469982151374e-07,4.060100935739073e-06
carbon_pipeline,power,PT-ES,2.6817011201359025e-07,3.6820404839375544e-07,4.91926638362597e-07,6.998061013350487e-07,9.151956346720312e-07,4.311685559772433e-06
carbon_pipeline,power,RO-BG,2.742636706206774e-07,4.499834532700136e-07,7.345815001419745e-07,1.1506620858496243e-06,2.2448649178767494e-06,1.0291081807488404e-05
carbon_pipeline,power,RO-HU,3.3520248893869267e-07,3.9914061373135325e-07,4.5265735628829457e-07,5.188703694960065e-07,6.38634256632961e-07,4.388536247658163e-06
carbon_pipeline,power,SE-DE,3.0629377332265523e-07,3.9491109774510454e-07,4.865394884078541e-07,5.864012011435561e-07,7.260609439337827e-07,3.518833927513892e-06
carbon_pipeline,power,SE-DK,2.914750453033077e-07,4.104591405674072e-07,5.182026952867002e-07,6.010197119863856e-07,7.058384093695455e-07,3.3729676668747457e-06
carbon_pipeline,power,SE-FI,2.809935961510305e-07,3.556787439686145e-07,4.467212247308121e-07,5.818807921998638e-07,6.851284448905887e-07,3.2763843495980717e-06
carbon_pipeline,power,SE-LT,2.7804406606646096e-07,3.578123693873876e-07,4.4408539967599067e-07,5.374852652325818e-07,6.854437516438581e-07,3.212305962911699e-06
carbon_pipeline,power,SE-NO,3.2994469000686734e-07,4.820029453812923e-07,7.38083788342156e-07,3.901899244472429e-06,55.1748704076559,55.1748737653413
carbon_pipeline,power,SE-PL,2.971064886659781e-07,3.8219121894443383e-07,4.6970012747346957e-07,5.693256821346855e-07,7.194174368473562e-07,3.390472706384543e-06
carbon_pipeline,power,SI-AT,2.5878998525552295e-07,3.150261949753344e-07,3.6623782987781e-07,4.347805124358606e-07,5.455508307105803e-07,3.8080769764391014e-06
carbon_pipeline,power,SI-HR,2.897299037412963e-07,3.426397261043978e-07,4.4572626419160765e-07,4.965201823695843e-07,7.769526351968225e-07,7.421226031225361e-06
carbon_pipeline,power,SI-HU,2.7133737287072455e-07,3.3555697859149837e-07,4.067319092846535e-07,4.812287812604725e-07,7.389680529609489e-07,3.5909285722945147e-06
carbon_pipeline,power,SI-IT,2.8937475288097666e-07,7.153267148867641e-07,1.9075536794839416e-06,3.780037632901073e-06,4.064931764181842e-06,1.1732555614105738e-05
carbon_pipeline,power,SK-AT,3.032842428793039e-07,4.1660387069255565e-07,5.246598878208252e-07,6.60576730267079e-07,7.098763144959199e-07,3.55163167725082e-06
carbon_pipeline,power,SK-CZ,2.99309824253922e-07,3.817235493458501e-07,4.553145838572749e-07,5.462656971959829e-07,6.800779082983924e-07,4.528361709722341e-06
carbon_pipeline,power,SK-HU,2.58367354073341e-07,3.6597705642991534e-07,5.143577388119754e-07,6.688382635192662e-07,8.154949297156519e-07,6.168410698603881e-06
carbon_pipeline,power,SK-PL,2.919809711672905e-07,3.613314212274468e-07,4.440430018422155e-07,5.40822975051954e-07,1.815931045634278e-06,6.788717760556067e-06
carbon_pipeline,power,UK-BE,2.8876820513643754e-07,3.443353663017789e-07,4.139522350624862e-07,5.100329614983391e-07,6.571206850378305e-07,3.5734667178872162e-06
carbon_pipeline,power,UK-DE,3.0610268146614357e-07,3.765271319490613e-07,4.602217902362215e-07,5.46743356163051e-07,7.110903217922181e-07,3.7078978567805853e-06
carbon_pipeline,power,UK-DK,3.082718658187131e-07,4.0182803114686323e-07,5.01219749525152e-07,5.831289908739621e-07,7.328467278875246e-07,4.01724162990323e-06
carbon_pipeline,power,UK-FR,3.0498890513553764e-07,3.70464690638715e-07,4.591526117037172e-07,6.059939543666515e-07,7.924691824657788e-07,4.9750759363416465e-06
carbon_pipeline,power,UK-IE,3.012566771770239e-07,3.522184974649032e-07,4.25384484350872e-07,5.016161611090654e-07,9.107734962049232,9.107739854261082
carbon_pipeline,power,UK-NL,2.867493897983648e-07,3.4416808617930934e-07,4.4064770468353134e-07,5.177154578159873e-07,6.570330128028351e-07,3.5423297621851353e-06
carbon_pipeline,power,UK-NO,3.555724684978543e-07,4.4410700386301784e-07,5.601312549654255e-07,7.144016718753545e-07,1.2702705193259845e-06,6.197922976122355e-06
carbon_storage,power,AT,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,BE,3.85933344044325e-07,5.825110125300452e-07,80.5827803632763,103.21645122076424,103.21645123668218,103.216451239482
carbon_storage,power,BG,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CH,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CZ,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,DE,3.3202826721010404e-07,4.5906035072445387e-07,10.634621014130017,22.614840428852936,22.61484043674274,22.614840438872477
carbon_storage,power,DK,1.5304683498948847e-07,11.597354487312485,11.597354515983138,156.56427991898389,156.5642799667404,156.56427997015712
carbon_storage,power,EE,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,EL,1.5188195178888286e-07,0.42330357864423646,0.4233035967841454,0.4233037909488009,34.79206220834269,34.792062212992725
carbon_storage,power,ES,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,FI,2.1239449531129473e-07,3.4801736207875085e-07,6.089940889726105e-07,2.2868126994777116e-06,2.3194708067028946,2.3194708108890967
carbon_storage,power,FR,4.0351620755595374e-07,5.269352750035865e-07,1.2665541566885345e-06,67.21682393782115,71.90359524076156,71.90359524443409
carbon_storage,power,HR,4.100402496711423e-07,6.294256096788966e-07,2.638006295577278e-06,1.4206758638190278,1.4206758703832671,1.4206758720250683
carbon_storage,power,HU,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,IE,2.624788019283075e-07,3.3584626042232064e-07,4.77478661756407e-07,1.3477536055355073e-06,14.496692580899966,14.496692586115598
carbon_storage,power,IT,1.3982554665731132e-07,0.14496706911696955,0.1449670768266754,23.194708106017355,23.19470813912404,23.19470814201009
carbon_storage,power,LT,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LU,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LV,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,NL,3.3921982703227216e-07,3.6042576324081527e-07,14.496692958362052,104.95605432914844,104.95605434725286,104.95605435018533
carbon_storage,power,NO,9.8577509629089,18.55576658878754,18.5557666061735,12.757089584896091,170.07519746056354,170.0751974566049
carbon_storage,power,PL,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,PT,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,RO,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,SE,2.534967502243023e-07,3.604497550911753e-07,5.134198660022643e-07,2.0153957235084494e-06,17.975898802193107,17.97589880811416
carbon_storage,power,SI,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,SK,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,UK,1.3930772143074512e-07,4.63894177122416,49.86862265518991,49.86862267078224,120.6124823412342,120.61248234584943
hard_coal_plant_CCS,power,AT,2.666628870201505e-07,5.707522812384451e-07,1.20874574424206e-06,1.2594806961733155e-06,1.293426039606566e-06,3.752780352854929e-06
hard_coal_plant_CCS,power,BE,2.6650377744395003e-07,6.292912049714188e-07,1.4742454529951192e-06,1.5442583517925801e-06,1.579923207560645e-06,4.0687628589641146e-06
hard_coal_plant_CCS,power,BG,2.0575991708872038e-07,5.46670358639328e-07,9.222049428652161e-07,9.949209307571402e-07,1.039248454754802e-06,3.57172362545635e-06
hard_coal_plant_CCS,power,CH,2.391002266216053e-07,5.956484143316852e-07,1.1613815989629896e-06,1.248422008195009e-06,1.2854155744288095e-06,3.76048750954192e-06
hard_coal_plant_CCS,power,CZ,2.600119931257974e-07,5.489828269623564e-07,9.859697418020197e-07,1.0304888998695267e-06,1.0668646578467523e-06,3.4927115110618067e-06
hard_coal_plant_CCS,power,DE,2.764290001016657e-07,6.566421230756641e-07,1.4988499606914698e-06,1.5350760921572347e-06,1.5685041837349581e-06,3.98578082000697e-06
hard_coal_plant_CCS,power,DK,2.6574448713500066e-07,5.442720507529273e-07,1.0778625509287265e-06,1.1217064736582777e-06,1.1564396547378552e-06,3.623986721433558e-06
hard_coal_plant_CCS,power,EE,2.494193575892168e-07,4.715414690927573e-07,7.464214056589204e-07,8.289660031827384e-07,8.970231592172081e-07,3.4044559846077595e-06
hard_coal_plant_CCS,power,EL,2.026340828181794e-07,4.288790714654205e-07,8.841947387493143e-07,1.016558832223426e-06,1.0627444232865857e-06,3.732925149851152e-06
hard_coal_plant_CCS,power,ES,1.928197515977053e-07,3.2105763344661107e-07,4.858146035238518e-07,6.934806142848457e-07,7.78945418653745e-07,3.12549246848015e-06
hard_coal_plant_CCS,power,FI,2.553756237571512e-07,4.598210956918938e-07,7.937189567272469e-07,9.92010817449606e-07,1.0880601689371337e-06,4.033381375033615e-06
hard_coal_plant_CCS,power,FR,2.2002311341701414e-07,5.007905230798751e-07,7.984742648850769e-07,9.885790423858506e-07,1.045615518122545e-06,3.550411838801148e-06
hard_coal_plant_CCS,power,HR,2.5601929844538044e-07,5.991192097749066e-07,1.1680515687423256e-06,1.2085927376773443e-06,1.2391766869779455e-06,3.7107734757854606e-06
hard_coal_plant_CCS,power,HU,2.0468468853350038e-07,4.311848685380052e-07,7.538032088352226e-07,8.277599218336569e-07,8.776512100466538e-07,3.3695314017086675e-06
hard_coal_plant_CCS,power,IE,2.1252051935798238e-07,4.861405971191083e-07,8.075760705159465e-07,9.302669678088225e-07,1.0024344915792735e-06,3.5875268647963024e-06
hard_coal_plant_CCS,power,IT,2.2057850215488484e-07,4.879022938731453e-07,1.0658499792675836e-06,1.1181376053957796e-06,1.1508643863601527e-06,3.5847110630141664e-06
hard_coal_plant_CCS,power,LT,2.4716652090996367e-07,4.661870961037899e-07,7.170732763725541e-07,7.91848637109886e-07,8.628075862772136e-07,3.336540994034804e-06
hard_coal_plant_CCS,power,LU,2.187638544553747e-07,4.933477446792681e-07,7.548961518479002e-07,8.831446315943403e-07,9.453232342320155e-07,3.5994962207719243e-06
hard_coal_plant_CCS,power,LV,2.479635862072673e-07,4.66619094388412e-07,7.156986215483475e-07,8.00321150934146e-07,8.799720078798098e-07,3.441284352558139e-06
hard_coal_plant_CCS,power,NL,2.2263479611848753e-07,5.634799117367813e-07,1.2518611034509204e-06,1.2856267745188335e-06,1.3160702790240022e-06,3.7223600534692533e-06
hard_coal_plant_CCS,power,NO,2.5702071600544013e-07,4.753782803276853e-07,8.678782960540528e-07,1.0214670492978696e-06,1.093563595186531e-06,3.846519602762129e-06
hard_coal_plant_CCS,power,PL,2.5641232055929236e-07,5.706322507564542e-07,9.55387095102644e-07,1.0046974816996348e-06,1.0508036591514338e-06,3.5891049812287207e-06
hard_coal_plant_CCS,power,PT,1.891027637759591e-07,3.072844377493261e-07,4.612062213652107e-07,6.374100759454468e-07,7.296692348071551e-07,2.9628671793539455e-06
hard_coal_plant_CCS,power,RO,2.017029403820201e-07,4.538072259580681e-07,7.586532769362634e-07,8.221158554067489e-07,8.766456409653306e-07,3.2607833846183002e-06
hard_coal_plant_CCS,power,SE,2.5886732119357007e-07,4.779862457399988e-07,8.743683491074426e-07,1.0735492302017339e-06,1.172200747030879e-06,4.192734411234775e-06
hard_coal_plant_CCS,power,SI,2.1364290814727458e-07,4.687941724096056e-07,9.845609414772052e-07,1.023446884976436e-06,1.0564133989552309e-06,3.55171642246878e-06
hard_coal_plant_CCS,power,SK,2.2945817530596684e-07,5.443806354814253e-07,9.035892841275319e-07,9.544073375382845e-07,9.981092179712506e-07,3.513634911943408e-06
hard_coal_plant_CCS,power,UK,2.1357207442315742e-07,5.374915041196411e-07,9.273796073286558e-07,1.0361176003181837e-06,1.0854395631028875e-06,3.5611789382372035e-06
heat_pump,power,AT,173.42865307729565,127.32418411845954,66.31091610425628,170.07020300893439,1048.3873969880283,1353.2683255204313
heat_pump,power,BE,178.80744603065838,142.96166972416614,328.3677495528046,568.838527490027,1717.840120262902,2401.6887301165707
heat_pump,power,BG,241.71939780767792,281.8213184053646,281.2017697714606,334.32791953166134,602.0577853646171,602.5351670580966
heat_pump,power,CH,234.98081495847796,172.5132497839034,89.84555218773622,230.4304052548383,1551.4072464249589,1955.1116256247678
heat_pump,power,CZ,141.30116897115556,118.95017487838352,150.87880840267988,629.3047013116372,1612.541403406532,1708.4175154820641
heat_pump,power,DE,549.9989466850034,361.0257848476312,219.2371678723677,3919.045687918733,10789.507304353394,12357.831203310463
heat_pump,power,DK,1201.2792916579167,1310.0991461373396,1422.6243097592148,1391.1054922106496,1389.8059873436514,1394.988390642281
heat_pump,power,EE,3.902358198552958,3.1163655147921108,8.146423472896828,25.245927631507612,169.71109445149224,166.83389358097804
heat_pump,power,EL,1594.8837744456096,1672.069362618685,1790.4262367252595,1694.4419405514668,1693.8188850172303,1648.34923396682
heat_pump,power,ES,1666.6487987077112,2191.3323715788665,2516.796075531932,2469.5459319075135,2566.981295001086,2523.431957456618
heat_pump,power,FI,315.6719171728547,232.33868666552263,217.63474277008356,222.53216556277903,1014.2597645081435,1088.1672501860432
heat_pump,power,FR,7244.32045155544,8452.999988334588,10274.353884559656,10430.907694641659,10405.275276399678,10169.341901417025
heat_pump,power,HR,170.5019056924634,214.8096329851332,260.47670220360857,335.3734991827756,547.4328638617444,541.0099231077463
heat_pump,power,HU,805.2070044576434,943.060415558791,1296.6830084351725,1789.573483471394,1884.0782110435205,1843.9387266210658
heat_pump,power,IE,617.3710071755277,629.4075448186959,707.087218077806,674.285381646226,713.5488248208046,703.4555537591343
heat_pump,power,IT,4398.034437435907,6429.10892160318,9276.878542155291,9863.527910581455,9892.012642755475,9978.267690108049
heat_pump,power,LT,260.0219180354641,284.70406196770324,334.13684364034845,372.2788222958181,379.4345515816147,374.2299355066492
heat_pump,power,LU,17.28097221401532,14.898892987802638,25.571506420856426,47.908013725053635,141.59294496931662,159.38774229775754
heat_pump,power,LV,4.780051437372183,3.4438934230473155,19.27838142103012,34.77617618399404,213.46486904488773,238.8337721438749
heat_pump,power,NL,114.62670995252448,104.38527116307269,1052.3313623678266,1160.3610119395344,1853.619528558423,2819.3075272354745
heat_pump,power,NO,689.2855685275044,223.81979154786572,235.31621422057708,252.8787148305501,1265.274690738348,1250.597830172517
heat_pump,power,PL,875.7195175113013,1024.1847415309007,1177.264949833763,1483.0158492893574,4655.598167876058,4719.856455573272
heat_pump,power,PT,181.66877509723454,186.0152490797921,217.11370486816216,203.6054798482968,203.35143430696203,198.74682304041087
heat_pump,power,RO,202.1541735762265,200.4428963193849,336.03059830612733,503.81726002322574,639.4331215070574,843.381884551221
heat_pump,power,SE,552.3414056821532,347.4380184235182,398.41847657440456,396.88510636665427,1274.802921330919,1429.804811161865
heat_pump,power,SI,214.98074916884073,211.14544372635055,226.62793336149372,212.74721302872854,251.58315433150034,257.9034314287604
heat_pump,power,SK,38.316037329609415,34.80121410929815,126.09095934734079,164.84105132564238,381.6190810558806,446.18293389386145
heat_pump,power,UK,4271.266966367035,7001.240504137862,9624.437408829139,10228.211019683418,10298.124951038379,9994.897597909172
