technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
wind_onshore,power,AT,2.6862,11.0486,11.0418,11.0474,11.0478,11.026,11.0409,11.0033,10.9414,10.8459,10.8408,10.9083,11.0291,11.0346,11.0486,11.0311,11.0486,10.9049,10.8045,10.6573,10.725,10.8018,10.8558,10.9312,10.8371,2.8715,11.0486,11.0418,11.0474,11.0478,11.026
wind_onshore,power,BE,2.1984,8.1297,8.1297,8.1297,8.1297,8.1237,8.1237,8.1119,8.1093,8.1015,8.0586,8.0884,8.0326,8.0487,7.9848,7.9557,7.9731,8.0807,8.0564,8.0304,7.8556,7.9744,7.8802,7.9776,7.998,2.3995,8.1297,8.1297,8.1297,8.1297,8.1237
wind_onshore,power,BG,0.8781,0.8781,0.8781,0.8781,0.8781,1.08,1.3816,1.3816,1.4585,1.7983,12.5115,12.8588,12.8533,12.8001,12.5829,13.4164,13.4583,13.8027,14.0161,13.9111,14.1706,14.3863,15.9054,15.9722,15.9722,15.9722,15.9722,15.9722,15.9722,15.7703,15.4687
wind_onshore,power,CH,0.0878,0.0878,0.0878,0.0878,0.0878,0.0878,0.0878,0.0878,0.0878,0.7023,0.7103,0.7103,0.7103,0.7083,0.7043,1.7146,4.3772,5.7111,6.943,8.3974,11.2363,12.3828,19.5736,19.5736,22.6276,23.367,23.5989,25.7254,27.3692,28.1971,28.9028
wind_onshore,power,CZ,0.299,18.6757,18.6757,18.6757,18.6757,18.6757,18.6734,18.6733,18.6658,18.6638,18.7643,18.7806,19.4151,20.0964,21.3031,22.5977,27.386,29.6299,30.3997,31.7028,32.7699,41.2661,51.8514,52.0853,52.6448,34.2737,52.651,54.4841,55.5638,56.2086,57.1559
wind_onshore,power,DE,53.9805,55.7988,55.5324,55.091,53.8138,52.3308,49.567,46.6289,43.5796,41.5299,39.5467,38.8096,45.7627,47.616,50.6296,68.7688,77.6825,83.4202,87.9847,94.2861,102.8751,102.4625,101.8944,104.3046,105.9468,106.9725,106.9725,106.9725,106.9725,106.9725,106.9725
wind_onshore,power,DK,2.5948,13.5436,13.5436,13.5301,13.5064,13.4735,13.4587,13.4032,13.4015,13.4015,13.394,13.3702,13.3702,13.7033,13.6394,14.0459,13.856,13.6647,13.3117,13.3001,13.9817,19.6174,20.5617,20.5414,21.5248,14.0334,27.452,29.9488,30.4264,30.4264,30.4264
wind_onshore,power,EE,0.3484,1.3493,1.3493,1.3493,1.3493,1.3493,1.3493,1.3471,1.5838,1.5838,1.5527,1.5527,1.5263,1.5056,1.4416,1.4347,1.4017,1.7841,2.1209,2.1179,2.0999,2.0928,5.5312,5.6045,5.6045,5.2563,6.5022,6.8454,7.4001,7.5615,7.7701
wind_onshore,power,EL,4.3883,19.8176,19.8176,19.8074,19.7834,19.6886,19.5036,19.4787,19.5189,19.8828,20.1946,20.4604,20.7283,20.796,21.012,23.0116,23.5126,23.9664,24.2783,24.9701,24.7618,25.1584,25.5801,26.224,26.223,11.6273,26.9309,26.9309,26.9312,27.169,27.6109
wind_onshore,power,ES,28.0852,51.8077,51.5811,51.3104,50.9103,50.0429,49.0579,48.0295,46.5824,45.1168,49.8004,54.2679,56.9059,58.9019,61.8253,65.504,66.067,67.4526,72.3449,78.8467,85.0231,89.6528,91.4842,91.847,95.0442,74.106,97.5316,97.8757,97.8757,98.2618,100.2557
wind_onshore,power,FI,2.4985,18.2227,18.2227,18.2227,18.2151,18.2151,18.2151,18.1981,18.6731,20.0561,20.0545,23.3989,24.5623,26.308,27.4075,30.1686,30.2464,30.6535,30.5769,30.5841,30.1177,29.911,30.3988,30.6395,30.6627,15.704,30.7656,30.7656,30.7656,30.7656,30.7656
wind_onshore,power,FR,19.4332,28.3093,28.3093,28.3018,28.2974,28.2755,31.0465,31.9225,45.4102,48.5029,50.0268,56.7534,58.9609,60.8742,64.9222,69.8949,102.3063,113.2098,112.513,117.1941,140.146,156.0313,174.0917,190.2804,206.2243,203.2829,222.8232,234.1024,235.0608,236.7441,234.5665
wind_onshore,power,HR,0.5909,0.9861,0.9861,0.9861,0.9861,0.9861,0.9861,0.9861,0.9861,0.9861,0.9801,0.9689,0.9689,0.9689,0.9593,0.9173,0.8976,0.9515,1.1077,1.454,2.4731,2.6303,4.6647,4.9321,5.264,6.1082,6.316,6.3204,6.3996,6.5406,6.588
wind_onshore,power,HU,0.2836,25.9914,25.9914,25.9914,25.9914,25.9914,25.9908,25.9896,25.9896,27.3143,28.3347,29.5099,30.605,30.9844,31.9076,31.8523,32.007,32.4717,33.7105,39.7453,39.7453,39.7453,40.2649,40.2717,40.282,14.5939,40.5168,41.1766,41.3126,42.2678,42.8974
wind_onshore,power,IE,4.5524,12.3593,12.3145,12.2999,12.2913,12.2432,13.2609,13.7293,13.7184,13.7399,13.7256,13.6948,13.7619,13.7985,14.6583,15.9604,16.0075,16.1537,16.8808,16.9073,18.2889,18.5142,18.0462,18.3956,18.7403,11.3531,18.603,18.603,18.603,18.603,17.5755
wind_onshore,power,IT,11.2254,67.3901,67.3901,67.3901,67.3643,67.1159,66.9626,66.9099,66.4329,73.7143,81.2212,92.0846,100.7805,117.0309,128.1657,135.6618,151.5356,156.4561,158.9349,165.9671,167.571,170.5749,170.661,170.2157,170.1477,116.6639,173.4681,173.6554,176.2979,176.743,177.5015
wind_onshore,power,LT,0.5324,7.8936,7.8936,7.8936,7.8936,7.8936,7.8936,7.8935,8.4319,8.4312,8.4312,8.4302,8.3661,8.3521,8.8312,8.9463,10.5015,11.3513,12.3278,12.4076,12.2647,12.6683,18.5526,19.1899,19.5139,12.3721,19.5249,19.5249,20.1451,20.8217,20.8774
wind_onshore,power,LU,0.1372,0.1416,0.1416,0.1416,0.1366,0.1366,0.1366,0.1354,0.1354,0.1342,0.1342,0.1342,0.1342,0.1262,0.1202,0.1186,0.1186,0.0933,0.0933,0.0933,0.0933,0.0599,0.0898,0.1078,0.282,0.4853,0.4853,0.4853,0.4853,0.4853,0.6938
wind_onshore,power,LV,0.0483,0.0471,0.0471,0.0471,0.0471,0.0445,0.0445,0.0227,0.0227,0.0227,0.0227,0.0227,0.0227,0.0207,0.0207,0.0207,0.0207,0.0,0.0,0.0,0.0,0.0,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453
wind_onshore,power,NL,4.0017,24.4613,24.4198,24.3936,24.388,24.3377,24.3274,24.1555,23.983,26.67,30.2301,32.3867,33.3016,37.5902,40.8794,41.0673,40.9594,42.5339,42.2304,42.5327,48.6396,48.7473,48.5416,48.8169,48.5056,29.104,48.865,48.865,48.865,48.865,48.865
wind_onshore,power,NO,3.6511,28.3615,28.3615,28.3577,28.354,28.354,28.354,28.314,28.8828,31.8759,32.9057,34.7118,36.518,36.7377,38.7525,39.9363,41.0156,42.1394,42.0869,43.2942,44.3322,45.6953,56.0085,58.8253,59.4989,36.295,60.6578,61.614,63.2625,63.2625,64.3466
wind_onshore,power,PL,5.7038,71.9687,71.9687,71.9687,71.9687,71.9687,71.9507,71.9507,71.9207,73.1765,74.0562,73.9802,76.2824,77.742,79.3885,81.1723,81.9733,83.088,84.3838,89.5092,90.6435,100.6388,101.5484,101.5484,101.513,36.0241,101.5484,101.5484,101.5484,101.5484,101.5484
wind_onshore,power,PT,5.6112,10.0333,10.0333,10.0328,10.0231,9.9876,9.9675,9.8427,9.7667,9.5308,8.9773,8.3163,7.783,7.2568,7.0455,7.3522,6.9459,7.2522,7.0076,6.9331,7.7438,8.1609,8.507,8.6587,9.4359,5.6904,10.0231,10.826,11.2853,11.6569,11.6569
wind_onshore,power,RO,3.1146,3.1147,3.1147,3.1727,3.1727,3.1727,3.1727,3.9385,6.0179,6.2591,6.2591,7.4281,7.7192,8.9661,10.6263,10.3037,11.4809,12.7029,14.2866,14.7598,15.7716,17.4202,19.2536,20.3287,20.9665,21.4433,22.1702,22.7301,23.3376,23.3377,23.3775
wind_onshore,power,SE,9.2256,10.6159,10.6159,10.6131,10.6125,10.5879,10.5643,10.5219,10.4503,10.4032,10.382,10.2742,10.0761,9.9007,9.566,8.9713,8.4318,7.7506,7.1409,6.1605,5.4168,4.7962,4.6057,4.1063,3.334,3.334,3.334,3.334,3.334,3.334,3.334
wind_onshore,power,SI,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,SK,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0025,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,UK,13.5956,76.5413,76.487,76.4728,76.4441,76.3877,76.3086,77.993,85.9255,90.7049,93.3041,95.0697,101.035,104.612,108.1027,109.1313,117.7697,122.1797,123.0501,131.7529,135.689,137.9035,139.3036,145.0914,151.675,103.017,167.3451,167.8488,168.9302,169.6189,170.0818
