technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
DAC,power,FI,1.108425060126604e-07,1.3465121929957325e-07,1.477464819135711e-07,1.6116077865265788e-07,1.7052242062357688e-07,1.7894716067957633e-07,1.8674858191812677e-07,1.9430666312866488e-07,2.0433486191625426e-07,2.166069896225763e-07,2.3190324180448485e-07,2.4406441120963027e-07,2.576576198063166e-07,2.7310946775503915e-07,2.910820688916794e-07,3.10914097520891e-07,3.3134830629694355e-07,3.5402753127424957e-07,3.8481304716933433e-07,4.330938623461451e-07,4.373037036116637e-07,4.5632170753084216e-07,4.901425828330123e-07,5.261341510456334e-07,5.710934526465191e-07,6.127812045905274e-07,6.481379989597996e-07,6.880273797024666e-07,7.225127911109149e-07,7.57340704127808e-07,8.25208222786896e-07
DAC,power,FR,1.1828005393640459e-07,1.3557849871571002e-07,1.4859542459264089e-07,1.6442996049230893e-07,1.7610944304432703e-07,1.8701231272989756e-07,1.9708161042652265e-07,2.0669330271332808e-07,2.1629879207544653e-07,2.2432940136333473e-07,2.3559941337073087e-07,2.465252684927428e-07,2.59465350964548e-07,2.7433375766169215e-07,2.9258505105146233e-07,3.1236748855721435e-07,3.3398492810064696e-07,3.567063678235707e-07,3.8255506645907195e-07,4.158552894389705e-07,4.1351721388094276e-07,4.5425342169323405e-07,4.921040515025674e-07,5.2657606815054e-07,5.726709311960036e-07,6.217445207817831e-07,6.776531525393702e-07,7.281974865081844e-07,7.646342063026948e-07,8.044947257534195e-07,8.854357342267874e-07
DAC,power,HR,1.1435064314920143e-07,1.308030672044179e-07,1.4276343337112526e-07,1.5755381466011884e-07,1.6923454573613032e-07,1.8000304644929034e-07,1.9011226915305155e-07,2.0068558220082266e-07,2.1235499059755804e-07,2.244619439196254e-07,2.3608819285773118e-07,2.4406076387535534e-07,2.540930767968701e-07,2.6612735198620606e-07,2.8022704657998293e-07,2.9527784873836567e-07,3.1255865560472676e-07,3.331788171298651e-07,3.5827425172313713e-07,3.913720233982715e-07,3.8760249175164437e-07,4.2561697346171083e-07,4.615227593302661e-07,4.928918784664602e-07,5.326561857308257e-07,5.747303459626786e-07,6.214191765021397e-07,6.631962901105403e-07,6.966880496043467e-07,7.306998936214694e-07,7.8974035566607e-07
DAC,power,HU,1.1924177913004335e-07,1.3532635965031363e-07,1.4701878719582748e-07,1.6119668509507816e-07,1.7270452639037632e-07,1.834094273541585e-07,1.935666738592056e-07,2.0347357689552607e-07,2.1300401687631765e-07,2.2115062226295185e-07,2.3211257377626975e-07,2.435863670615223e-07,2.564468825952998e-07,2.706594987366447e-07,2.8690883260209253e-07,3.0449339819353807e-07,3.239560225761765e-07,3.456268979505962e-07,3.7201465020493405e-07,4.0736106646828515e-07,4.0811769733134297e-07,4.473414619215024e-07,4.83480771901614e-07,5.153330067274432e-07,5.553415623188018e-07,5.981397928215466e-07,6.446715079925484e-07,6.863670544867893e-07,7.227793170545052e-07,7.599159656699005e-07,8.246243704146433e-07
DAC,power,IE,1.0351219181557723e-07,1.310584439395069e-07,1.457004564982765e-07,1.624021626879357e-07,1.722481583108826e-07,1.7848627692958017e-07,1.8581552925658683e-07,1.9464867365603789e-07,2.0596403638989776e-07,2.19739124748745e-07,2.3629235429495603e-07,2.484323300508772e-07,2.621235524982468e-07,2.778977553068435e-07,2.968161714545299e-07,3.181470969440523e-07,3.4141192680064893e-07,3.692999731577985e-07,4.055560615283951e-07,4.53104761304071e-07,4.6569955636329044e-07,5.080325668667648e-07,5.4937381794979e-07,5.854735183479972e-07,6.402843766146699e-07,7.057765448837921e-07,7.840290787515423e-07,8.511334215967457e-07,8.928824721671491e-07,9.338841435533402e-07,1.0313622161810818e-06
DAC,power,IT,1.1657412442192725e-07,1.3309138988216053e-07,1.4545263149048402e-07,1.596292580016616e-07,1.7049740656217107e-07,1.7909385226535816e-07,1.8611224589436148e-07,1.920607351551899e-07,1.9919774661671348e-07,2.083684831705746e-07,2.2061133348347948e-07,2.3134891572447702e-07,2.438047518893268e-07,2.577666687516407e-07,2.7379002582219794e-07,2.9076326411117696e-07,3.0861318364643613e-07,3.2788682999422895e-07,3.5107337757647474e-07,3.8223601326962917e-07,3.78269771865006e-07,4.164619036212684e-07,4.536807191496795e-07,4.884656775646236e-07,5.291106951436749e-07,5.708958102262152e-07,6.144493143355505e-07,6.52777825776551e-07,6.845892620615854e-07,7.168844658809844e-07,7.774261260915362e-07
DAC,power,LT,1.1903257560932363e-07,1.346136514234211e-07,1.4627337694624866e-07,1.606981377920425e-07,1.7188306021258148e-07,1.818553632960683e-07,1.9112806245094849e-07,1.999955709347249e-07,2.0867239412026907e-07,2.1869899460668684e-07,2.322611391247459e-07,2.4397984341205093e-07,2.574408051896489e-07,2.732819404313578e-07,2.914910827371142e-07,3.123139566953769e-07,3.356996960598737e-07,3.6260885366042943e-07,3.927077642590634e-07,4.3374694928045274e-07,4.379115344757454e-07,4.790985868137784e-07,5.140568486461828e-07,5.46262214771419e-07,5.89055236479065e-07,6.361273755012751e-07,6.859073190874116e-07,7.352713627372947e-07,7.751149807095369e-07,8.128434006974887e-07,8.804007095001937e-07
DAC,power,LU,1.005250879468737e-07,1.3200867679594843e-07,1.4668458886991536e-07,1.6438323550107743e-07,1.7596403159726067e-07,1.8679738061917778e-07,1.9696316178071687e-07,2.066558851162084e-07,2.160903248301016e-07,2.2404649960993623e-07,2.332577678385765e-07,2.4300484120142346e-07,2.5374901182772056e-07,2.6640397925274885e-07,2.8124660654932043e-07,2.9855206804866593e-07,3.179309556637454e-07,3.3959986677300644e-07,3.637470695899069e-07,3.952169317159081e-07,3.95210040439534e-07,4.245689301182657e-07,4.62867643207793e-07,4.985536222601186e-07,5.458689571112278e-07,5.955156533084057e-07,6.498535571116575e-07,6.966859752980965e-07,7.28080653358325e-07,7.606923814108618e-07,8.131970870913279e-07
DAC,power,LV,1.1864767264848226e-07,1.3585037132218265e-07,1.47699832126549e-07,1.6233472998956247e-07,1.7379446309184104e-07,1.8419960754912164e-07,1.942301634603051e-07,2.0425155802290698e-07,2.1453121032444543e-07,2.2390398614011055e-07,2.3497477112273075e-07,2.441634774072992e-07,2.552746592095666e-07,2.6855022371344354e-07,2.845175293260223e-07,3.030940168196933e-07,3.2404013562233506e-07,3.477346185933e-07,3.7543996838746354e-07,4.1442402527930437e-07,4.1763294723883906e-07,4.4480933463754856e-07,4.798722118730194e-07,5.13845005907631e-07,5.568213813219859e-07,6.012144269438055e-07,6.447979290970553e-07,6.871587335162523e-07,7.215717867381304e-07,7.556517430248541e-07,8.17178525806608e-07
DAC,power,NL,1.0155207049825962e-07,1.3019635698172382e-07,1.4349257515901195e-07,1.5632197224870742e-07,1.6440203583474e-07,1.7363323666647703e-07,1.8195712556544555e-07,1.8917115906883004e-07,1.9818172606498718e-07,2.0918977835425083e-07,2.2242808270273542e-07,2.3252330790577434e-07,2.4379883287713284e-07,2.561339510811011e-07,2.704608950877406e-07,2.8655046109853927e-07,3.0422905581106695e-07,3.238162034956782e-07,3.469196297463815e-07,3.7716541210798957e-07,3.742877813341937e-07,4.001248988966857e-07,4.3226491816951674e-07,4.6248159030953675e-07,5.0535065712173e-07,5.506409556829796e-07,5.958070111720906e-07,6.377896354136127e-07,6.660955112385049e-07,6.937956281203613e-07,7.486135000454497e-07
