technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
hard_coal_plant_CCS,CH,8.08884344475081e-08,8.671213243816925e-08,9.409649855668274e-08,9.92636176913708e-08,1.6816676792125583e-07,2.4910237392460984e-07,3.630772393360632e-07,5.338329954537204e-07,5.360915476756748e-07,5.378079733806881e-07,5.340078093116713e-07,5.328724916619394e-07,5.293362356263581e-07,5.266716321014874e-07,5.238117069462098e-07,5.223267086375375e-07,5.212876917662485e-07,5.174794984068624e-07,5.123044376003282e-07,5.003767710273774e-07,4.953507496398217e-07,4.7515962998119985e-07,4.598384476479783e-07,4.424501212585545e-07,4.335890267386464e-07,4.274905480315526e-07,4.204649585509779e-07,4.1281628399254143e-07,4.007671963903878e-07,3.9601973850767944e-07,3.918487879369527e-07
hard_coal_plant_CCS,CZ,1.0061627488723334e-07,1.013781606784616e-07,1.047831656081295e-07,1.079927789900067e-07,1.5759393903362696e-07,2.2030930675986475e-07,3.045405037396472e-07,4.4514059894278814e-07,4.5307909729547716e-07,4.560331856537323e-07,4.526780500472433e-07,4.538239769221531e-07,4.5287187390379217e-07,4.4975324878699725e-07,4.4599795313314525e-07,4.4192907756915847e-07,4.3877153486844314e-07,4.325025930413751e-07,4.237085062947552e-07,4.1780115603447054e-07,4.1369096671075064e-07,4.009306093297503e-07,3.883457685879357e-07,3.7561357043083875e-07,3.7012493890107624e-07,3.6593524082813686e-07,3.6102568437673263e-07,3.553626348794831e-07,3.483912146030218e-07,3.456993345805852e-07,3.464193641012835e-07
hard_coal_plant_CCS,DE,1.0765280889292498e-07,1.0792553994121302e-07,1.1226909945790789e-07,1.1626731438592604e-07,1.7929705157615162e-07,2.7410415170390743e-07,4.4324997565759913e-07,6.523063069841104e-07,6.540946132471233e-07,6.547511386234024e-07,6.536384692135764e-07,6.52119144379958e-07,6.464278180164311e-07,6.407755109255475e-07,6.355704421032861e-07,6.309548232318548e-07,6.292189446653272e-07,6.217864964860491e-07,6.155288058268877e-07,5.975279215749653e-07,5.98957465798215e-07,5.786670647992078e-07,5.579037549054011e-07,5.283821268904397e-07,5.137242474905822e-07,5.047713466215796e-07,4.953439469231223e-07,4.888002820924095e-07,4.709888981862148e-07,4.6652536930164285e-07,4.6172592824518956e-07
hard_coal_plant_CCS,DK,9.899280665210352e-08,9.880643578269912e-08,1.0178753462379591e-07,1.0603258860839156e-07,1.4362061736848178e-07,2.1851921953567933e-07,2.9444723505403596e-07,4.416363720472919e-07,4.519727219228767e-07,4.5889114322705594e-07,4.585222620389933e-07,4.6351000765175974e-07,4.6360997611846865e-07,4.6192037564072005e-07,4.586834102660825e-07,4.5506958429520415e-07,4.461180348312367e-07,4.4102182938150807e-07,4.3896175753384154e-07,4.3018745695569817e-07,4.2010533736210695e-07,4.071919999740686e-07,3.99736250262021e-07,3.8189258134354924e-07,3.772667921278811e-07,3.7375619262098673e-07,3.707317576213528e-07,3.6863192453977776e-07,3.617199258616247e-07,3.585335926749805e-07,3.5675471375869965e-07
hard_coal_plant_CCS,EE,9.419412153555202e-08,9.435868640455367e-08,9.770254876248946e-08,1.0269044411142774e-07,1.3292540016240343e-07,1.8093035148820565e-07,2.2885850075318825e-07,2.9431784291796e-07,2.9908997900024934e-07,3.098363527234958e-07,3.2142915707050083e-07,3.340868975521062e-07,3.417330038214663e-07,3.4754264502940736e-07,3.510517083374314e-07,3.532720246611216e-07,3.5297661730637196e-07,3.464426244152558e-07,3.454553098631436e-07,3.4318185011882064e-07,3.403043291059212e-07,3.326565141736395e-07,3.277118894308925e-07,3.1958545441281415e-07,3.177364762079422e-07,3.1538261521438316e-07,3.121227354963815e-07,3.10764325248319e-07,3.0818695073470755e-07,3.0958447333426495e-07,3.1759587500415645e-07
hard_coal_plant_CCS,EL,6.794602947194892e-08,7.52479872556046e-08,8.182560250880065e-08,8.9186024172126e-08,1.259644887159873e-07,1.642389664838177e-07,2.135018004526895e-07,2.9661452630465235e-07,3.1530599456694743e-07,3.4641276971873904e-07,3.827769168536664e-07,4.008763277981522e-07,4.079129407986752e-07,4.1100344069649793e-07,4.1289857729986546e-07,4.138519811027575e-07,4.085252771658353e-07,4.0512218654508974e-07,4.0386319799365294e-07,3.956524910673049e-07,3.921083517063579e-07,3.8251714964999026e-07,3.672714319417914e-07,3.6286981478269437e-07,3.6016213047513965e-07,3.5669974165044165e-07,3.5098788141295793e-07,3.481261632263933e-07,3.4543656213109923e-07,3.4301037833795386e-07,3.50212554181157e-07
hard_coal_plant_CCS,ES,6.531375701153688e-08,7.226837468917213e-08,7.902410681681413e-08,8.402781446521328e-08,1.018525595154691e-07,1.2037632027224117e-07,1.402799942211183e-07,1.6496712895788607e-07,1.7498313332766803e-07,1.8416459551634085e-07,1.9286516596237683e-07,2.0316198085949787e-07,2.1180545326757738e-07,2.20783316596727e-07,2.2914237892376566e-07,2.4000730419654166e-07,2.5286766278174233e-07,2.621494750473931e-07,2.660796744561514e-07,2.677027161732914e-07,2.6929376937355404e-07,2.716575453518607e-07,2.71182333229647e-07,2.7519105250455637e-07,2.7753500643267176e-07,2.7954456852173976e-07,2.8098518396434577e-07,2.805413248666103e-07,2.8032830738950124e-07,2.818889665432843e-07,2.905260806522887e-07
hard_coal_plant_CCS,FI,9.391279628386753e-08,9.468384197116659e-08,9.791805519517185e-08,1.0370997111391826e-07,1.3277242988864266e-07,1.640044340808096e-07,1.9436020215850363e-07,2.5185372610321947e-07,2.6474951002478255e-07,2.802035355729339e-07,2.980443688245803e-07,3.221228584578637e-07,3.384224402625904e-07,3.5386381443394545e-07,3.678898967418726e-07,3.770787315528361e-07,3.8590723064240477e-07,3.830627156276319e-07,3.818567516918479e-07,3.7936204274377225e-07,3.772527213277823e-07,3.777330651770603e-07,3.732355454873033e-07,3.628806157518525e-07,3.61000353349099e-07,3.5782062614169554e-07,3.494194371296739e-07,3.477500931653231e-07,3.4464132458522526e-07,3.457388991157997e-07,3.511639504045298e-07
hard_coal_plant_CCS,FR,6.926396458573937e-08,7.689908683491586e-08,8.619662510316315e-08,9.478793584103068e-08,1.394990942649641e-07,1.8533285207780112e-07,2.3832098555939631e-07,3.0428397212880436e-07,3.126410291188632e-07,3.2347158938457585e-07,3.353636316567395e-07,3.448923675886001e-07,3.510791273536163e-07,3.5574563845909625e-07,3.57839821800663e-07,3.629681081449616e-07,3.6572852459963614e-07,3.633052913127802e-07,3.6019760115678817e-07,3.5536704732638596e-07,3.4995363992800945e-07,3.448985366793354e-07,3.393734054979184e-07,3.314815633666154e-07,3.281090532683349e-07,3.2598928203178286e-07,3.2480589620302734e-07,3.2231907903909495e-07,3.183195458807849e-07,3.171577279983376e-07,3.211678883298194e-07
hard_coal_plant_CCS,HR,1.0385707008571924e-07,1.0405236576525309e-07,1.0860729502747715e-07,1.1137798512786352e-07,1.585966117595992e-07,2.310527547402198e-07,3.597452854811568e-07,5.124297843525903e-07,5.150970309161675e-07,5.158441767619273e-07,5.115945921863932e-07,5.151275293084397e-07,5.104561882772737e-07,5.047979538854946e-07,4.959603301615241e-07,4.946680744770004e-07,4.927358900583928e-07,4.849590301037473e-07,4.773820876636079e-07,4.6528155841840694e-07,4.5940086327502657e-07,4.407762658245558e-07,4.2693753936845293e-07,4.145797185189961e-07,4.091304174305448e-07,4.0189433792233335e-07,3.975501498230754e-07,3.9018349914924774e-07,3.840169715951214e-07,3.779979618078815e-07,3.759770612934233e-07
hard_coal_plant_CCS,HU,6.881958413033806e-08,7.56768154174761e-08,8.341355996546735e-08,9.284128440645559e-08,1.3232453363955124e-07,1.7356914032396304e-07,2.203847420930065e-07,2.72412075491307e-07,2.853566222726135e-07,3.025268124538302e-07,3.278378655484766e-07,3.378947579900223e-07,3.390539371495881e-07,3.37951231277011e-07,3.367121666718391e-07,3.3620605848283277e-07,3.351138022740228e-07,3.329953550883176e-07,3.3208362892866297e-07,3.2814359241478894e-07,3.2510334440578095e-07,3.1864435446610504e-07,3.111386046525507e-07,3.0517083543400855e-07,3.0296839407675714e-07,3.012561081936032e-07,2.9897115827388546e-07,2.968092838345847e-07,2.941617571701175e-07,2.947704387596741e-07,3.0163783925087384e-07
hard_coal_plant_CCS,IE,7.193868984912081e-08,7.967739598285763e-08,8.662200532714843e-08,9.292272836819319e-08,1.2457236189566214e-07,1.820191277538301e-07,2.3415105757111926e-07,3.028160732630379e-07,3.1731784714049186e-07,3.330338270272973e-07,3.516078944362499e-07,3.692930477940809e-07,3.7782971177724135e-07,3.836519805199592e-07,3.8563039737087973e-07,3.8759074371130056e-07,3.8771772006190585e-07,3.8724485517924647e-07,3.8765398533855013e-07,3.8790897294821004e-07,3.7806234424176307e-07,3.7192551733026404e-07,3.655865265900256e-07,3.516166810333129e-07,3.4845280630722577e-07,3.4804512106341347e-07,3.4312376477210596e-07,3.4168746180800314e-07,3.372741051570588e-07,3.3487891864225467e-07,3.34985136321999e-07
hard_coal_plant_CCS,IT,7.753638974182698e-08,8.572909099541729e-08,9.346388485971208e-08,9.709836232050721e-08,1.3800522135707913e-07,1.9038913432016695e-07,2.5806134322120135e-07,4.6177251166350197e-07,4.724478970753333e-07,4.756492258063066e-07,4.73008877722151e-07,4.711170650691072e-07,4.666536138638405e-07,4.6391059525731497e-07,4.5569530140402104e-07,4.5166722350532784e-07,4.4837768173348564e-07,4.4392804998671715e-07,4.3857090133509505e-07,4.281195958100908e-07,4.22132098940445e-07,4.079072850962897e-07,3.973590896019521e-07,3.8735643665759295e-07,3.824308104264253e-07,3.7723792564082616e-07,3.714535754124133e-07,3.6579657026323503e-07,3.574171544509193e-07,3.530871594570178e-07,3.510589646243494e-07
hard_coal_plant_CCS,LT,9.295908994926319e-08,9.317540306101039e-08,9.65023944195103e-08,1.0164439137293109e-07,1.3227293039846192e-07,1.8037323603228843e-07,2.272143053449116e-07,2.8648401800893437e-07,2.914505987087727e-07,3.017742671272663e-07,3.113231251703123e-07,3.2389485578935483e-07,3.3048180048383395e-07,3.3506823438675963e-07,3.3744942009167295e-07,3.3915491961181065e-07,3.384264157110427e-07,3.3159643855254926e-07,3.3080845043787725e-07,3.3037310793316154e-07,3.2719251899330467e-07,3.198781161661734e-07,3.1530873149625467e-07,3.0784265429104166e-07,3.065444026556989e-07,3.051322709818179e-07,3.0284625294480554e-07,3.0236165945767085e-07,3.0019988908977503e-07,3.0223016951744015e-07,3.1175864196803777e-07
hard_coal_plant_CCS,LU,6.980619868747158e-08,7.74837695906438e-08,8.669452490195106e-08,9.467897797385978e-08,1.4106120147758956e-07,1.885340750440688e-07,2.480258802925367e-07,3.12510880865832e-07,3.1613830018580636e-07,3.2172359942143217e-07,3.27055764538537e-07,3.3334885019890765e-07,3.3771178879901724e-07,3.415084521847406e-07,3.4308085984695064e-07,3.490850256242102e-07,3.511724555524038e-07,3.4854557082021557e-07,3.4634541864306967e-07,3.417414397003466e-07,3.362066038377565e-07,3.3165663096185816e-07,3.270800101813031e-07,3.2015179804785617e-07,3.174934306038312e-07,3.168546450811059e-07,3.17049974249058e-07,3.147463700059194e-07,3.1013308020361e-07,3.087616983148482e-07,3.0955037706683943e-07
hard_coal_plant_CCS,LV,9.350127950974433e-08,9.368474702321515e-08,9.696258143351222e-08,1.0191982140278894e-07,1.323488792806241e-07,1.8090346818335917e-07,2.2766885026257954e-07,2.8873121595508707e-07,2.937125862207633e-07,3.0469449914216037e-07,3.1434349218839665e-07,3.277361064720917e-07,3.344607215879882e-07,3.3998203894165287e-07,3.4296238590185373e-07,3.4504604016027024e-07,3.445824538748557e-07,3.378382546481387e-07,3.3680173558436003e-07,3.363334096000972e-07,3.33290994242334e-07,3.2777051800515256e-07,3.231120213228986e-07,3.153618543245078e-07,3.137892602301228e-07,3.116491228469393e-07,3.088761539105112e-07,3.0767481740092696e-07,3.0514045200328844e-07,3.0697462920235745e-07,3.1591878357356616e-07
hard_coal_plant_CCS,NL,7.724454346430095e-08,8.392284717911259e-08,9.097299770087476e-08,9.69615345942719e-08,1.321455446365131e-07,2.1650432399374398e-07,3.5908312783452e-07,5.560089846761757e-07,5.577245124917391e-07,5.555031764375105e-07,5.501087599884365e-07,5.466719029783462e-07,5.439516526864754e-07,5.41511995604997e-07,5.364669221037613e-07,5.248819882858684e-07,5.254018198389167e-07,5.139910013662604e-07,5.105268884459269e-07,5.044788474692487e-07,4.982891136159447e-07,4.854820641739623e-07,4.7400397131037975e-07,4.471720672432054e-07,4.350024540797839e-07,4.326219728298997e-07,4.277127420552471e-07,4.221367415096327e-07,4.1254319657464e-07,4.093880441607953e-07,4.053192112195338e-07
hard_coal_plant_CCS,NO,9.249166325584461e-08,9.344109093942109e-08,9.69483904981055e-08,1.0292684498432393e-07,1.3470959821280267e-07,1.68088619426453e-07,2.031906820205036e-07,2.718077722587263e-07,2.84958528785389e-07,3.0239484940373006e-07,3.2589961201418854e-07,3.5329959738329404e-07,3.718919091384072e-07,3.8755039165353567e-07,3.954030007489697e-07,3.98196751844857e-07,4.020433951539044e-07,3.9908403278081764e-07,3.9838548965656256e-07,3.9908534227471507e-07,3.942933440766081e-07,3.8657723596302054e-07,3.816775981108904e-07,3.6994454568594773e-07,3.677655050728973e-07,3.639341000801414e-07,3.549058146731408e-07,3.5309750135038735e-07,3.4874679092659083e-07,3.493452701679639e-07,3.549704728606509e-07
hard_coal_plant_CCS,PL,9.800137828217234e-08,9.843668243095966e-08,1.0143374256889424e-07,1.0689494340235208e-07,1.5354623972355845e-07,2.150623522331409e-07,2.9285642816528737e-07,4.450810899231811e-07,4.4554903363044424e-07,4.4865471843341167e-07,4.452212774017634e-07,4.466224785541252e-07,4.4538429773998424e-07,4.4353500266576376e-07,4.4046166324369806e-07,4.3920961019956905e-07,4.344800897534024e-07,4.307177340857183e-07,4.2387933516724277e-07,4.2007405371918085e-07,4.135312229736537e-07,4.031905935155241e-07,3.911307666630186e-07,3.784890553625583e-07,3.734301095601264e-07,3.6890263940948285e-07,3.6534836821167553e-07,3.610293362851851e-07,3.531325250884045e-07,3.5125224499789165e-07,3.520981374690091e-07
hard_coal_plant_CCS,PT,6.37713719837816e-08,7.069267971047227e-08,7.648017402790152e-08,8.099713893014949e-08,9.70546729815797e-08,1.1374665800233209e-07,1.3136194179798691e-07,1.5239359702739932e-07,1.6092246962025912e-07,1.6966337886104472e-07,1.760677261318332e-07,1.8652575828896898e-07,1.960271972838069e-07,2.0474955459404078e-07,2.1301839478460988e-07,2.2349837911266222e-07,2.35823073351348e-07,2.4512257356251726e-07,2.5041770076933346e-07,2.5261634433288476e-07,2.546004919359539e-07,2.5712153345037257e-07,2.570337056209765e-07,2.602660829617008e-07,2.641829736562593e-07,2.6623966830357713e-07,2.6728490764236264e-07,2.680194026489198e-07,2.681245278167373e-07,2.7002345311483534e-07,2.807698835502709e-07
hard_coal_plant_CCS,RO,6.538277626320746e-08,7.358939278521665e-08,8.269273231649436e-08,9.290785027487194e-08,1.3909747055133872e-07,1.8434383534134357e-07,2.3935879182589927e-07,2.9994006990981054e-07,3.139782635657189e-07,3.292306147371771e-07,3.451544327533269e-07,3.523283649903465e-07,3.5163223410032664e-07,3.4954312675334703e-07,3.483257529731833e-07,3.485159640761824e-07,3.473857390621238e-07,3.4515113351201026e-07,3.452989777476328e-07,3.3947213286753693e-07,3.3540440684624933e-07,3.2823222113300204e-07,3.186258550323584e-07,3.1238789056884586e-07,3.090591823738347e-07,3.0617858686162157e-07,3.028137808251009e-07,3.004717489486861e-07,2.982301174045673e-07,2.9841234435121635e-07,3.0435147639431724e-07
hard_coal_plant_CCS,SE,9.469754879451171e-08,9.546099809814105e-08,9.885163656537882e-08,1.044321734095474e-07,1.345455683322189e-07,1.6819788480102163e-07,2.013441197515911e-07,2.7007136860640515e-07,2.859677656513922e-07,3.0463620217463897e-07,3.293445427365032e-07,3.575643649125504e-07,3.748853644918183e-07,3.89868708861346e-07,3.99688731575168e-07,4.0510713457223453e-07,4.1016490475803786e-07,4.072620466500468e-07,4.0733985216881916e-07,4.0824998990202416e-07,4.0480682977455395e-07,4.0122815196996423e-07,3.962484294191555e-07,3.8451982299432927e-07,3.818487439809791e-07,3.770275194987234e-07,3.679312852262786e-07,3.6560637761810836e-07,3.6059260088056654e-07,3.607523460906134e-07,3.651867938694217e-07
hard_coal_plant_CCS,SI,7.67162402386573e-08,8.278611653165421e-08,9.000695782272805e-08,9.625331101439104e-08,1.3955613208468697e-07,1.885930806329068e-07,2.465376475288397e-07,3.3944113298238913e-07,3.561668416922802e-07,3.7652602198448825e-07,4.1977449875396517e-07,4.2240045429292366e-07,4.201895177489164e-07,4.180690108405951e-07,4.112770904548861e-07,4.070637195468784e-07,4.0328092472800847e-07,3.9927523967646243e-07,3.9455213536114574e-07,3.8595571692986003e-07,3.811640906269693e-07,3.676810482036995e-07,3.578164265879138e-07,3.4812067845596805e-07,3.4409133959020874e-07,3.397514447511377e-07,3.3544817537116507e-07,3.304284888826301e-07,3.255676803653533e-07,3.2407460309864565e-07,3.2536051327952935e-07
hard_coal_plant_CCS,SK,9.045282005907167e-08,9.136807100269078e-08,9.48409405626568e-08,1.0013727743807787e-07,1.445579226958227e-07,1.9150055894109323e-07,2.5020930507978027e-07,4.2636292521887033e-07,4.3390150148532397e-07,4.397739692360627e-07,4.3688492036139845e-07,4.373421523709514e-07,4.3677701495137475e-07,4.306776783153219e-07,4.257856350887352e-07,4.219780415527522e-07,4.191203062984871e-07,4.151471798716871e-07,4.1217563058270033e-07,4.0660019783536557e-07,4.0231537936911804e-07,3.914693238239641e-07,3.792757330738301e-07,3.6703928738606665e-07,3.6210714686369083e-07,3.585218610655261e-07,3.542234718381007e-07,3.483228009280476e-07,3.4307835254953235e-07,3.409678339908323e-07,3.424825940881723e-07
hard_coal_plant_CCS,UK,7.0521248725695e-08,7.747846829578972e-08,8.484462571234376e-08,9.279121905627695e-08,1.2632697856145538e-07,1.9082883100920168e-07,2.5715086280373834e-07,3.4917420509419933e-07,3.642465336278293e-07,3.7963707774471583e-07,3.918881224468544e-07,3.994656331841865e-07,4.0217140260850006e-07,4.0422350224567e-07,4.0344079850022537e-07,4.038516189031381e-07,4.0420051590693575e-07,4.01285359475484e-07,3.9818477681066807e-07,3.9350444641336886e-07,3.8308547077187503e-07,3.7651412168552774e-07,3.6931860469101233e-07,3.546583797442313e-07,3.5155782544500004e-07,3.5009558689877784e-07,3.463395822624613e-07,3.447725117858003e-07,3.403032303311033e-07,3.3797855725388814e-07,3.384424733994237e-07
heat_pump,AT,52.97416445551497,55.68447114156788,55.68447114143468,53.87093770780227,45.41859168482582,41.2641441986815,33.28090569704864,30.009110190238946,26.425372082831387,25.10467936494723,25.409231231046945,28.837390075842272,30.361450941188423,44.43524421704874,55.14508115025533,60.23999023009295,62.22847288926442,76.21374898743031,75.96870590028915,77.66583924947203,84.84507638148301,257.8289242832541,256.98798272998425,256.1470411443522,255.30609959977957,261.41315270862174,289.6294025130644,291.82379906908665,290.8529802893979,286.5495880605225,285.58993013140343
heat_pump,BE,48.917239594557586,51.81349055608573,51.81349055600294,50.12602732792226,46.92247317954523,42.27080555767142,35.87092038001613,34.023991810733044,48.44240584977225,58.22029239070874,96.40001949960745,114.11278376713587,127.0753088708511,160.62092042202002,160.1110481295989,179.14742958304345,181.044644099902,201.7138596404217,206.63328529752258,209.63666285234268,228.87882664278607,446.7675563939288,445.3103677450534,443.8531791243508,442.3959909585082,456.1004490465125,517.6807540689232,515.9642810185487,514.2478073911667,512.5313338304147,510.8148603996451
heat_pump,BG,85.37253220299961,85.37253220156123,85.37253221108453,82.59211715582936,80.67616636225593,79.17083303221975,77.69554347975402,76.65675360079553,74.8476298382796,72.76563342236345,68.93762027374878,68.94552760974139,68.79296108943933,68.57527689671959,68.35759270450524,69.04094990093336,68.82038718169665,70.16986623110749,80.86521484680223,84.21594728958776,83.94342317411436,128.19591062576492,127.77778389388,127.35965806505108,127.50363254537179,127.08365589971073,126.66367757302415,126.24369901931478,125.8237205215655,125.40374206548134,124.98376353663043
heat_pump,CH,71.7754079946075,75.44763898000308,75.44763898261971,72.99045813674745,61.538260813612126,55.90934403161229,45.09274679949796,40.65974706005453,35.804092090265385,34.01466775205252,26.859822136551916,31.528476273942843,33.6172421654334,51.46986954276806,66.00850293690866,72.93939515535776,75.66134874400254,94.63791893460014,94.33363835208435,96.66083862715007,108.34084566246942,367.93278073241316,366.7327216836981,365.53266262357175,364.33260380210055,373.0246692874113,418.37953245113385,416.9923120310824,415.6050915303423,414.2178712074741,411.47593601902975
heat_pump,CZ,40.23476267653344,41.15678886167065,41.156788862223834,39.8163933965725,35.802422131415916,32.85051373803707,48.90018477597676,47.84423507436491,46.677293641433046,47.44068175934066,45.944366157608016,46.796171402725086,47.64169136093573,52.830869549290085,58.07098058003915,60.11401901305011,103.73170498154506,126.44314374080871,160.09528084592117,172.75227589990027,190.95410002718978,381.6405498037652,380.3957918369898,384.47723333215407,383.21497907919763,381.9527240736444,380.69046934286985,379.42821440310786,378.16595943741845,376.90370454008763,375.6414496374348
heat_pump,DE,151.38234683969478,167.3076105169831,167.307610517193,161.8587315220738,150.88974826049028,142.69083553810455,101.9179262051013,94.60054873181241,74.92874009397029,71.18393602662532,193.56805041913844,237.5786345996725,314.06895222811255,477.572501069884,576.2262143565323,651.3436298989928,778.5693567911917,1053.3018292579986,1200.6491707984699,1350.1496659987295,1382.6191273533964,2792.654678359619,2783.5461303233697,2774.4375108001655,2765.328902099761,2756.2203127976445,2758.5757197015128,3257.0130521199485,3246.1778519531263,3235.056382241585,3225.4537272987222
heat_pump,DK,81.78325523534868,82.47635977212248,82.47635977260146,79.79026735284646,85.08677950541656,91.35203916275249,95.42783826444753,103.57270308448922,100.78955703027138,97.79182054648209,94.69027284676558,97.71086431384579,100.43509458210565,107.68500659860833,115.57903949241542,124.19927105772135,125.55907146568491,132.68674926359304,139.25763527190887,139.64421667405713,220.01025972607977,294.8650314719814,294.0080578789683,293.0459759615542,292.0838937775559,291.1218115914003,290.1597293991687,289.19764722185107,288.23556511629386,287.2734833076792,286.31140216706433
heat_pump,EE,1.0872055294143839,1.1293436862128376,1.1293436864371427,1.0925631895201202,1.0043547705906635,0.8618840716889364,0.8057786163885554,0.6981302895071,0.6467830097566843,0.631669212262375,0.5984387510665647,0.7546535728468453,0.9366542468013787,1.2331032622860838,1.6615034295701425,4.756822322024607,4.929412706352553,5.046076124241273,5.029851967783006,5.272028054713077,6.2782473088407835,35.58522762726546,35.469161924301424,35.3530962214012,35.23703053303797,36.54528542380124,36.4564375469437,39.705220288600586,40.10047920972662,40.7577714187662,40.62127329923586
heat_pump,EL,421.855200855088,421.8552008460874,421.8552008577945,408.1162087215406,394.37721658262683,380.6382243647066,365.1457210979041,354.84679629828196,343.09913031993716,330.8524426289116,322.17418236360504,323.3324329592818,325.5540590715422,336.6418704212105,340.292083050513,339.2084257418892,346.62808194215194,345.51717241025096,349.9707999660501,350.397599486779,353.09661318176046,351.94868819162383,350.80076322177644,349.6528382992957,348.5049134898927,347.356989074663,346.20908180238973,346.0011467586235,344.85009521154365,343.69904322941227,342.54799111546987
heat_pump,ES,430.08433579064183,430.3971606902332,430.39716069429545,416.37997377789833,403.7328220310181,395.6594528800547,393.6321419856673,457.08519175026635,442.1834079062822,437.20951919705874,420.16858500722157,450.8408097144074,454.18623525243873,468.5793032252047,477.6090343352544,482.5546995513741,481.01309910797136,483.08974517802875,489.1165723379922,541.5633774354143,539.8108677298892,538.0559284395807,536.3009952288883,534.9993077917655,533.242882877764,531.4864579028203,529.7300325958212,527.9736073836909,526.2171819701064,524.4607566494074,522.7043313308334
heat_pump,FI,91.14406241178101,93.18772085206515,93.18772085193892,90.15278052032797,79.96877733244956,71.54852062974832,64.83714166667528,56.00531845179913,58.804131383686254,55.86520599194229,57.745982634507804,57.56440409891582,59.75755030257243,62.24285092806819,62.19237952387139,62.43785117012521,63.83267396912174,65.15901503992862,64.95832780710842,66.36109678643957,66.31431550190577,227.16976772489895,226.42882603482946,225.6878874429087,237.17229606966558,239.78323096573237,245.3436881204603,251.75707911461592,253.2252562359234,255.26028904613167,254.40541971226702
heat_pump,FR,1852.204364506129,1865.3077763241888,1865.3077765489245,1804.5583801634252,1791.3499278444094,1838.2287510352985,1794.616948534134,1757.7514807150396,1726.984668492554,1681.9723951455935,1722.775665967975,1777.018434620414,1847.39502998039,1938.858412670884,1955.9972437149831,1985.5731324832093,2049.6164346678056,2071.8679754095947,2125.995890234818,2138.93414213399,2132.0125109405235,2170.719296902874,2163.639223490369,2156.5591484365123,2149.4790736593095,2142.3989988325393,2135.318929737448,2128.238849297579,2121.158774478168,2114.0786990594593,2106.9986247682095
heat_pump,HR,39.068484370616375,39.848667444131316,39.84866744225276,38.55087487885433,38.821157883493285,39.00989557653483,40.66222097158621,40.128189580289316,39.313231564311614,40.14174481012566,39.09632653647272,54.33076272012014,58.03175159940489,64.24541824266343,65.04854760698251,72.14837275798402,72.90723573556488,78.9152791499086,81.58667759917627,83.97607756988165,87.10810969027753,132.297808782075,132.88069277611623,132.44586831743217,132.011043149956,131.57621792600926,131.1413926705518,130.70656747267077,130.27174229791177,129.836917205863,129.40209253114193
heat_pump,HU,193.7238197900407,194.15445185870502,194.1544518664032,187.83122415623382,193.7514397752746,203.83993106337425,198.08510932154852,192.04817886546647,185.72913988982714,187.2454344704856,184.31607103988406,197.515054004626,214.22728448723507,242.67392875801673,248.295724048397,291.73099988083186,303.9927207692356,332.07314343968324,359.31632554934066,370.4314452975764,375.2120438812514,392.9019788664461,391.620516980122,390.339017915407,389.057518540999,387.77601915836135,386.49451973182266,385.21302028953573,383.9315208826,382.6500214142562,381.36852197075234
