technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
photovoltaics,power,CZ,2.152,7.4419,7.4419,7.4419,7.4419,7.4419,7.4419,7.4419,7.4419,7.4419,7.4419,7.4418,7.4417,7.4415,7.4413,7.4411,7.4408,7.4362,7.3738,6.9461,5.4859,5.4415,5.3695,5.3146,5.3119,5.3107,5.3099,5.3049,5.2999,5.2949
photovoltaics,power,DE,55.1182,61.0512,61.0512,61.0512,61.0512,61.0512,61.0512,61.0512,61.0512,61.0512,66.5319,75.1142,74.753,74.2713,73.6692,72.9467,72.1037,70.8329,68.883,64.4366,58.1445,72.7997,88.4629,96.0345,96.1059,94.8342,93.7376,97.7033,99.178,99.97
photovoltaics,power,DK,1.3595,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0375,2.0374,2.0374,2.0374,2.0372,2.037,2.0348,2.0189,1.6456,1.4828,1.4329,1.2395,1.1865,1.1276,1.0316,0.929
photovoltaics,power,EE,0.164,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.369,0.337,0.296
photovoltaics,power,EL,3.2604,4.1574,4.1574,4.1574,4.1574,4.1574,4.1574,4.1574,4.1574,4.1574,4.1572,4.1569,4.1563,4.1556,4.1548,4.1537,4.1525,4.1499,4.1349,4.0985,3.9485,3.8995,4.2872,5.0235,5.0901,5.0797,5.0663,5.0533,5.0323,4.9981
photovoltaics,power,ES,13.4742,40.3514,40.3514,40.3514,40.3514,40.3514,40.3514,40.3514,42.4659,42.4659,42.4518,42.4235,42.381,42.3244,42.2537,42.1688,42.0697,41.5237,46.8197,51.0347,50.6425,50.2825,50.0695,49.9265,49.905,50.631,50.5762,51.7706,51.8354,48.2084
photovoltaics,power,FI,0.3064,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3862,0.3859,0.3855,0.3849,0.3842,0.3834,0.3824,0.3814,0.3804,0.3794,0.3784,0.3774,0.3764,0.3754,0.3694,0.3644,0.3483,0.3056,0.2466,0.1662
photovoltaics,power,FR,10.9384,13.7314,13.7314,13.7314,13.7314,13.7314,13.7314,13.7314,14.1375,14.1375,14.1359,14.1328,14.1281,14.1219,14.1141,14.1048,27.2559,27.2246,27.1201,26.9181,26.1321,26.4735,36.2078,35.5498,34.5938,35.1917,41.4617,40.5857,39.7237,38.7597
photovoltaics,power,HR,0.115,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6746,2.6706,2.6556,2.6416,2.6276,2.6196,2.6146,2.6068,2.5898
photovoltaics,power,HU,2.1289,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9574,2.9564,2.9541,2.9399,2.9185,2.8774,2.7955,2.7346,2.6239,2.2966,1.557
photovoltaics,power,IE,0.084,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.6797,0.6797,0.6797,0.6797,0.6797,0.6517
