technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
hydrogen_storage,power,FR,5.7758552679871323e-08,4.074049588439107e-10,1.2068199781161442e-10,3.493187494598425e-10,2.833782411237278e-09,7.797912582074511e-09,5.217164317344401e-09,5.67841640936632e-09,6.405603820036127e-09,6.860446674735156e-09,1.5421359377938248e-08,4.680076779854456e-09,8.517544168685947e-09,9.53535759503414e-09,1.109573244114517e-08,1.675795359262075e-08,1.2010675862020983e-08,1.3306888673109808e-08,1.6558475735309547e-08,2.1484041749801664e-08,2.0322677035807185e-08
hydrogen_storage,power,HR,5.549056981967303e-08,5.264341738908269e-10,9.200567126018054e-11,2.9900131198213965e-10,2.5007511034477947e-09,7.557909988192922e-09,4.933458546178982e-09,5.418096474839668e-09,6.2720131796029494e-09,6.957195391265967e-09,1.7035723487147646e-08,3.5794522086766014e-09,9.3387166608482e-09,9.685603802773326e-09,1.1440184177943316e-08,1.6913473585897162e-08,1.2779111494246155e-08,1.4696614541699542e-08,1.595092611986293e-08,2.1024105417728106e-08,2.0227226003675642e-08
hydrogen_storage,power,HU,5.580756404107878e-08,6.518269823425454e-10,9.887990766696156e-11,3.3768591321662466e-10,2.8772034186922348e-09,7.698515916075686e-09,4.9539819742597955e-09,5.4084567590031136e-09,6.137104942972443e-09,6.904888148311825e-09,1.7438737156983075e-08,4.111363899521076e-09,8.807005657429515e-09,9.857709745369162e-09,1.1273385649114072e-08,1.7397266296966365e-08,1.3236314031448692e-08,1.497683405960593e-08,1.7929887080681823e-08,2.017282019477449e-08,2.1772430528076718e-08
hydrogen_storage,power,IE,5.602718069874349e-08,6.141973079691764e-10,9.492660932473496e-11,3.1977432429198996e-10,2.8710478165818727e-09,7.573262536695994e-09,5.106147609026126e-09,5.4433478538025265e-09,6.4353521258654e-09,6.801078372035033e-09,1.651761804603618e-08,3.501341006461982e-09,8.133776419947709e-09,9.656920814612044e-09,1.1080357563673293e-08,1.5789697471019028e-08,1.2084908040590966e-08,1.3351491400384195e-08,1.5255348166554542e-08,1.890596467141858e-08,1.9242300798432348e-08
hydrogen_storage,power,IT,5.771854874234292e-08,6.846900061216815e-10,1.078643728374262e-10,3.4929716429483665e-10,2.6458652613942854e-09,7.478678661803486e-09,5.2301531059582725e-09,5.7732135025853464e-09,6.87759050172986e-09,7.175198199719692e-09,1.6322961293676862e-08,5.534030679269786e-09,9.74622910021321e-09,1.0453953895054569e-08,1.202657961590761e-08,1.7563767055508166e-08,1.3750006389541558e-08,1.510026053908298e-08,1.7948705969730414e-08,2.038865901056194e-08,2.125474984723399e-08
hydrogen_storage,power,LT,5.607073820452525e-08,3.0205405149763584e-10,7.641078232160906e-11,2.706005490905123e-10,2.299142642769068e-09,7.3709150527651065e-09,4.887860646629346e-09,5.411583314323818e-09,5.834491268832216e-09,6.5021251874280536e-09,1.654497423007522e-08,3.420969744094521e-09,8.048785226049414e-09,9.337261958085028e-09,1.1712566359840953e-08,1.6062946043291955e-08,1.243469580186121e-08,1.440207044259396e-08,1.7252319442519592e-08,1.7191449562390598e-08,1.8958116841266467e-08
hydrogen_storage,power,LU,5.4576501651586384e-08,5.087566295572327e-10,9.628917882752348e-11,3.123495474476994e-10,2.6479585612643896e-09,7.4089837039124155e-09,4.912224792224799e-09,5.327689179229974e-09,5.972646061839848e-09,6.5282019153936125e-09,1.6839677450100232e-08,2.868446056553235e-09,8.175172094145474e-09,8.912866357833992e-09,1.07659500719735e-08,1.6126081559127273e-08,1.1738328169189287e-08,1.2765083493444275e-08,1.544057005472149e-08,2.0367406291451742e-08,1.9389010521725264e-08
hydrogen_storage,power,LV,5.5624993120159774e-08,2.9066316138556513e-10,7.174553093551875e-11,2.6513171346116456e-10,2.471232081735379e-09,6.601735409545424e-09,4.545410096444168e-09,5.2778350202451145e-09,5.914945987487313e-09,6.573999562188367e-09,1.7163571259260718e-08,3.1831246781515237e-09,8.28308969633459e-09,9.832838938804197e-09,1.1834182197497906e-08,1.6185105985814355e-08,1.223792517054628e-08,1.5690141430680052e-08,1.693098990893446e-08,1.7097444267071457e-08,1.9300903547469966e-08
hydrogen_storage,power,NL,5.6542952728295316e-08,6.687901173018146e-10,1.0939090168817249e-10,3.4396556267358575e-10,2.8930661306574003e-09,7.731855920870643e-09,5.1332876837433155e-09,5.479267508004442e-09,6.213326821361366e-09,7.059879663395643e-09,1.7258293056642373e-08,3.5610783650364194e-09,8.554666578985309e-09,1.0185665801316002e-08,1.2390114821393077e-08,1.684700070693051e-08,1.2969565702763928e-08,1.4524579024455341e-08,1.662263551889442e-08,1.6955497796859736e-08,1.90860989740076e-08
hydrogen_storage,power,NO,5.7373486735793364e-08,3.5742698463602066e-10,9.515696487583719e-11,2.930624997903578e-10,2.4725088516545277e-09,7.677660260255487e-09,5.096848182155675e-09,5.580392828919089e-09,6.470946486339032e-09,6.81491630038139e-09,1.5266174781211815e-08,4.814014085692867e-09,8.629850838340702e-09,9.80917559822245e-09,1.1178912474609033e-08,1.6310897316475133e-08,1.2447846053433046e-08,1.4173846279391964e-08,1.6676064877475173e-08,1.9971584509240805e-08,2.0504789967805628e-08
hydrogen_storage,power,PL,5.815156876144417e-08,3.4034500640807197e-10,8.885959584871844e-11,2.8709214107464116e-10,2.390813955786042e-09,7.449816360389305e-09,5.058841947961272e-09,5.816228250752307e-09,6.4122149350495364e-09,7.124999315222276e-09,1.6673683805584805e-08,4.512465728884097e-09,8.476968278991032e-09,9.647297475680282e-09,1.3190112953836627e-08,1.7072711234151965e-08,1.2961887080307883e-08,1.4386186944283467e-08,1.4808566930913688e-08,1.9122109149122492e-08,1.9695084434337137e-08
hydrogen_storage,power,PT,5.626983025395578e-08,6.929452825044806e-10,8.874401045100145e-11,3.698343725036741e-10,2.7199942031761745e-09,7.327913152991744e-09,4.709128311110406e-09,5.356848224492335e-09,5.9981074253776684e-09,6.636284585842658e-09,1.7073641187104002e-08,3.1546525657199005e-09,8.48525394140037e-09,9.524794931700165e-09,1.0936073632799769e-08,1.667249426617683e-08,1.3135900075813196e-08,1.5601233267924075e-08,1.5794217218518945e-08,1.7952968253579547e-08,1.9670144730812367e-08
hydrogen_storage,power,RO,5.5577590011541305e-08,7.545627095823212e-10,9.108079000867546e-11,3.6833393299467215e-10,3.0329373112862537e-09,7.1637004766291774e-09,4.773106966347069e-09,5.3157867887725e-09,6.0706517120146496e-09,7.186988320595171e-09,1.7982435694823034e-08,3.7905404515005674e-09,8.809389225989136e-09,1.0107129337242454e-08,1.1661964881583534e-08,1.735386888721816e-08,1.331190699035036e-08,1.435545341990155e-08,1.5243544578065018e-08,1.92071535985401e-08,2.2140016993722868e-08
hydrogen_storage,power,SE,5.770323476918102e-08,3.400725649393708e-10,1.0555684518138957e-10,3.0742835527213e-10,2.4570007013890583e-09,7.64511271051965e-09,5.057909058510951e-09,5.540594869222375e-09,6.517522685561087e-09,6.821056835351018e-09,1.6527373113988883e-08,3.6987391671474972e-09,8.278646246576288e-09,9.73006681775439e-09,1.1282808158801334e-08,1.6295792228517405e-08,1.2705672150489958e-08,1.4147279651950454e-08,1.6252102010589713e-08,1.7268015888686677e-08,2.0950839344873864e-08
hydrogen_storage,power,SI,5.5446619820494824e-08,6.478067800971738e-10,9.81436328294012e-11,3.191413074625675e-10,2.693192203668859e-09,7.547790960714407e-09,4.9733423559242874e-09,5.356470960392149e-09,6.417522596285658e-09,6.938552530743709e-09,1.7782510807892872e-08,3.159526114053452e-09,9.574319240795272e-09,9.664909812961436e-09,1.1284307213720445e-08,1.7260835646781976e-08,1.2829387743681548e-08,1.4351319139538345e-08,1.7325315845781674e-08,2.0720007241931425e-08,2.0579707121714087e-08
hydrogen_storage,power,SK,5.631862995940069e-08,3.7406396115170214e-10,9.36547071414837e-11,2.773868565274502e-10,2.3859788202917145e-09,7.635328220328412e-09,4.860144240147077e-09,5.704195882846823e-09,6.210327744993281e-09,6.99937136790896e-09,1.7520100280788487e-08,3.4672394109728212e-09,8.654520627602691e-09,9.696779546578858e-09,1.1479838994763539e-08,1.746687483270772e-08,1.2811203479057694e-08,1.4297838372649251e-08,1.684774435978084e-08,2.1489962457605494e-08,2.0210848465194087e-08
hydrogen_storage,power,UK,5.795831450908645e-08,4.5233566857358624e-10,1.1833062862823677e-10,3.388915709857066e-10,2.7893692994417627e-09,7.816663987041887e-09,5.206824234993891e-09,5.755588635249239e-09,6.807612855500931e-09,7.004913715008631e-09,1.6296905300083057e-08,4.5210919345397346e-09,8.470262905222508e-09,9.989693511455717e-09,1.1064865172878333e-08,1.610122522867045e-08,1.272865146913435e-08,1.3866671642952517e-08,1.6236731680128833e-08,2.2638699417146592e-08,1.9511405094973525e-08
lignite_coal_plant,power,AT,1.422188460686087e-08,2.1853797914177778e-11,2.1248626848657604e-11,1.9171189567318926e-11,2.6014361801303023e-11,3.142153424018862e-11,3.5220505180915214e-11,3.922226213038531e-11,4.3369700434854945e-11,5.41084891381017e-11,7.843238336903101e-11,7.749097909056714e-11,7.998854686417148e-11,9.758679734548239e-11,1.2265672028163172e-10,1.5900608221204705e-10,2.2986893891356138e-10,4.672046516017354e-10,4.155742172478585e-10,5.62022701990086e-10,9.92549455128307e-10
lignite_coal_plant,power,BE,1.0770122054655323e-08,8.415458151423366e-11,5.707042474752192e-11,3.800065713012632e-11,6.939967758913149e-11,1.0781343543706532e-10,1.4726773663864553e-10,1.9439163025318573e-10,2.2662506427980068e-10,2.465570274436321e-10,3.05523695982116e-10,3.1584821658991425e-10,3.463126029417888e-10,3.861844254705956e-10,4.1980001844623435e-10,4.2860350158810336e-10,5.043212569886469e-10,7.98202482438145e-10,5.954661501857311e-10,6.864679330418214e-10,1.5907756571271786e-09
lignite_coal_plant,power,BG,3.815077823553749e-12,3.6489979572316935e-12,3.845773339425753e-12,4.098093801291318e-12,1.635479322846855e-11,4.88541007697625e-12,5.400511079784245e-12,6.122073328640348e-12,6.852030184174652e-12,7.863618842121857e-12,8.994227068525786e-12,9.786513247579075e-12,1.117614956217194e-11,1.2950967069074663e-11,1.5118577119533923e-11,1.7946459165585685e-11,2.2677211368337625e-11,3.0732999541996325e-11,4.0149029684993545e-11,6.021138969693815e-11,1.0516308150656629e-10
lignite_coal_plant,power,CH,1.1151470773132856e-08,8.031595954473944e-11,5.87043777441423e-11,3.888787405970643e-11,7.148649886410551e-11,9.899593438275993e-11,1.1849467527047685e-10,1.408880912900917e-10,1.459996377961748e-10,1.643726775739667e-10,2.4824235054727783e-10,2.3700043498886825e-10,2.400267902963e-10,2.7710102250619983e-10,3.1833721695726025e-10,3.49377369561017e-10,4.3745284527643366e-10,7.894060300022742e-10,5.915686430394994e-10,7.150919574442356e-10,1.1148489652536493e-09
lignite_coal_plant,power,CZ,1.6835412403805627e-11,4.924933303391137e-12,4.9683802454902885e-12,5.104253955033216e-12,5.6601735869122164e-12,6.227883082899195e-12,6.870521013875032e-12,7.685533687538377e-12,8.951743678445173e-12,9.414149541190484e-12,1.07255620047975e-11,1.8021160142961807e-11,1.369975118570101e-11,1.522035139429997e-11,1.8088432834635483e-11,2.2496350554014684e-11,2.6634394079086117e-11,3.588054135892154e-11,4.648453964558022e-11,6.962628828015338e-11,1.3812620076235371e-10
lignite_coal_plant,power,DE,1.0406722617688052e-11,4.821920972580314e-12,4.918477732909015e-12,4.9495315045367786e-12,5.585387212910189e-12,6.445733395784619e-12,6.7658056764353096e-12,9.568475265547218e-12,8.307329916488658e-12,9.141392821100684e-12,1.0240975991338997e-11,1.1905103949790898e-11,1.3238723258758176e-11,1.5383914875906682e-11,1.7986868348314013e-11,2.142293570065011e-11,2.6447261493420155e-11,3.398863298692469e-11,4.6352564633189214e-11,7.074642769234826e-11,1.4412599724248674e-10
lignite_coal_plant,power,DK,1.2647605618098351e-08,2.198085185050424e-11,2.2968447530140185e-11,2.3033810511520086e-11,3.257330923832816e-11,4.198002512709732e-11,5.199545556087934e-11,6.48898404103995e-11,7.950688557922501e-11,9.45515114634577e-11,1.1474852666112954e-10,1.4118644211659902e-10,1.731163976897302e-10,2.2285522057733366e-10,2.7996108177723036e-10,3.313521313539385e-10,4.0822535305387644e-10,4.938566768656959e-10,5.666933614718383e-10,6.491662637083457e-10,1.4210954504279154e-09
lignite_coal_plant,power,EE,1.2514860071061645e-08,2.270826932852757e-11,2.7190545499396204e-11,3.1118197864997557e-11,5.0650843468137087e-11,7.10724107803872e-11,8.675458953908282e-11,1.060337099487487e-10,1.1330034584969758e-10,1.223236548823111e-10,1.603668605925558e-10,1.7566538569998628e-10,2.2534363168990725e-10,2.771387721051986e-10,3.4311640179095324e-10,4.1256082938130426e-10,5.059274988126067e-10,5.392667126364157e-10,5.81741315543023e-10,5.99579245357514e-10,8.154775709768443e-10
lignite_coal_plant,power,EL,3.4818668594701097e-11,3.682346385137633e-12,3.354391268867262e-12,3.4914256105415886e-12,3.836813169714308e-12,4.2398958207707145e-12,4.720612251238327e-12,5.2910769077125496e-12,5.985634872614135e-12,6.9089339265149906e-12,3.573110812933315e-11,9.406517694446233e-12,1.1231077656584306e-11,1.3422212714486887e-11,1.5891505096010546e-11,1.8406893994446456e-11,2.3461051838047515e-11,3.536185249289506e-11,4.180562210843021e-11,6.299908665346332e-11,1.2604581989033892e-10
lignite_coal_plant,power,ES,8.374253084465828e-11,3.677748069901152e-12,3.8034825349268416e-12,3.926102163467165e-12,4.370449341713605e-12,4.890213104233206e-12,5.514940936891931e-12,6.291020247999223e-12,7.2675411783463004e-12,8.574906005497839e-12,1.0584373104617975e-11,1.272557036724448e-11,1.6135781776664873e-11,2.2035758171513777e-11,3.3779139671834076e-11,6.826061702751065e-11,1.035276076405311e-08,3.078674773944304e-09,1.0111710738057363e-09,9.168289293596115e-10,1.1910005271571517e-09
lignite_coal_plant,power,FI,1.0739133477079082e-08,2.526288138268869e-11,3.1918384359013494e-11,3.94419543731829e-11,6.938889969288676e-11,1.0372064109085825e-10,1.383309228016807e-10,1.682751520521032e-10,1.8876869127553354e-10,2.1767960646166972e-10,2.5764387366871334e-10,3.007897693334014e-10,3.465672274244374e-10,4.0148084085950855e-10,4.453510111481278e-10,4.843592086755456e-10,5.560496510051231e-10,8.359743494972846e-10,6.25288359936848e-10,6.389855135568477e-10,9.96901271052602e-10
lignite_coal_plant,power,FR,7.620612408424166e-09,2.0065475734999196e-10,2.0009330946471596e-10,9.634077364070553e-11,3.3269678625009655e-10,5.739337850099903e-10,5.616226405579562e-10,6.493831270581111e-10,5.186855506369853e-10,4.04397906136236e-10,4.1130819347907875e-10,4.4475666137225286e-10,4.446263341562111e-10,4.559689501378329e-10,4.691604408591397e-10,4.906517006486308e-10,5.254079871544327e-10,5.717996286541264e-10,6.749179291917746e-10,8.576498931848755e-10,1.3412645315981645e-09
lignite_coal_plant,power,HR,1.3653501227468869e-08,2.2677036613689424e-11,2.0692882135263438e-11,1.7897694257881205e-11,2.4094378228741613e-11,2.9085620916743844e-11,3.4582927975054186e-11,4.2457122860128484e-11,5.063469666523866e-11,6.37021435058388e-11,8.607765451401148e-11,9.295627960165155e-11,1.0022581515950363e-10,1.2545963122560237e-10,1.5685835266034252e-10,2.0141208650084846e-10,2.712719933825476e-10,5.456936814027704e-10,4.5692688596213003e-10,6.027464665268603e-10,1.0481323084363384e-09
lignite_coal_plant,power,HU,7.538805705742145e-09,1.796745059036457e-10,1.6211099095475232e-10,8.097441996771246e-11,1.7632717923229838e-10,1.881564916369999e-10,1.6771886376133183e-10,1.8593972253194968e-10,2.434715049004063e-10,3.223910179411652e-10,7.720332354342713e-10,6.978818640342339e-10,8.09097335832383e-10,6.161945599838402e-10,5.131684727272412e-10,5.153533740639002e-10,8.002988554848427e-10,6.543287083896019e-10,6.053070343691355e-10,7.653671877051953e-10,1.2432594795696852e-09
lignite_coal_plant,power,IE,7.754982660562105e-09,1.7485990022164033e-10,1.0701120968208542e-10,6.878654401727957e-11,1.8411863072539123e-10,3.6368483048361165e-10,5.102935860162751e-10,5.34843846331301e-10,4.952201526185967e-10,4.0417021799066725e-10,4.92813685789289e-10,4.436481485440998e-10,4.800434416684697e-10,5.276052052182406e-10,5.516934811738264e-10,5.03533033351623e-10,5.098569553250843e-10,7.850833257753279e-10,5.727908912831402e-10,6.117081567329861e-10,1.0128465088605953e-09
lignite_coal_plant,power,IT,8.27117626339499e-09,7.416646838185984e-11,4.073834715260019e-11,2.5461135508332696e-11,3.285935337485326e-11,4.503594406390735e-11,6.64355697605847e-11,1.1209965349031085e-10,1.4468070698401681e-10,1.6060803296141117e-10,1.8852203569380764e-10,3.0602304083450363e-10,5.805639434401098e-10,9.383535632025215e-10,1.409949665894886e-09,7.499894263869543e-10,6.486499931960148e-10,7.806442999925742e-10,7.973993062087974e-10,1.2910799115130668e-09,1.1993295302153408e-09
lignite_coal_plant,power,LT,1.2243419380706749e-08,2.318705638545088e-11,2.764714558759703e-11,3.1872119808091724e-11,5.275823532834283e-11,7.726730681149226e-11,1.0124409899869634e-10,1.276608462938333e-10,1.3477937982714508e-10,1.5557919633468027e-10,2.1543255335590435e-10,2.2132192252212843e-10,2.2593958840721661e-10,2.594407653927878e-10,3.1070934796650034e-10,3.910294223633918e-10,7.297600093257046e-10,5.449048714852958e-10,5.631180102667932e-10,5.231279795452701e-10,7.021842690107551e-10
lignite_coal_plant,power,LU,7.877714923830259e-09,1.9396264505482787e-10,1.9018645439627134e-10,9.171376530909959e-11,2.9713448375374566e-10,5.566480493998149e-10,5.152778492492043e-10,5.340205916725925e-10,4.2150526033271014e-10,3.487492941002576e-10,5.219144648043226e-10,3.730431246402609e-10,3.810455946668494e-10,4.26245221486586e-10,6.705827356968533e-10,5.068457082653146e-10,5.764245686575846e-10,6.221339494496254e-10,6.619655847104077e-10,7.997557463564502e-10,1.2525499195635543e-09
lignite_coal_plant,power,LV,1.2529673235118132e-08,2.281623044410714e-11,2.7394199247563818e-11,3.142172925850761e-11,5.175210022803734e-11,7.495912040416422e-11,9.411675185975865e-11,1.1629957041983345e-10,1.210366641333844e-10,1.2844529932689008e-10,1.6236547191238736e-10,1.863311549733154e-10,2.2663651096134126e-10,2.6927449606807635e-10,3.3018891465629855e-10,4.151273765376529e-10,5.214655360465486e-10,5.474178956006558e-10,6.018676905638509e-10,6.125301885709975e-10,8.23510347260451e-10
lignite_coal_plant,power,NL,9.890348422668168e-09,8.408676331744349e-11,5.438458230126305e-11,3.767298943099577e-11,7.11657977623758e-11,1.2140334156235628e-10,1.9267353079113115e-10,3.037181944195453e-10,3.47996362388881e-10,3.634679416813043e-10,3.913769893987747e-10,4.113109245739058e-10,4.059347139310131e-10,4.3020586747046226e-10,4.703045986680282e-10,4.843491333236883e-10,5.500980900890364e-10,6.135945670533306e-10,7.160872715262592e-10,8.68119700299457e-10,1.3213665604520397e-09
lignite_coal_plant,power,NO,1.0265014803870902e-08,2.6911471368699554e-11,3.2773220376465456e-11,3.8498027500544154e-11,6.501803288051065e-11,9.28271594705778e-11,1.183587590778682e-10,1.4680125821174755e-10,1.69084880890725e-10,1.9424978206705728e-10,2.31483747726497e-10,2.74602184094689e-10,3.109369305822667e-10,3.5525329751852956e-10,3.927101846623721e-10,4.2824345137180473e-10,5.065008189970642e-10,5.913142259046816e-10,6.832467498148081e-10,7.928507250637879e-10,1.1360615955643157e-09
lignite_coal_plant,power,PL,7.344736951445414e-12,4.884792098385408e-12,5.0105848817719256e-12,5.314466452724235e-12,6.054476567868548e-12,6.757889092941085e-12,7.52156804871692e-12,6.656688484022464e-11,9.59985016611866e-12,1.0369417823654291e-11,1.3556412898937341e-11,1.299137417158872e-11,1.451220866372461e-11,1.6637739176827363e-11,1.926470332244864e-11,2.2645504699030696e-11,2.782348880236916e-11,3.637194352093854e-11,4.7939771382225836e-11,7.123303517353343e-11,1.4400538390604632e-10
lignite_coal_plant,power,PT,6.471598973524867e-09,1.0841212072497045e-10,6.401130135999525e-11,3.9612454700684173e-11,5.036115010069411e-11,6.554930371284357e-11,8.530236836557012e-11,1.0702446770770676e-10,1.248755776284265e-10,1.474365928005498e-10,1.7356962792484324e-10,2.223294272324891e-10,2.5895837417724724e-10,3.064275563827164e-10,3.753114139103683e-10,5.200558594525987e-10,1.7003689870337893e-09,2.8681977910330786e-09,9.92478577141469e-10,9.585327908833135e-10,1.1778737324480431e-09
lignite_coal_plant,power,RO,1.1057402178420211e-11,4.532455740181269e-12,2.5705539371683253e-11,5.070006573368583e-12,5.030966284276212e-12,5.3603050027586366e-12,5.737671785342651e-12,6.265506221270174e-12,6.970452825491452e-12,7.83681885291127e-12,9.25201217435046e-12,1.0180702637977895e-11,1.199242437700872e-11,2.2942136968947352e-11,1.6740069340315784e-11,1.930144811217132e-11,2.3619933507282306e-11,2.900886071907393e-11,3.934370010885448e-11,6.269511956256279e-11,1.2939058224768175e-10
lignite_coal_plant,power,SE,1.0874075817865058e-08,2.5208332908977853e-11,3.067723857574195e-11,3.606085729116994e-11,6.03701436707757e-11,8.767540944946494e-11,1.1686144878747554e-10,1.5072535979885644e-10,1.6583830908962594e-10,1.8855003504132678e-10,2.2397655315130163e-10,2.82114904894581e-10,3.1663233835886e-10,3.726031074338857e-10,4.21863821812247e-10,4.633473884973498e-10,5.094127887229102e-10,5.724202136240766e-10,8.275014798489801e-10,5.901227587651431e-10,1.4035093050827912e-09
lignite_coal_plant,power,SI,9.181029614746487e-09,9.13420428344886e-11,6.261437271973483e-11,3.8936182081170674e-11,6.320560362947719e-11,7.34798965320121e-11,7.839840078568776e-11,9.35291956228862e-11,1.2480229405245206e-10,1.800338115495185e-10,4.0828854099976637e-10,3.673076249340519e-10,5.803050723961626e-10,2.998582662118951e-10,2.5919692330697464e-10,2.424043831662227e-10,2.8888946236880017e-10,3.1907429700361556e-10,7.679569514641796e-10,1.1104713336036143e-09,1.261020063798518e-09
lignite_coal_plant,power,SK,1.0997206901594077e-08,2.73015921578565e-11,3.078587927401183e-11,3.014356028166801e-11,4.914172172606479e-11,6.398385876567736e-11,7.663383552107003e-11,1.3929427456827454e-10,1.632050628664234e-10,1.8681473588452302e-10,3.0528387051689485e-10,2.757998780592902e-10,2.7831628672524065e-10,3.259197155568244e-10,3.702800137620678e-10,3.9663476318101307e-10,4.906457430596885e-10,8.53218892734691e-10,6.403789549213858e-10,7.187765505410352e-10,1.0733021404973051e-09
lignite_coal_plant,power,UK,7.427877499500597e-09,1.8709373855814203e-10,1.2455535811616253e-10,8.02036047103018e-11,2.475459898542791e-10,5.157899803471808e-10,6.628350973511428e-10,6.567847037422093e-10,5.94122193753028e-10,4.755983395011305e-10,4.3479497558920896e-10,4.681847059146919e-10,4.3612176898897277e-10,4.4820035189997883e-10,4.758922287924891e-10,4.819565252021886e-10,5.60811270550981e-10,6.06333944608685e-10,6.896384622919178e-10,8.158672048603005e-10,1.3092566869914924e-09
lng_terminal,power,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng_terminal,power,BE,4.7578683184837354e-11,5.236889459318307e-11,5.612948616590328e-11,6.146207425331034e-11,6.768023887126363e-11,7.471612925148992e-11,8.27231887738123e-11,9.185152589060544e-11,1.0248496402361046e-10,1.1506056462664595e-10,1.3017072569445023e-10,1.4870901383010616e-10,1.7191108456701195e-10,2.0181386068340773e-10,2.419233020477162e-10,2.982051717310795e-10,3.8272725811115647e-10,5.236787497674893e-10,8.052452205749095e-10,1.6460566509698477e-09,1.82517051524511e-07
lng_terminal,power,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng_terminal,power,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng_terminal,power,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng_terminal,power,DE,1.557846039315624e-08,1.1540376750797244e-10,5.743643610506129e-11,6.232210900881703e-11,6.781821622534993e-11,7.40416444360069e-11,8.114353576578246e-11,8.931375073612014e-11,9.879813733368165e-11,1.099213664871149e-10,1.2312753007287048e-10,1.3903905662665822e-10,1.5855504929642519e-10,1.830253958879969e-10,2.1457383244738193e-10,2.5672955552677264e-10,3.1581067500104134e-10,4.0447612214176625e-10,5.518677687716453e-10,8.446683237997229e-10,1.6952026236726054e-09
lng_terminal,power,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lng_terminal,power,EE,1.4356493568731042e-08,1.1776028657790016e-10,5.734199858824905e-11,6.224759839212921e-11,6.773427251717504e-11,7.394382736369847e-11,8.102843566133538e-11,8.917566738091129e-11,9.862757522496405e-11,1.0971025217192214e-10,1.2286911365701016e-10,1.387185259967823e-10,1.581610615457322e-10,1.8253508096440618e-10,2.1392418954262462e-10,2.558129237857818e-10,3.1448798831234823e-10,4.023595364350633e-10,5.48295274740288e-10,8.366244348765912e-10,1.616315561385999e-09
lng_terminal,power,EL,5.042887680889164e-11,5.462297242339976e-11,5.928882476420026e-11,6.454753206790749e-11,7.050331132664999e-11,7.729524945495687e-11,8.510301445672643e-11,9.416136985961984e-11,1.0478260319604922e-10,1.173926653711583e-10,1.325884401182992e-10,1.5123099980307747e-10,1.746114792916739e-10,2.0475735841501175e-10,2.450459701291828e-10,3.0155034237505637e-10,3.864030104541204e-10,5.278250337156877e-10,8.102672384650826e-10,1.6527191900167752e-09,1.4354125356352342e-07
lng_terminal,power,ES,3.0828595747258456e-11,3.368620520727668e-11,3.581520894260149e-11,3.900878210776388e-11,4.287256283242761e-11,4.739182477633267e-11,5.2666322482591574e-11,5.886732027289595e-11,6.62363366998352e-11,7.510561960794997e-11,8.602077545565952e-11,1.0014303010435861e-10,1.1828197996811447e-10,1.4231237274607677e-10,1.7537446926371174e-10,2.231556059175262e-10,2.9708782102435624e-10,4.2421696599781203e-10,6.861296860557986e-10,1.5460136613578535e-09,1.8044311995059506e-07
lng_terminal,power,FI,1.578752473879005e-08,1.0626844010397287e-10,5.735655423264471e-11,6.227790855423803e-11,6.777102545204226e-11,7.399190948000888e-11,8.108483150158831e-11,8.92412627478901e-11,9.870327475748268e-11,1.0979801794609494e-10,1.229704410355604e-10,1.3884546291466964e-10,1.5832273421285776e-10,1.827378735010866e-10,2.142035881399248e-10,2.5624525782915464e-10,3.1513897986465404e-10,4.0342826654665403e-10,5.503162711703019e-10,8.424629395959032e-10,1.6880007717708445e-09
lng_terminal,power,FR,3.7042237596704895e-11,4.086365974663439e-11,4.3535865472146444e-11,4.776913478120264e-11,5.287210344982175e-11,5.878477468117583e-11,6.563587277133585e-11,7.365649306798548e-11,8.316753818906395e-11,9.460105560150492e-11,1.0855104140519275e-10,1.2586554119911093e-10,1.480474462017956e-10,1.780092977607052e-10,2.1885516090526404e-10,2.7740647745903714e-10,3.656819534099054e-10,5.110973577068366e-10,7.951304041808444e-10,1.6340862496155487e-09,1.9207987681331446e-07
lng_terminal,power,HR,1.4871342626503292e-08,1.150977692559654e-10,5.731720046202716e-11,6.222711749499351e-11,6.770692713489397e-11,7.391231876565089e-11,8.099250921405369e-11,8.91351411990761e-11,9.85801390587632e-11,1.0965287104290554e-10,1.227932105914871e-10,1.3862942488414642e-10,1.580506933982624e-10,1.8236854076993777e-10,2.136848367855544e-10,2.5549214885830524e-10,3.1399856672585266e-10,4.0157644863922625e-10,5.46914412394652e-10,8.293852607386019e-10,1.568273392596792e-09
