technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
reservoir_hydro,IE,0.0414752616736049,0.04138473955872826,0.04147525453237399,0.04147494712874153,0.041474580607538225,0.041473227406714504,0.041308597505770685,0.041123220441042455,0.041034832456019334,0.04091746719931625,0.0408948078532199,0.040809588280252815,0.04065328643554391,0.040652400999149775,0.04065151095758251,0.0405731628422607,0.04046328717769992,0.0404984652050857,0.040496927972654966,0.040325260551824206,0.040178619586814714
reservoir_hydro,IT,234.43655704005303,234.1171568433155,234.10596026334474,234.13558622337953,234.51292152641912,169.7271306744682,191.13471478164504,190.85967121166962,189.7430684644042,189.0792436687658,188.68389520922602,188.59662377269424,188.16093308001726,186.76218641200117,184.08192795902394,182.7437173759798,182.61370492882295,182.5873378114126,182.10272978514496,181.42215071481556,180.81240837348554
reservoir_hydro,LT,4.370351738665582,4.366515042018161,4.366515056061002,4.366344443201681,4.3664531165786915,4.367776328057574,4.369753162782654,4.372196629990367,4.371177347222127,4.3737933958440856,4.3554889324594885,4.35290521081169,4.349036484096581,4.34894904472385,4.332682332060351,4.330473233631364,4.317484518220678,4.318259715274971,4.304254644226567,4.247676822786103,4.21469168367938
reservoir_hydro,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,LV,35.118483997033465,35.09614988762031,35.09641362026132,35.092632093340114,35.085247647042976,3.7304116825603944e-07,4.108457502796694e-07,4.3642589122245417e-07,4.567353543510458e-07,4.7527314083940854e-07,4.939445035465442e-07,5.143040871019441e-07,5.36539157197072e-07,5.610154029546215e-07,5.872689438838763e-07,6.130031957781424e-07,6.371891618901391e-07,6.620649041825117e-07,6.88575971342306e-07,7.200277472934736e-07,7.749669740476351e-07
reservoir_hydro,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,NO,1112.8025327344358,1075.0157692859086,1064.1429229702342,1030.7585960705774,982.0018236520175,952.4322721110929,936.1127129322898,941.5461074456139,847.9869962141746,825.4256362819781,806.8540109163464,771.23764866718,763.2973893611972,689.3684937085508,653.2623816677021,638.6754658783336,632.7077332593308,620.4686736038062,602.5211357323886,579.8407521932556,536.8085907718415
reservoir_hydro,PL,15.699158023765309,15.699158023765309,15.699158023765309,15.699042982598003,15.698927941497631,15.698812900330323,15.698621957848871,3.842178686781797e-10,9.041601742769369e-10,1.3269515636667072e-09,1.7314223018994459e-09,2.1440626073697546e-09,2.5810984844050825e-09,3.057092574971788e-09,3.5888111898217776e-09,4.198850067613769e-09,4.9214503439326404e-09,5.815026485743038e-09,6.99423678584474e-09,8.743060496137851e-09,1.2189654826439711e-08
reservoir_hydro,PT,59.53081783928154,58.8581241817152,59.29777614431011,59.48924377105921,59.48180694248668,59.48464059792114,59.49246264648014,59.432389413486675,59.43685009483105,59.43251533014896,59.457778134074715,59.5094006826746,59.302917706194165,59.08553591494916,59.063850031989716,58.70045396045984,57.88823136735452,57.45088453594502,57.356719168053296,56.80532889776885,56.20400981718097
reservoir_hydro,RO,181.58574977806134,157.2387959958725,157.23879599736205,157.23767665823834,157.23655731773593,157.23543797610586,131.6023717935175,131.60081991059823,131.59900849515793,131.1683347061108,130.49226075017705,130.38458403594709,130.28686328110655,110.2111548263212,109.92603348584016,109.37355413359695,83.95030084951682,83.82128197222454,83.50704205534959,83.37724882348755,66.53828775230296
reservoir_hydro,SE,513.4062562802612,499.00449526835735,513.3605973066472,478.42063656966513,513.2722025424769,513.2012273868858,513.1920861151885,512.9322050636467,512.7468334379532,512.7248437566284,511.8874250508255,511.3621794426582,511.0183792136683,510.5388803192452,509.03042516379037,508.484241495127,506.8435454880996,506.38036059991856,505.77437251904774,504.1780403464911,500.3197442451393
reservoir_hydro,SI,26.27458311358098,26.2745826529605,26.274582895984917,26.274397914559238,26.274212714434046,26.2740275072793,26.273721683415143,26.273415344172474,26.121160167316372,26.08938663890028,25.979107830275833,25.98043059095349,25.952506139883493,25.84433258518308,25.71026220725637,25.272116787739552,25.227465650671892,25.23753710176569,25.128929382159185,25.003466408404527,24.91793150797362
reservoir_hydro,SK,33.67804604734533,33.67792614721783,33.67792609061454,33.67768648765645,33.677564412081914,33.677324917621306,33.67325765490329,33.558481785824455,33.48251964574522,33.395527959958834,33.34476745435432,33.34409092428165,33.343414693932836,33.288390400297104,33.275519572005976,33.21654934122064,33.21535507051964,33.160974147654834,32.944927184318516,32.92471137759006,32.8770260786639
reservoir_hydro,UK,19.66363548071424,19.66363548071424,19.66363548071424,19.663491388427524,19.663347296140802,3.2977904700356587e-10,7.682848286289606e-10,1.1212506513096906e-09,1.4553509740054372e-09,1.791925973916457e-09,2.142658643642577e-09,2.5169311213074904e-09,2.92429893160771e-09,3.3761142031778488e-09,3.887374105230564e-09,4.4796378286081355e-09,5.186366495045593e-09,6.065365776558501e-09,7.23090321886176e-09,8.96638181241033e-09,1.2397715601926383e-08
run-of-river_hydro,AT,269.63915428264437,268.6320593825409,268.96115729268274,268.9707115288101,268.77324983831477,268.1378605331747,268.0678748547859,267.6173158541852,264.73254886347996,264.4200474821118,263.3053627579493,262.88501794351015,262.31392318979647,261.67888024156105,261.33804032362593,259.0334983847568,258.4664395436817,258.28315191312737,256.70057720345676,255.6645290282381,254.952071862016
run-of-river_hydro,BE,2.7790756218171984,2.7668461478596686,2.7662536953672294,2.77225895636486,2.762238364145367,2.760230700035932,2.7579346071762667,2.768446689279215,2.7483264074894884,2.741271120746881,2.7172054728565094,2.7159036755416164,2.714601886282796,2.713300073561096,2.6829433637316713,2.6604532375689462,2.658844677629436,2.6572361341844504,2.651998749718396,2.632960092227005,2.611997065176681
run-of-river_hydro,BG,2.0276645278092417e-07,2.235506700044957e-07,2.547547560444265e-07,2.617986758112845e-07,2.7757456731718585e-07,2.8850871589334874e-07,3.0227463429749655e-07,3.1948028494242503e-07,3.406564478944599e-07,3.719277583620893e-07,4.008071495627289e-07,4.2721206401838347e-07,4.551672626429372e-07,4.783756263126304e-07,5.027946439609154e-07,5.232076549740083e-07,5.446935264648258e-07,5.714092555821846e-07,6.090471111838519e-07,6.549907368198773e-07,7.180614514024099e-07
run-of-river_hydro,CH,139.2784279951028,138.9664211219461,137.45175732572415,136.716676551571,130.8330149608908,129.25296300722422,127.5909460369568,127.00311100571477,125.99015549194625,124.82954453634085,123.31412630212304,122.99135730509275,122.25640185245834,115.36993329481228,110.41629609426738,109.85899452336223,108.39139832558189,107.40472416110386,105.42802270830698,101.95305409131112,96.15936162194275
run-of-river_hydro,CZ,3.7581732890553956e-07,3.783514605506955e-07,3.81464866035258e-07,3.819907649573113e-07,3.8461575995067906e-07,3.894822576822117e-07,3.989557279963474e-07,4.1540864088370405e-07,4.3544558953386796e-07,4.565797893504633e-07,4.777109790431158e-07,4.991190101110873e-07,5.203767396574546e-07,5.42155743753548e-07,5.672667708969227e-07,5.924565778626122e-07,6.186882583241293e-07,6.476140936685557e-07,6.815501366756542e-07,7.194411214616249e-07,7.78286685164589e-07
run-of-river_hydro,DE,131.68360632885827,130.6329016095525,130.64312280436783,130.65665736450737,130.56257918580283,130.45171305983186,130.49673912473747,130.3089242069515,129.62859200280937,129.2057939286422,128.41460460319277,128.12833496265128,128.05030808516346,128.164760538993,127.01898153056347,126.17877754557682,126.10328016561992,125.87181353077438,124.49326353706077,123.7899409052427,122.34601073280047
run-of-river_hydro,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,EL,2.1920097342845712e-07,2.299999728519656e-07,2.394257110607304e-07,2.425708607228431e-07,2.4883157464463694e-07,2.600819588006134e-07,2.7640482117518127e-07,2.924701406332884e-07,3.084429570603947e-07,3.264782032635577e-07,3.4497962909050106e-07,3.64451407512103e-07,3.8760520900331365e-07,4.069202748633343e-07,4.2677762402638537e-07,4.4471914093426647e-07,4.6615428506498104e-07,4.908610692945965e-07,5.216345478342306e-07,5.588653625230214e-07,6.117527257393382e-07
run-of-river_hydro,ES,18.528143342175632,18.35524977793271,18.46512705436925,18.752979715297492,18.8882631734634,18.58180958314093,18.699284330328748,18.67540599921327,18.011656650395715,17.976066353068138,17.79652585241708,17.08866992768748,16.294699305316637,16.10432931800333,15.74460088779439,15.39575739255565,15.064516179569539,14.376192687202732,13.294348886917362,12.13785494203364,11.691204047771151
run-of-river_hydro,FI,61.21285590455129,60.69928909065381,60.676965035958865,60.86906562336172,60.68272534315426,60.73827738582641,60.70540861869525,60.45541898923686,60.30797039800912,60.18932747406083,59.67279938870309,59.61661549686968,59.56828270123221,59.488487249800535,58.79121762338596,58.407477964364304,57.452910226136915,57.34576208281277,57.491632001615955,57.196272532825475,55.0067035553774
run-of-river_hydro,FR,79.90794218310121,79.90794217721677,79.90794218331412,71.72717521721101,71.67329558836187,61.580213070867316,61.527377027414175,61.47454098618394,61.42170494249191,61.36886890052973,61.31603284352901,61.28636364615357,61.256694436269406,46.95842177716943,46.81490593920974,46.01569836868244,45.94727447789972,45.82672888999412,45.6640655125187,44.92723771685336,44.400014359760235
run-of-river_hydro,HR,12.49647014705078,12.495591074456659,12.495591074674378,12.467679570866544,12.458294216060779,12.467426412589303,12.45671984343907,12.446013255812627,12.31958869660363,12.22284823154325,12.198952953596212,12.186749484084379,12.140401356751045,12.130365717689797,12.003010487079006,11.950371961520046,11.933746321811466,11.921936587480074,11.779558443660827,11.68757894724732,11.666817035459468
run-of-river_hydro,HU,0.9180030905486718,0.9147782423953493,0.9147782643385965,0.914109392753487,0.9166643981419229,0.9189313659929099,0.9149428432655757,0.9131143781398873,0.9014705913935019,0.8944180883184868,0.8892214896425578,0.8887926730351217,0.881546037819263,0.8758867093602068,0.8719235100164255,0.8635868350193074,0.8607801348453838,0.8585167363205234,0.8435895650404567,0.8418903608594622,0.8319293446034465
run-of-river_hydro,IE,5.006134845369536e-07,5.084513646569624e-07,5.177008576185288e-07,5.197233767471525e-07,6.02222468090636e-07,1.0198281671769305e-06,1.2997192809029956e-06,1.5780522772113853e-06,1.8362735669816141e-06,1.9926371039610082e-06,2.1088520765124897e-06,2.1744635142782208e-06,2.2707883969214352e-06,2.6676246071321677e-06,8.052118209369178e-06,8.918576677222993e-06,9.150608736690262e-06,9.557615673150294e-06,2.3524150179879397e-05,2.4420375368898508e-05,2.4677256856702968e-05
run-of-river_hydro,IT,6.704235997393452e-06,6.698131635879151e-06,6.7036434390609315e-06,6.6964197478207086e-06,6.696505356706894e-06,6.7082859768303885e-06,6.693287022668009e-06,6.685189215327127e-06,6.654919697518353e-06,6.6428364683179015e-06,6.611007898146094e-06,6.608162827373776e-06,6.566177962550123e-06,6.555827257367143e-06,6.546464438113966e-06,6.521275633843318e-06,6.523715274206127e-06,6.525996820131971e-06,6.52123526674117e-06,6.518139486348896e-06,6.535532604621785e-06
run-of-river_hydro,LT,2.1994456572970488e-10,5.105578273009263e-10,7.408827489781087e-10,9.538009921655876e-10,1.1626472054083631e-09,1.373820145805394e-09,1.5914327214401087e-09,1.8190941574800175e-09,2.0601149521610716e-09,2.3180121516884065e-09,2.5968237266767274e-09,2.902861441084059e-09,3.2413466173459505e-09,3.6207599654397346e-09,4.053001824317683e-09,4.555790054735696e-09,5.156740835838147e-09,5.905136879609452e-09,6.8979034427796825e-09,8.37577325024722e-09,1.1295760008360823e-08
run-of-river_hydro,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,LV,16.019666003685746,15.993219279689667,15.993149422085247,15.985746005109847,2.7951124929545104e-07,3.0992199526203467e-07,3.3114176248300166e-07,3.495569832953807e-07,3.655271594282531e-07,3.8007432037446425e-07,3.9518327529148145e-07,4.1180048963072725e-07,4.3047498917437794e-07,4.5120168309074966e-07,4.7355172347322127e-07,4.955283836571285e-07,5.165776490908615e-07,5.387137714080252e-07,5.626071551967346e-07,5.910984455234116e-07,6.396739452646336e-07
run-of-river_hydro,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,PL,2.1901450407349894e-10,5.080131267406933e-10,7.368846393873704e-10,9.48325130433555e-10,1.155588624216968e-09,1.365037358043524e-09,1.580746183778395e-09,1.8062716697217995e-09,2.0448663484070688e-09,2.2999847264139437e-09,2.5756139082939443e-09,2.878021689085944e-09,3.2125064674145327e-09,3.587654853499923e-09,4.01557543806747e-09,4.51422994022713e-09,5.1113071330944215e-09,5.8563968229597474e-09,6.846915034355754e-09,8.32466823483453e-09,1.1250396804453701e-08
run-of-river_hydro,PT,75.59994107191783,66.01398580123602,66.38302099688839,53.03330132757138,53.26719049114856,42.07778020837506,42.295535837996376,44.381079227014844,45.72231785595149,46.01549158788236,49.24316049516828,49.02276215974395,40.20089331912303,40.062307223973164,39.90722261430529,34.24797702716649,72.03035039092009,74.82183407121704,68.22470039046476,66.71524281298485,65.46283561562511
run-of-river_hydro,RO,49.570849827580695,49.57084982190073,5.758068973780399e-07,5.835620325228303e-07,6.062140390021911e-07,6.323714360949852e-07,6.622367206779045e-07,6.884461612485916e-07,7.147524428461627e-07,7.410984986495197e-07,7.616356831208131e-07,7.81497660139623e-07,7.993307641933259e-07,8.208308976079415e-07,8.451898239443975e-07,8.691616697420052e-07,8.964486219944188e-07,9.214405023736993e-07,9.453346145484419e-07,9.688899543765275e-07,1.015556419196207e-06
run-of-river_hydro,SE,89.87885603192805,89.76256976735262,89.71654226355277,89.72642337569918,89.66968794717152,89.66675785946609,89.59001044699771,89.3808501708549,89.05250178316807,88.95337400656494,88.11880878441487,88.11585934193855,88.05375823217003,87.9330016846459,87.40512367285612,87.01628387635405,86.27573066857714,86.11458354058922,86.04282639939234,85.78024434940188,84.05539687821691
run-of-river_hydro,SI,39.55776294332425,39.51142500746723,39.512584035954234,39.449055028607056,39.42452681429993,39.485548829562326,39.430802449619655,39.386934123012736,39.11028095240411,38.73982330033489,38.6444618630781,38.530618471755005,38.08622112355261,37.90361554559685,37.71971175974978,37.49850822010407,37.45493473251494,37.35532870873755,37.11077873971454,36.84671589903179,36.72228019912916
run-of-river_hydro,SK,2.6744251193515103,2.673150401287765,2.6731503970558306,2.6710646569327134,2.593399177208001,2.591771894801342,2.586065355719593,2.5639166668254374,2.5416398563097395,2.2826593684432965,2.2785180322382796,2.277391269503206,2.2751912848056652,2.2707119606018447,2.261515608669165,0.39422880716594005,0.3941511351621833,0.39354702286909615,0.17378551371423379,0.17384452003246811,0.17210675112521684
run-of-river_hydro,UK,3.694325933713455,3.6943259337836536,3.694325933860138,3.691084860343262,3.687843786849991,3.6846027133492845,3.6809492018262406,3.677295690314335,3.6736421788153106,3.669988667331367,3.6663351558653297,3.6644397331415077,3.662544310444369,3.6606488877807095,3.6587534651602502,3.656858042597562,3.6544891865156335,3.6521203305555434,3.6497514747828905,3.647382619433832,3.6450137653094936
waste_plant,AT,4.8385792719801e-07,4.83851524800633e-07,4.892228495484426e-07,4.7041213706157687e-07,4.7336261659225784e-07,4.784995876568516e-07,4.864055621127431e-07,4.971696212826072e-07,5.072148371708037e-07,5.200593411869605e-07,5.327920591323177e-07,5.556104951763461e-07,5.713193719417304e-07,5.873623502496985e-07,6.045124306043319e-07,6.231205194342043e-07,6.459153780607952e-07,6.754252772779834e-07,7.010135892299303e-07,7.321257277885275e-07,7.842369003127145e-07
waste_plant,BE,8.71213305901385,8.628375558797732,8.62837559087362,7.11764087428522,7.0941440858446665,7.045056134448116,0.30247145463026615,0.29912125715568155,0.2968764227971249,0.2946315928389074,0.2923867557440256,0.29040184086628096,0.2884169180885455,0.28643199538257647,0.2844470747023731,0.2824621537000128,0.2806923498906603,0.2789225442521281,0.2771527415761551,0.27538293954937515,0.27361314024838
waste_plant,BG,3.3077272903551576e-07,3.583893662180276e-07,3.845714617272384e-07,3.8703077956237854e-07,4.06469920269969e-07,4.175439230615501e-07,4.2995842800596585e-07,4.446182461053618e-07,4.598072246371009e-07,4.810691730152771e-07,4.909593866423413e-07,5.166514741673531e-07,5.308049617474568e-07,5.484520689729643e-07,5.670281029172557e-07,5.851809463317376e-07,6.139021260968892e-07,6.41780041189832e-07,6.665651626988049e-07,6.956422802123589e-07,7.452079992781546e-07
waste_plant,CH,4.811767968086563,4.7699377927254965,4.811767897456551,3.95473063307949,3.9363545362625048,3.909174947497927,3.8804247569109056,3.84288935749503,3.8141454597934117,3.785401559478453,3.756657648836337,3.731229359636523,3.705801055648088,3.680372752260125,2.284340307616884,2.259696619943372,6.072133846970163e-07,6.494553775726863e-07,6.828162649655569e-07,7.213574395970898e-07,7.81402405381395e-07
waste_plant,CZ,2.5811689125717105,2.5611526336739874,2.5811688647504805,2.1627434229893456,2.1478811212242737,2.1330188235157865,2.117299496981471,2.093848074748185,4.724832513871924e-07,4.990324668357605e-07,5.153967198326635e-07,5.423846691213483e-07,5.602266575248658e-07,5.778227188302298e-07,5.95871701627852e-07,6.157422134041081e-07,6.425110078360934e-07,6.659091074361494e-07,6.902636711165635e-07,7.212679698509188e-07,7.74466019903847e-07
waste_plant,DE,96.93497483625589,95.9869880458696,95.98698809136364,79.90038586621449,79.3513142125832,78.80224255734043,74.95481764794027,71.63592252742083,58.57013335972483,56.35946719944524,55.93005886645433,55.550367865322634,55.17067683710071,54.79098580619171,54.41129477974753,44.845937371827624,36.548378289873696,33.63804880898604,29.211890199326763,10.145104459882146,6.7418256936889795
waste_plant,DK,27.29239833648653,26.485191975524472,25.593049258881003,17.010759607603188,16.894140715270243,16.716771084720772,12.51271482559387,12.419509631086894,12.326304447788916,11.690977334127796,11.601902615926532,11.52314107447814,11.444379518456993,9.268936437913052,9.204704484152078,9.140472530679252,7.0734451080987055,7.028846077042391,6.984247047685668,6.939648019877807,6.895048993964584
waste_plant,EE,2.399160329759958,2.3854910336941675,2.3731372458010975,2.1141042973241886,2.0921380024041887,2.064553510182481,2.0492886538243518,2.034023821482497,2.0187589983648166,2.0034941764372416,1.988229348264981,1.9747319083485952,1.9612344621261815,1.947737015554687,1.93423957010868,1.9207421252538028,1.9087074660622787,1.896672805922164,1.8846381470900713,1.8726034892800714,1.8605688344877336
waste_plant,EL,3.528619993323297e-07,3.693038864078011e-07,3.849825157524172e-07,3.7826507372888035e-07,3.841816027178571e-07,3.9334726820522486e-07,4.046793288371103e-07,4.164083454400431e-07,4.2818675698034355e-07,4.4220399236142023e-07,4.514203216860992e-07,4.821173085067273e-07,5.091726308154269e-07,5.30861826042563e-07,5.534537212598403e-07,5.725053785650095e-07,6.036305687647251e-07,6.330107876715145e-07,6.594672171498818e-07,6.9105404214407e-07,7.424092039476463e-07
waste_plant,ES,16.271214337379668,15.774453112296738,16.201144250096107,13.639810819156306,13.545162254708641,13.450513702091564,13.350459152460369,13.250404605379142,13.150350055255457,13.050295504467842,12.950240938208715,12.861850085978766,12.773459216887705,12.685068347728414,6.2136077664507425,6.170006892421727,2.6921043037805825,2.6782638856852263,2.661272016186293,2.6442801482746354,2.6272882941945612
waste_plant,FI,43.758191610898486,43.375019011087176,43.33037069091871,39.79490311496057,39.52305572875607,39.00926899293087,38.598174523052236,38.28750537244941,38.000167622912286,33.8236943037684,33.5659882503516,33.338119655607755,29.649249205593986,29.4451996170114,29.24115003056256,29.037100443793843,28.855164722070718,21.36546053609152,21.22989364493826,20.158025049599292,20.028475492712534
waste_plant,FR,80.9418094153122,77.94474366831255,79.40742317937482,67.25924206985788,64.37383338827938,61.311489282251536,60.859653214376344,55.44748667840134,47.26508348393736,43.33204152810437,35.21270990691185,33.32418038332799,32.30268396315902,25.492439376238014,21.31076812371695,18.563407049344782,18.200086420041284,10.358064563399667,10.29234116835185,9.180162926123659,8.722784181226066
waste_plant,HR,4.759890888959758e-07,4.7538898406714053e-07,4.809634075410516e-07,4.627835772328472e-07,4.6529002361590125e-07,4.702275148063587e-07,4.775538706469461e-07,4.873449551529938e-07,4.978534485318624e-07,5.115800312134867e-07,5.236186472292182e-07,5.47127503265056e-07,5.640554225890099e-07,5.815579529935194e-07,5.996198975237796e-07,6.201528290080186e-07,6.474989655161823e-07,6.718337937424943e-07,6.963624420621693e-07,7.271073597853845e-07,7.816283040583043e-07
waste_plant,HU,3.626170196906361e-07,3.793332338239453e-07,3.9659724616005525e-07,3.934957119104376e-07,4.0816545874290414e-07,4.2243198750986964e-07,4.3451493453843555e-07,4.4712615832297027e-07,4.6024512718317046e-07,4.75843920531243e-07,4.914405977341108e-07,5.185015142867659e-07,5.387977952824139e-07,5.583735977514497e-07,5.777502533025419e-07,5.988972534515195e-07,6.264228170767489e-07,6.522458851500453e-07,6.775104874474331e-07,7.092636701376691e-07,7.635005494161859e-07
waste_plant,IE,8.807309692384793,8.77451796548794,8.927281936364848,7.523303809792328,7.506511668453731,7.454294939588276,7.3990825965397775,7.343870255854259,7.288657913681295,7.233445571136113,7.178233212740573,7.129426147635631,7.11495901305928,7.067485234647165,6.989022951058713,6.940206705791693,6.89806142566314,6.854683684147467,6.823912397095844,6.780357944671862,6.736803481397979
waste_plant,IT,32.21146526219976,31.81864747910868,32.13655559653701,25.98903858688944,24.2294404152483,24.060134102406828,23.881157653489755,23.86388428863161,23.68479204450597,23.505699810858857,18.268318391783883,16.413506362817934,16.330262635724107,13.92248533372068,13.8261393927881,11.239641316584843,11.169286404254818,11.04273164184783,10.97253960761828,10.902347575194353,10.832155546495539
waste_plant,LT,6.135048632638691,8.760976236097909,8.731889512718533,7.780315856827796,7.719889479568614,7.650991962651464,7.594422335839308,7.537852708306443,7.481283083754832,7.424713461298105,7.368143825311522,7.318123896976226,7.268103955631282,7.218084014738603,7.168064075237918,7.118044136123878,7.073445105323139,7.02884607448704,6.9842470448217036,6.939648016057539,6.8950489904470045
waste_plant,LU,3.636656352745197e-07,3.7837226776976643e-07,3.992805634079695e-07,3.9574247799334106e-07,4.128951420551608e-07,4.326715661686613e-07,4.4945528768042957e-07,4.672540153561099e-07,4.837620116692773e-07,5.006038905767811e-07,5.182330009113626e-07,5.360909812010054e-07,5.540871641227617e-07,5.72612933869211e-07,5.923188181738897e-07,6.129686942161198e-07,6.359852636415363e-07,6.606094992458864e-07,6.881356255950477e-07,7.253344501833453e-07,7.844370573897728e-07
waste_plant,LV,4.382064750930842e-07,4.3744393991224625e-07,4.4202247658825207e-07,4.358078214847322e-07,4.425147323646735e-07,4.553506729228827e-07,4.706088709658171e-07,4.882787922959855e-07,5.026407780958133e-07,5.159038925834922e-07,5.28813596724547e-07,5.472997323682521e-07,5.641975060505792e-07,5.815698242502314e-07,6.001550227182622e-07,6.204083802365771e-07,6.432240011313726e-07,6.673207916793893e-07,6.944273789426252e-07,7.27574116123073e-07,7.78219219463689e-07
waste_plant,NL,39.80212898925759,38.99978920673249,38.99978923332068,32.20141168026872,31.97895991917765,31.75650816750541,23.340195287351733,23.211800193118126,23.037601680757668,22.86340316717305,22.68920463577066,22.535175003392588,22.381145350899995,22.2271156972554,22.073086046325624,21.919056395797213,21.781719700097938,15.28495090741648,1.8846381497861393,1.872603492610979,1.8605688378625487
waste_plant,NO,9.83655493448447,9.712299801983123,9.743900518182448,8.86228521684494,8.770094933373908,8.665051992164384,8.600984632892605,8.53691728738512,8.472849944782865,8.408782603793938,8.227760586900098,8.171905000935114,7.435385705627482,7.384214513554895,7.333043322448226,7.2818721315632615,7.2362466158631085,7.190621100202506,6.008669689808573,5.970300369769117,7.0830753243237e-07
waste_plant,PL,7.192532044284038,7.107717717456027,7.109040648477726,6.341842739647288,6.298112534362112,6.254382364571953,6.2081389364818005,6.161895503346342,6.115652076778319,6.0694086521751975,6.023165207606671,5.98227590903902,5.941386590006725,5.900497271341587,5.859607954535027,5.818718638406031,5.782260699398903,5.511507893722908,5.476536591218468,5.441565289936092,5.4065939917202765
waste_plant,PT,3.531052937987278e-07,3.6733223668544776e-07,3.785753740491651e-07,3.704828335964229e-07,3.7581352285774807e-07,3.8438127270614274e-07,3.942207971536609e-07,4.0542483424223295e-07,4.1669099524583465e-07,4.294333313495749e-07,4.3985013782875126e-07,4.605720993960037e-07,4.7605565735457176e-07,4.930879762464643e-07,5.123166748022075e-07,5.361774367185304e-07,5.770968444792158e-07,6.331877264572807e-07,6.667835987618573e-07,7.018654859121693e-07,7.534612719022077e-07
waste_plant,RO,3.353063452175712e-07,3.629015521212471e-07,3.9478278519132043e-07,3.948556493476972e-07,4.12544602371889e-07,4.274206363204873e-07,4.4003651488242836e-07,4.5190692650601335e-07,4.636921393111749e-07,4.761033092453015e-07,4.870575786571205e-07,5.103454138492513e-07,5.287161585075988e-07,5.483695442385605e-07,5.668387825522457e-07,5.844507555865297e-07,6.048465943661532e-07,6.263134091471013e-07,6.492633082985161e-07,6.841129956814532e-07,7.464637400997078e-07
waste_plant,SE,55.026780627363685,54.43572614756065,54.54399263988433,49.6089235393192,25.831405292777713,25.495206285588576,25.242413009326405,25.054386364354187,24.866359722038325,24.67833308230473,24.49030642825007,24.32404969659894,24.15779294961506,23.99153620264027,23.825279457099633,23.659022712660605,23.510784034053387,23.362545354011722,23.2143066752987,23.066067998464714,22.655160794159045
waste_plant,SI,4.026567024528043e-07,4.1412006649222427e-07,4.2647478134707293e-07,4.149799427796915e-07,4.241959425006287e-07,4.354257410208389e-07,4.4627656652048203e-07,4.5842444113674533e-07,4.709782635277829e-07,4.864166161936797e-07,5.038533190575609e-07,5.269026385858671e-07,5.463416704365531e-07,5.615813072405331e-07,5.765158749584592e-07,5.924391697215014e-07,6.098918510136688e-07,6.288724097548349e-07,6.582034945281911e-07,6.957405028397251e-07,7.505681444864146e-07
waste_plant,SK,4.2938033228448256e-07,4.3090125227590554e-07,4.3766111334342853e-07,4.278608858637052e-07,4.3387041725554707e-07,4.434859463836949e-07,4.54755982254668e-07,4.776843249042195e-07,4.948004121077495e-07,5.106676286812135e-07,5.221948647576675e-07,5.450261955408159e-07,5.603766013302317e-07,5.762934525712032e-07,5.937806954224222e-07,6.131073378305893e-07,6.399464033553735e-07,6.642748108982056e-07,6.895740089272644e-07,7.207014654207106e-07,7.709602768625196e-07
waste_plant,UK,188.7052845373402,185.82746619048484,187.8383702282201,159.44103458435467,154.32289252852905,153.24939302051064,148.504999622625,147.39684759656498,140.7613927494336,139.47265140305308,137.43927189012683,134.055250609724,131.52383849656445,129.7020940317307,125.25338503282784,122.23263447283257,119.07527194395792,118.32448621632642,117.1524284502056,114.02502495954013,104.20826710328397
wind_offshore,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,BE,122.46408749524133,122.4640874824433,122.46408748132994,120.05458201534776,117.64507655008013,115.2355710857547,113.4735763680324,111.71158165664595,109.94958690971075,108.18759219313561,106.04601147046709,104.82600470811553,103.59700668671509,102.27669629648155,99.55355893830003,90.98391979084201,89.98375578064596,88.8241154604223,75.17423350398175,65.28426985595189,64.26120088072967
