technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
natural_gas_pipeline,power,IT-FR,5.657938192130617e-08,6.072347314467948e-08,6.286784912426593e-08,6.527082766287473e-08,6.798307052072226e-08,7.075313813776903e-08,7.380427682893655e-08,7.717124970691362e-08,8.101455298730067e-08,8.52102240288487e-08,9.037222296099643e-08,9.739585000502824e-08,1.1709630725299255e-07,1.305713892964828e-07,1.3452981452352903e-07,1.3701906675670283e-07,1.3893673826494476e-07,1.4045637035483993e-07,1.4274884780199237e-07,1.4660955584759777e-07,1.5566169583513651e-07
natural_gas_pipeline,power,IT-SI,1.2083333331435464,1.2083333332412678,1.208333333479031,1.2083333336078304,1.2083333337490012,1.2083333339065092,1.2083333340880584,1.2083333342985958,1.2083333345439138,1.2083333346930503,1.2083333350900498,1.2083333356885708,1.2083333364076843,1.2083333389136017,1.208333339579302,1.2083333400889102,1.2083333405143213,1.2083333410736172,1.2083333418603903,1.2083333430186902,1.2083333453556706
natural_gas_pipeline,power,LT-LV,2.833333333247588,2.8333333334641724,2.833333333733643,2.8333333340746867,2.833333334410406,2.833333334724245,2.8333333350229855,2.8333333353328136,2.8333333356774357,2.8333333360697335,2.8333333365665205,2.833333337089455,2.833333337863281,2.8333333386198034,2.8333333407165604,2.833333341735328,2.8333333429348895,2.8333333440229316,2.833333345374142,2.8333333474161106,2.8333333516943404
natural_gas_pipeline,power,LT-PL,2.419550003663944,2.419550003777496,2.419550003880006,2.4195500039959166,2.4195500041168203,2.4195500042497615,2.4195500043940257,2.4195500045480434,2.4195500046945444,2.419550004846079,2.4195500050252194,2.419550005181304,2.4195500053656533,2.41955000555952,2.419550005829144,2.4195500061251503,2.41955000647644,2.419550006900233,2.419550007464684,2.4195500083188515,2.4195500099993095
natural_gas_pipeline,power,LT-SE,5.219702619075279e-08,5.428766160286005e-08,5.546854910670714e-08,5.736778353145209e-08,5.950806226965416e-08,6.188116286936278e-08,6.439634431133278e-08,6.704801870593512e-08,6.978135479959599e-08,7.275161156984474e-08,7.628729142849603e-08,7.924346240018267e-08,8.230919277164595e-08,8.553956931151063e-08,8.92118340132412e-08,9.331480756627711e-08,9.792645818452576e-08,1.030162783898963e-07,1.0807305898968021e-07,1.1408187605623542e-07,1.2359429325540978e-07
natural_gas_pipeline,power,LU-BE,2.640842199640473e-07,2.7867354815042934e-07,2.9033706061532197e-07,3.101299575884e-07,3.2652861472864723e-07,3.4148750726341214e-07,3.5604728199227633e-07,3.7078857494804556e-07,3.86037247902745e-07,4.019350914164917e-07,4.193771588396041e-07,4.369399068502376e-07,4.5669942374780667e-07,4.767139020101369e-07,4.971109111227548e-07,5.185299677609684e-07,5.416775829322013e-07,5.681338325744432e-07,5.953458173426982e-07,6.274109417738801e-07,6.746277771548629e-07
natural_gas_pipeline,power,LU-DE,1.0876173005328642e-07,1.216339058662394e-07,1.4480485632665597e-07,1.8955095830191696e-07,2.02954714865508e-07,2.1660618340697702e-07,2.2684313767336306e-07,2.3549099844418886e-07,2.4166024024365345e-07,2.4941281502243886e-07,2.579989600891521e-07,2.673154190561583e-07,2.769221707718996e-07,2.8814452403872236e-07,3.022698272565022e-07,3.19611653904339e-07,3.3988516947254587e-07,3.655270493400744e-07,3.8927343864801453e-07,4.141091579719852e-07,4.4779741263664003e-07
natural_gas_pipeline,power,LU-FR,1.1857076509204787e-07,1.265637039150171e-07,1.3034089437525675e-07,1.338164858185194e-07,1.3838231189250053e-07,1.4303385139678845e-07,1.483083947800912e-07,1.5415019065124966e-07,1.6107205063895012e-07,1.67903664351118e-07,1.7422056669068564e-07,1.8056196890307489e-07,1.8987258191071573e-07,2.0074434139453165e-07,2.0630178289300584e-07,2.1027312894491312e-07,2.1347915381692e-07,2.1616911292101436e-07,2.1987029102381207e-07,2.2579257019355017e-07,2.378307988548737e-07
natural_gas_pipeline,power,LV-EE,3.045000000849535,3.04500000098677,3.0450000011323826,3.045000001326966,3.0450000015007346,3.0450000016829417,3.0450000018858265,3.045000002112463,3.0450000023635138,3.0450000026406756,3.0450000029523685,3.045000003287445,3.045000003586682,3.0450000040644056,3.04500000462411,3.0450000052900963,3.0450000060655267,3.045000007073228,3.0450000084588327,3.0450000105675046,3.0450000148504963
natural_gas_pipeline,power,LV-LT,2.7083333333449873,2.708333333512728,2.7083333337332642,2.7083333339593954,2.7083333341827913,2.70833333441955,2.708333334677459,2.7083333349585157,2.708333335268702,2.7083333356084496,2.708333335985192,2.7083333364101625,2.7083333369071054,2.70833333748965,2.7083333381738983,2.708333338991418,2.7083333399816265,2.7083333412308743,2.7083333429161627,2.708333345475178,2.7083333504188607
natural_gas_pipeline,power,NL-BE,58.208333330238574,58.20833333039585,58.20833333057117,58.208333331216494,58.20833333142871,58.20833333164519,58.20833333196264,58.208333332224875,58.208333332522784,58.20833333288591,58.208333333265664,58.20833333368284,58.20833333395264,58.208333334508104,58.20833333514123,58.20833333590389,58.20833333685511,58.208333337583106,58.208333339192784,58.208333341715736,58.20833334683788
natural_gas_pipeline,power,NL-DE,53.041666670177754,53.041666670256866,53.04166667037555,53.041666670456074,53.04166667057469,53.04166667067608,53.041666670785965,53.041666670963345,53.04166667109429,53.04166667101211,53.04166667136708,53.04166667165805,53.04166667186982,53.04166667213813,53.04166667245487,53.04166667282506,53.04166667331962,53.04166667392091,53.041666674746196,53.041666676000574,53.04166667850268
natural_gas_pipeline,power,NL-DK,8.386496590780348e-08,9.053533216982914e-08,9.409741989723111e-08,9.911922710549249e-08,1.0393286178090962e-07,1.0856469012099317e-07,1.1334958615840607e-07,1.1834419629215287e-07,1.2357290761262417e-07,1.2909481553776308e-07,1.352052047291251e-07,1.409884089122962e-07,1.4732846822049373e-07,1.5418993831437614e-07,1.6132505752430402e-07,1.691467881649947e-07,1.7792830139747562e-07,1.896651981529251e-07,1.9900977344455913e-07,2.0755986762848908e-07,2.227568956256524e-07
natural_gas_pipeline,power,NL-NO,2.6378643124714553e-08,2.9277564403152775e-08,3.148209553550102e-08,3.4095330861585074e-08,3.6142754146481526e-08,3.798879986919086e-08,3.983834975743083e-08,4.175777184970776e-08,4.3754739703594194e-08,4.5845419464307895e-08,4.8140897633972395e-08,5.0306627038186964e-08,5.263887438812309e-08,5.5108687503182275e-08,5.7676141038774325e-08,6.040417919129694e-08,6.336002687056963e-08,6.667064207300402e-08,7.018673272451612e-08,7.431946513609217e-08,8.038564107283531e-08
natural_gas_pipeline,power,NL-UK,20.583333330379613,20.583333330429916,20.583333330481192,20.583333330536327,20.58333333059576,20.58333333066043,20.58333333072954,20.583333330807157,20.58333333089445,20.583333330993824,20.58333333120349,20.583333331327488,20.58333333146993,20.583333331632147,20.58333333182254,20.583333332051872,20.5833333323368,20.583333332697197,20.583333333186236,20.583333333936285,20.583333335457404
natural_gas_pipeline,power,NO-BE,20.333333330125573,20.333333330143585,20.333333330181613,20.333333330187795,20.333333330213396,20.33333333048392,20.33333333028873,20.33333333023562,20.333333330306925,20.333333330332785,20.333333330379354,20.333333330418945,20.33333333047148,20.33333333052716,20.333333330592136,20.333333330669028,20.33333333076465,20.333333330887697,20.33333333105683,20.333333331314297,20.333333331839686
natural_gas_pipeline,power,NO-DE,51.95833333010244,51.958333330126386,51.95833332988246,51.9583333302706,51.95833333043332,51.95833333035584,51.95833333012461,51.95833333192795,51.95833333046886,51.958333330781315,51.958333330441874,51.95833333043597,51.958333331221375,51.958333330623475,51.95833333066032,51.958333330731854,51.958333330258185,51.958333331081434,51.95833333128481,51.958333331487445,51.95833333238348
natural_gas_pipeline,power,NO-DK,11.152330000039184,11.152330000067689,11.152330000353935,11.152330000395583,11.152330000428718,11.152330000468455,11.15233000050786,11.152330000553404,11.152330000598797,11.152330000657255,11.15233000071711,11.152330000786518,11.15233000086077,11.152330000954318,11.152330001067224,11.152330001181506,11.15233000133937,11.15233000153706,11.152330001806611,11.152330002223978,11.152330003089382
natural_gas_pipeline,power,NO-FI,0.0809345621322387,0.08093456324727225,9.228790836486114,9.228790839650184,9.249912508566876,9.640287041918228,9.67450211888398,10.706258074122438,10.706258073106605,10.70625807405329,10.706258074975846,10.706258075503756,10.706258076677594,10.706258077854745,10.706258078976038,10.706258080369468,10.706258082092727,10.706258084160769,10.706258088726987,10.706258094966728,12.855151496702275
natural_gas_pipeline,power,NO-FR,23.75000000008288,23.75000000009879,23.75000000011751,23.75000000013778,23.75000000014844,23.750000000166157,23.750000000188447,23.75000000020754,23.75000000023077,23.75000000025641,23.750000000285283,23.75000000031929,23.750000000358188,23.75000000040183,23.750000000451966,23.750000000472223,23.750000000545793,23.75000000064261,23.750000000775387,23.750000000974968,23.750000001385924
natural_gas_pipeline,power,NO-NL,40.12500000009409,40.12500000011721,40.12500000015276,40.125000000159595,40.124999999983466,40.12500000045897,40.12500000028806,40.125000000249834,40.125000000357154,40.1250000004066,40.12500000037137,40.12500000050506,40.12500000095054,40.125000000524835,40.1250000005915,40.12500000063211,40.12500000073664,40.125000000875126,40.12500000106171,40.125000001347985,40.12500000186429
natural_gas_pipeline,power,NO-SE,5.600963124976294,5.600963127890853,8.21134805269404,8.796662918263987,9.155409487527114,9.526038562890866,9.808889710026174,10.040290747230387,10.404707681858051,10.404712152135358,10.793145300013611,10.793145327250153,10.793145336417881,10.793145342690881,10.793145351789544,10.793145363420576,10.793145372897252,10.793145376094778,10.793145378049626,10.793145380239283,10.793145384510668
natural_gas_pipeline,power,NO-UK,62.4583333301002,62.45833333012245,62.45833333013921,62.458333330135694,62.458333329989195,62.45833333020118,62.45833333023042,62.45833333025551,62.45833333029015,62.45833333032478,62.45833333035139,62.45833333038522,62.458333330430825,62.458333330489346,62.458333330558744,62.45833333064112,62.4583333307427,62.45833333085005,62.4583333310255,62.45833333129861,62.45833333186149
natural_gas_pipeline,power,PL-CZ,9.847866543422907e-08,1.0805436124325874e-07,1.1701721953586573e-07,1.2737358775385712e-07,1.3527947640868089e-07,1.4258421528319029e-07,1.4928952641089397e-07,1.5575975951840038e-07,1.623921073979385e-07,1.6930061356624948e-07,1.7666857292826625e-07,1.8381755204382782e-07,1.916364583600711e-07,1.9945770307714013e-07,2.0785588032263881e-07,2.1690502464061094e-07,2.2675949293397893e-07,2.365120130825957e-07,2.4801821869821986e-07,2.6038268494587735e-07,2.898015186322357e-07
natural_gas_pipeline,power,PL-DE,38.83333333026062,38.83333333030751,38.83333333035729,38.8333333304097,38.833333330466424,38.833333330527694,38.83333333059857,38.83333333067588,38.83333333076336,38.83333333085597,38.83333333096566,38.83333333108182,38.833333331214256,38.83333333136716,38.83333333154701,38.83333333175977,38.833333332023415,38.83333333236034,38.83333333280696,38.83333333348916,38.83333333475661
natural_gas_pipeline,power,PL-LT,2.5645000004549616,2.564500000524542,2.5645000005959546,2.5645000006715635,2.5645000007631795,2.5645000008585606,2.564500000960201,2.5645000010698324,2.5645000011911065,2.564500001328674,2.5645000014884087,2.564500001660857,2.564500001860531,2.5645000020959996,2.5645000023744156,2.564500002706332,2.5645000031414744,2.56450000372541,2.5645000045878854,2.5645000060098866,2.5645000183104667
natural_gas_pipeline,power,PL-SE,3.5267042549581685e-08,3.8219018690924516e-08,4.012508257520543e-08,4.28052930056231e-08,4.5150979006021936e-08,4.7376554758317884e-08,4.9567578706592035e-08,5.178020969084352e-08,5.4067932610885035e-08,5.648402016468164e-08,5.924734338866897e-08,6.166385329261446e-08,6.429759086185833e-08,6.710481201459625e-08,7.01180932360498e-08,7.338764260151108e-08,7.707803321426165e-08,8.120308959581345e-08,8.540383997988017e-08,9.057885035880853e-08,9.858381834987635e-08
natural_gas_pipeline,power,PL-SK,9.237862019621752e-08,1.0317419108059848e-07,1.2027735656402715e-07,1.4063531983699212e-07,1.4852133362213215e-07,1.5361168385114008e-07,1.577263335492245e-07,1.6090793080268192e-07,1.6477650283434637e-07,1.6934150879889813e-07,1.744602901902035e-07,1.794400541562318e-07,1.848812555354905e-07,1.911795646098485e-07,1.9837301314770525e-07,2.063891218698405e-07,2.15306090599877e-07,2.2457609486003054e-07,2.35447308841655e-07,2.4806926540969624e-07,2.7247982944583736e-07
natural_gas_pipeline,power,PT-ES,3.333333333452855,3.333333333534193,3.3333333336245317,3.3333333337643087,3.333333333866462,3.33333333397896,3.3333333341027482,3.3333333342356095,3.3333333343835423,3.333333334550355,3.3333333347449954,3.3333333349440304,3.3333333350703254,3.3333333353160546,3.333333335653893,3.333333336036352,3.333333336492073,3.3333333370651688,3.333333337750701,3.3333333388057564,3.333333341206217
natural_gas_pipeline,power,RO-BG,33.583333330550815,33.583333330636975,33.58333333072737,33.58333333082389,33.58333333091596,33.583333331030886,33.58333333116836,33.58333333136735,33.583333331587596,33.583333331763065,33.58333333195584,33.58333333217977,33.583333332446344,33.58333333273183,33.58333333312457,33.583333333234826,33.58333333373654,33.583333334384434,33.58333333501884,33.58333333634721,33.5833333390223
natural_gas_pipeline,power,RO-HU,2.0833333336985085,2.083333334494737,5.985892475436303,5.985892476641647,5.985892477936933,5.9858924802166396,5.985892482065295,6.2775238100024495,6.280720533349712,6.334087301729631,6.6545434068201,6.725503827868126,7.692641503804261,7.8997043069337725,7.899704310280182,7.899704311930138,7.8997043130025455,7.899704313120911,7.899704314849086,7.899704316798702,7.8997043238208375
natural_gas_pipeline,power,SE-DE,3.628645451729419e-08,4.183785378552431e-08,5.8625208289792336e-08,6.499790165555437e-08,6.892710362999242e-08,7.35821565884872e-08,7.790080832622252e-08,8.20034891234373e-08,8.54983218483239e-08,8.911679870788118e-08,9.307301526964933e-08,9.573528404971438e-08,9.818846780936816e-08,1.007098152929859e-07,1.0353837149014649e-07,1.0621760670265965e-07,1.0867110403997738e-07,1.111180324735085e-07,1.1491820919237051e-07,1.2074641419049856e-07,1.2837748519122796e-07
natural_gas_pipeline,power,SE-DK,16.50000000015282,16.50000000018639,16.500000000246708,16.500000000372093,16.500000000417305,16.50000000046451,16.500000000516753,16.500000000573056,16.50000000063355,16.500000000701142,16.50000000077672,16.500000000861,16.500000000957616,16.500000001069232,16.500000001200203,16.500000001356835,16.500000001550053,16.500000001797158,16.500000002129756,16.500000002635165,16.500000003669356
natural_gas_pipeline,power,SE-FI,1.7941138653419063e-07,1.8041547012357623e-07,1.8270114058282407e-07,1.8515726682132736e-07,1.9431645341617413e-07,2.086561828102255e-07,2.221286773262682e-07,3.1468152920641097e-07,3.161809489639662e-07,3.175576594384114e-07,3.190341508580766e-07,3.1993484361446065e-07,3.208920410573616e-07,3.2212493595680734e-07,3.2370796366802254e-07,3.254270409987624e-07,3.28005851584401e-07,3.3085852053527756e-07,3.439278711488777e-07,3.504128420259093e-07,6.058102147687397e-07
natural_gas_pipeline,power,SE-LT,4.752497229121126e-08,5.4548056828876476e-08,1.7826078897954141e-06,1.7834867515190307e-06,1.7844675296676473e-06,1.7854510417550044e-06,1.7874167696272543e-06,0.03156468393347699,0.03156468475980709,0.03156468530552243,0.031564685731681155,0.03156468606097977,0.03156468639609118,0.031564686741112194,0.031564687087195606,0.03156468745406997,0.031564687830510134,0.0315646883147627,0.031564688934069815,0.031564689712788356,0.03156469152458506
natural_gas_pipeline,power,SE-NO,1.345109607532939e-07,1.4934494416005132e-07,1.5858560964185854e-07,1.701282548294024e-07,1.7963083996222128e-07,1.886293327371537e-07,1.974290335970645e-07,2.0640507082190195e-07,2.1582679298071685e-07,2.255703477136517e-07,2.3688034075613102e-07,2.460038839979545e-07,2.562001077176156e-07,2.6743939763902167e-07,2.7871467983980846e-07,2.9014339117146874e-07,3.0255758253710666e-07,3.192016689268627e-07,3.3771949107028186e-07,3.5877893657586185e-07,3.8781814512249445e-07
natural_gas_pipeline,power,SE-PL,4.401487758116713e-08,5.22797082290922e-08,2.349565678713332,2.3495656799228475,2.3495656812017294,2.3495656825691666,2.349565685455401,2.4017431934131532,2.4017431940399856,2.4017431944884122,2.401743194869704,2.401743195116438,2.4017431953613197,2.401743195613805,2.4017431958837236,2.401743196220022,2.401743196431616,2.4017431967482064,2.401743197145195,2.401743197609525,2.401743198385434
natural_gas_pipeline,power,SI-AT,2.0241192110309985e-07,2.2722278419210118e-07,3.9522728232705516e-07,3.998977618321668e-07,4.08042070500806e-07,5.803939114715029e-07,5.940800096985318e-07,5.998512863327489e-07,6.027252952164168e-07,6.052054655807564e-07,6.076629356644203e-07,6.097724556252553e-07,6.127932459403815e-07,6.184667063212552e-07,6.248355671257703e-07,6.924548203737822e-07,2.1296927138629824e-06,2.1320562222502306e-06,2.1370822871967014e-06,2.1491516890799274e-06,0.6591408577515404
natural_gas_pipeline,power,SI-HR,2.2500000006901786,2.2500000008465513,2.250000001014644,2.250000001243429,2.250000001443513,2.250000001658767,2.2500000018869932,2.2500000021411877,2.2500000024264395,2.2500000027437426,2.250000003104908,2.2500000035126355,2.250000003978581,2.2500000043743973,2.250000005057367,2.25000000583402,2.250000006758502,2.250000007908066,2.250000009447398,2.250000011596809,2.2500000154672946
natural_gas_pipeline,power,SI-HU,1.0078622720644223e-07,1.1165160158559542e-07,1.2514600248230314e-07,1.593811207214315e-07,1.6512696248017894e-07,1.6938295339360585e-07,1.7305269194174e-07,1.760017092414654e-07,1.797994609336238e-07,1.8494481602105376e-07,1.9270194962516307e-07,2.0219217930077216e-07,2.1580341289362156e-07,2.2407357128471896e-07,2.3645470044944111e-07,2.5861041165639984e-07,3.0200590530889164e-07,3.091917694629795e-07,3.192085862279534e-07,3.243703633981937e-07,3.3658303047124603e-07
natural_gas_pipeline,power,SI-IT,0.916666668364219,0.9166666684405794,0.9166666685199596,0.916666668606725,0.916666668700917,0.9166666688041578,0.9166666689179386,0.9166666690437456,0.9166666691834939,0.9166666693391319,0.9166666695138074,0.9166666697072375,0.9166666699252838,0.9166666701692392,0.9166666704569396,0.9166666708164192,0.9166666712722092,0.9166666718575084,0.9166666726307628,0.9166666738086771,0.916666676117393
natural_gas_pipeline,power,SK-AT,65.41666667026969,65.41666667033418,65.41666667040222,65.41666667048591,65.4166666705661,65.41666667064047,65.41666667071918,65.41666667082593,65.41666667094968,65.41666667108011,65.41666667113233,65.41666667129832,65.41666667150598,65.41666667172032,65.41666667197828,65.41666667227318,65.41666667264587,65.41666667312866,65.41666667378894,65.41666667479068,65.41666667683745
natural_gas_pipeline,power,SK-CZ,19.083333331366646,19.0833333314571,19.083333331553135,19.083333331653446,19.08333333176218,19.083333331881907,19.083333332012486,19.0833333321568,19.083333332316,19.08333333249396,19.083333332606877,19.083333332828907,19.08333333308997,19.083333333383695,19.083333333731126,19.083333334153757,19.083333334671316,19.083333335321388,19.083333336201807,19.083333337483477,19.083333340230574
natural_gas_pipeline,power,SK-HU,5.375000001394385,5.375000001580346,5.375000001773551,5.375000002019177,5.375000002261529,5.3750000025141995,5.37500000278646,5.375000003082995,5.3750000034081085,5.375000003764203,5.375000003965882,5.375000004418127,5.375000004958551,5.375000005578018,5.3750000062763785,5.375000007112729,5.375000008102154,5.375000009229827,5.375000010924001,5.375000013620266,5.375000018853929
natural_gas_pipeline,power,SK-PL,7.76145755016973e-07,7.767918254378929e-07,7.771192491088259e-07,7.77536728585687e-07,7.780637415993877e-07,7.786588734788304e-07,7.797120493543473e-07,1.290093020709307,1.2900930223671836,1.2900930238461805,1.2900930259010512,1.290093027572282,1.2900930297470172,1.2900930321773127,1.29009303457531,1.290093038392172,1.2900930415858503,1.290093049886374,3.0217124233312225,3.0217124383768694,3.0217124418571624
natural_gas_pipeline,power,UK-BE,27.166666670239632,27.166666670326943,27.16666667042277,27.16666667052448,27.166666670641295,27.166666670775427,27.166666670827823,27.16666667114318,27.16666667109226,27.166666671869557,27.166666672390143,27.16666667284646,27.166666673435135,27.166666674062878,27.166666674624448,27.166666677140366,27.166666676644905,27.166666677888962,27.166666679444166,27.16666668154881,27.16666668517909
natural_gas_pipeline,power,UK-DE,4.811647666984878e-08,5.4572464827263803e-08,6.589603590745973e-08,7.422422875514435e-08,7.972435350510585e-08,8.594200490082922e-08,9.21769610932704e-08,1.0090325919433758e-07,1.3046683766919562e-07,1.7472331708706025e-07,2.100831648410733e-07,2.222506214016409e-07,2.304797199397402e-07,2.3588271718378558e-07,2.444673412529292e-07,2.580244207156657e-07,2.7144192950996377e-07,2.8125692877063856e-07,2.9477602443931896e-07,3.12620042417194e-07,3.3732356958836336e-07
natural_gas_pipeline,power,UK-DK,5.6920618984403945e-08,6.202096235257924e-08,6.511293150259049e-08,6.918117334989412e-08,7.31578747569639e-08,7.713773016811959e-08,8.137734549862545e-08,8.633575644910489e-08,9.375163136091358e-08,1.0464540431639823e-07,1.1437091804872052e-07,1.2124015845352215e-07,1.293583884338834e-07,1.3622151474664824e-07,1.4353056529756267e-07,1.519816593572587e-07,1.6184234535381253e-07,1.780310180294574e-07,1.8341538836057587e-07,1.8671979152090213e-07,1.9385883719092377e-07
natural_gas_pipeline,power,UK-FR,6.619160134321656e-08,7.617089475605494e-08,8.151528236464058e-08,8.351449797799262e-08,8.64221211539146e-08,9.030180068410329e-08,9.552906620163758e-08,1.0337618825434018e-07,1.4298218890820423e-07,1.9576526913041004e-07,2.0871430020460044e-07,2.1232942279464887e-07,2.1490430025465729e-07,2.1647659471533544e-07,2.175517132927949e-07,2.1839450867017637e-07,2.1911032344182034e-07,2.1973851684160553e-07,2.2059582710940236e-07,2.2189615499983713e-07,2.245635991110778e-07
natural_gas_pipeline,power,UK-IE,16.12500000031917,16.125000000401275,16.125000000491227,16.125000000592475,16.12500000069338,16.125000000802373,16.125000000930847,16.125000001063025,16.1250000011633,16.12500000132208,16.125000001513296,16.125000001709175,16.125000001939565,16.125000002207496,16.125000002527354,16.12500000291198,16.125000003366974,16.125000003955,16.125000004740727,16.125000005818585,16.12500000833634
natural_gas_pipeline,power,UK-NL,7.000000000129948,7.000000000238289,7.000000000380302,7.000000000562491,7.000000000768927,7.000000001040607,7.000000001268672,7.000000001832692,7.000000003250996,7.000000006675366,7.0000000140463525,7.000000019193936,7.000000024031984,7.000000029362271,7.000000040569447,7.000000082509053,7.990611422406654,7.990611494923126,11.049275649716305,14.897851436293902,16.183951820869265
natural_gas_pipeline,power,UK-NO,2.5479640234771687e-08,2.8284662526565433e-08,3.052218231486707e-08,3.312091256380625e-08,3.518944541428045e-08,3.708835297729683e-08,3.901371957623906e-08,4.1063688217802276e-08,4.330632100473234e-08,4.576404475230195e-08,4.8414418221857126e-08,5.068472315135938e-08,5.313303105117356e-08,5.5673285612930577e-08,5.832269358565667e-08,6.116710762337858e-08,6.429327431381539e-08,6.794543926930512e-08,7.162654583586072e-08,7.586686767642357e-08,8.211132751775935e-08
natural_gas_storage,energy,AT,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256,91177.1566432256
natural_gas_storage,energy,BE,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448,8185.3288232448
natural_gas_storage,energy,BG,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864,6258.5458020864
natural_gas_storage,energy,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,energy,CZ,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304,22754.8173410304
natural_gas_storage,energy,DE,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712,235511.0028787712
natural_gas_storage,energy,DK,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128,4991.01526000128
natural_gas_storage,energy,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,energy,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,energy,ES,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184,31827.5583965184
natural_gas_storage,energy,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,energy,FR,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648,102103.69371648
natural_gas_storage,energy,HR,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008,6110.3077163008
natural_gas_storage,energy,HU,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648,66633.6176283648
natural_gas_storage,energy,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,energy,IT,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104,195662.9772079104
natural_gas_storage,energy,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
