technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
carbon_pipeline,power,FR-NO,9.733340569029862e-07,1.0632626400359202e-06,1.134368723205046e-06,1.1979545805446977e-06,1.2511731667160646e-06,1.3138193915217706e-06,1.375069940171404e-06,1.4463403454557636e-06,1.5286624824257638e-06,1.6167992542909719e-06,1.7211582335377528e-06,1.821421764623279e-06,1.928177148739649e-06,2.0368832369719242e-06,2.1477546202415244e-06,2.25990170689402e-06,2.376973602819285e-06,2.6567669440125925e-06,3.348032601319476e-06,4.158960584550867e-06,4.4314891220735826e-06
carbon_pipeline,power,FR-UK,9.506605979400814e-07,1.0467318123023942e-06,1.119727358095203e-06,1.1965923709123972e-06,1.3197144621487805e-06,1.4161825125342525e-06,1.492639241368901e-06,1.5901460205688278e-06,1.704314293381686e-06,1.8246578469997732e-06,1.9759583679480006e-06,2.12775252710677e-06,2.2867788441706896e-06,2.429794974788635e-06,2.604894097080772e-06,2.8439991734777813e-06,3.493417063741528e-06,3.6839924755873192e-06,3.786549218597247e-06,3.8433966051411426e-06,3.9194848168276515e-06
carbon_pipeline,power,HR-HU,8.155709958255133e-07,8.959238071513776e-07,9.429140850254351e-07,9.85116703809995e-07,1.0305419344750942e-06,1.07386298457029e-06,1.1157177433285068e-06,1.1531223076425437e-06,1.193134496305775e-06,1.2360956008497426e-06,1.285961113319053e-06,1.3227577108874989e-06,1.368720133790461e-06,1.4368969090625594e-06,1.5445468608916448e-06,1.763647987054382e-06,2.3553147217693444e-06,3.384547817804933e-06,3.494555188366665e-06,3.5532710605235235e-06,3.6657369622049828e-06
carbon_pipeline,power,HR-SI,7.733126492339007e-07,8.438338343726569e-07,8.872985817790112e-07,9.317138131021682e-07,1.0075974981911829e-06,1.0743655256268546e-06,1.1372433485346186e-06,1.2001927047314358e-06,1.2484209407116512e-06,1.2937738131260762e-06,1.3306392941317827e-06,1.3499013319686877e-06,1.3755193378974614e-06,1.4407314257539762e-06,1.5812289290703474e-06,1.947833800794509e-06,2.4343580733737107e-06,2.798344915069362e-06,2.8833604415691915e-06,2.9893806288591757e-06,3.081969922611986e-06
carbon_pipeline,power,HU-AT,9.073579910993629e-07,9.91739990890123e-07,1.0508406142838057e-06,1.1077372856860933e-06,1.163202895970769e-06,1.225356346550455e-06,1.2900412025159406e-06,1.359549659026544e-06,1.421169337482849e-06,1.4840841464380183e-06,1.5429694491448612e-06,1.5927785941123999e-06,1.6455086964095253e-06,1.7158119839395873e-06,1.7813251487420705e-06,1.8321258057324172e-06,1.8710371260551575e-06,1.9121681426951124e-06,1.9734621385371382e-06,2.125140930209335e-06,2.2713488017607432e-06
carbon_pipeline,power,HU-HR,9.174257879517344e-07,1.0103103596220319e-06,1.0719001857912446e-06,1.1317276448516775e-06,1.1836976836616964e-06,1.243622276864418e-06,1.313198111837657e-06,1.429254591407797e-06,1.5525511629909718e-06,1.6660239416711105e-06,1.796436993428367e-06,1.9235735966195055e-06,1.949903112445427e-06,1.960284188919483e-06,1.968130816662202e-06,1.975437896793803e-06,1.9840462910585256e-06,1.995076563140582e-06,2.0099520315460364e-06,2.0351611374798717e-06,2.095566117218263e-06
carbon_pipeline,power,HU-RO,8.243495374777082e-07,8.888874635753529e-07,9.313297091373098e-07,9.748460387427804e-07,1.1145901496933713e-06,1.1847493065471579e-06,1.2469673487362402e-06,1.3190200139696931e-06,1.3906894840356788e-06,1.452520393892288e-06,1.5445496701022472e-06,1.6450016666570841e-06,1.7635168467599654e-06,1.8818847013346613e-06,2.0727060542176157e-06,2.6280078839036092e-06,4.804169925648672e-06,8.064489151179413e-06,8.118227903764226e-06,8.13847352452477e-06,9.08047375523152e-06
carbon_pipeline,power,HU-SI,8.961679311814902e-07,9.76851832368702e-07,1.0363782179720186e-06,1.0981863693656573e-06,1.1801815182143002e-06,1.2628353496289298e-06,1.3498256099284167e-06,1.4859276903779655e-06,1.6001581977232395e-06,1.7140431014255983e-06,1.8095710994690651e-06,1.875783152841391e-06,1.9123674135275435e-06,1.9353198702118724e-06,1.9506723242004467e-06,1.9639410702130505e-06,1.977550753613925e-06,1.9944210498560512e-06,2.0199866758356956e-06,2.0689995163545773e-06,2.166589391596869e-06
carbon_pipeline,power,HU-SK,7.619532772741706e-07,8.286580277591027e-07,8.744199337255245e-07,9.100270592268008e-07,9.351577188742093e-07,9.639812400916724e-07,9.940842988739831e-07,1.0223246543192285e-06,1.0549204442018178e-06,1.0936883317054522e-06,1.13943564271696e-06,1.1821944599798329e-06,1.2331229008864322e-06,1.2997834103985616e-06,1.3795549327158634e-06,1.4585084871005844e-06,1.5139889198340077e-06,1.5673395601834002e-06,1.6766394860026057e-06,2.425553945188115e-06,2.565210322313381e-06
carbon_pipeline,power,IE-UK,8.23943576577334e-07,9.093976633050792e-07,9.64240357878929e-07,1.020254042685484e-06,1.1174579434346942e-06,1.202346194508714e-06,1.2868529118541066e-06,1.3747680682102774e-06,1.465413242520905e-06,1.5597123873310484e-06,1.6972217613252362e-06,1.8205745915011367e-06,2.1885867981520546e-06,2.344439866951112e-06,2.5083059119108473e-06,2.5512803034086e-06,2.565555091277052e-06,2.5770111956412727e-06,2.588915809580339e-06,2.6054661628008673e-06,2.6390210754650596e-06
carbon_pipeline,power,IT-AT,8.654747145329755e-07,9.490132217301502e-07,9.936175845521252e-07,1.023798231171379e-06,1.04316651245786e-06,1.067775286150377e-06,1.0983795912741847e-06,1.134243203975623e-06,1.1790000170765028e-06,1.2304406641359556e-06,1.2875959676699637e-06,1.3354760590260984e-06,1.387230307100817e-06,1.448699873228563e-06,1.5324262417618644e-06,1.6331380145989424e-06,1.744888927546198e-06,1.835872362398939e-06,1.9399250255731418e-06,2.1287803496359193e-06,2.294889632623883e-06
carbon_pipeline,power,IT-CH,9.081162915470391e-07,9.92164150958828e-07,1.0351516150560935e-06,1.0632218687741826e-06,1.080526685083417e-06,1.102618022914584e-06,1.1305062904769428e-06,1.1623128721783904e-06,1.2019232048020862e-06,1.248312119071592e-06,1.300734918806686e-06,1.3487856112893756e-06,1.407853464248974e-06,1.4889877920203115e-06,1.6424398060437725e-06,1.8639767083069354e-06,2.0666649914101535e-06,2.1450069518422046e-06,2.227671065040359e-06,2.6141340086286215e-06,2.9528939307460805e-06
carbon_pipeline,power,IT-EL,8.89006696316248e-07,9.66266785161931e-07,1.0164334413072214e-06,1.06669489845674e-06,1.2006172445143344e-06,1.2710167947806505e-06,1.3310835424895356e-06,1.3908130932154657e-06,1.4557315251548378e-06,1.5215372172662516e-06,1.603761161214151e-06,1.6815234408600303e-06,1.7641922293495399e-06,1.8598796540647543e-06,2.1222742610737043e-06,2.9275269452043104e-06,8.85701491274686e-06,2.1036693579322884e-05,2.1096107799237096e-05,2.1119499485102346e-05,2.1313186603793528e-05
carbon_pipeline,power,IT-FR,9.790833906305175e-07,1.0689761023071062e-06,1.1229186264014118e-06,1.158927875503487e-06,1.179288444841376e-06,1.207178677539558e-06,1.2439329412429572e-06,1.2835034114047313e-06,1.3281758575951726e-06,1.379742105610383e-06,1.4433087063863364e-06,1.5042813422188043e-06,1.5901084915745048e-06,1.7280686952887888e-06,2.1457915237254165e-06,2.93366886355045e-06,3.383751795834312e-06,3.4650194498616654e-06,3.564034259964159e-06,3.7776818157900175e-06,3.9315290934068595e-06
carbon_pipeline,power,IT-SI,8.436716677074882e-07,9.265864562409423e-07,9.67766248232922e-07,9.95444542808873e-07,1.013136004093991e-06,1.036315613392093e-06,1.06615246925481e-06,1.103109475521625e-06,1.1496142985457194e-06,1.2025630315096756e-06,1.2637264445981769e-06,1.3100622934089766e-06,1.3599389887702838e-06,1.4159832950588164e-06,1.4858514482860476e-06,1.5627146608275695e-06,1.650852814101428e-06,1.7308906215567586e-06,1.8228086726110132e-06,1.9636341509643573e-06,2.1113330322220226e-06
carbon_pipeline,power,LT-LV,7.520193601359032e-07,8.173212109101465e-07,8.62074696143967e-07,9.00209542452487e-07,9.332585779495417e-07,9.686711537291052e-07,1.0063896050449265e-06,1.0483791562963607e-06,1.095694495687801e-06,1.1463619651100166e-06,1.2031799675824415e-06,1.2628069536627958e-06,1.3285987328190914e-06,1.3984778064408895e-06,1.4690293339679577e-06,1.5425177308868854e-06,1.607856823194447e-06,1.6585261949222436e-06,1.7109024690382249e-06,1.7905952474751468e-06,1.958145147229509e-06
carbon_pipeline,power,LT-PL,9.074008345065525e-07,9.821724087727926e-07,1.0355337153487572e-06,1.097484845517134e-06,1.2361211076475708e-06,1.3325172424894997e-06,1.4222673431382397e-06,1.4813954111167547e-06,1.5220998649553008e-06,1.5587656393060175e-06,1.5887415145609115e-06,1.6132551804592876e-06,1.6372657209798193e-06,1.6641125493341784e-06,1.6972593785147803e-06,1.746800363623343e-06,1.8162862822510003e-06,1.8943203114556306e-06,1.9593573582256597e-06,2.0609535459664627e-06,2.2281816907043375e-06
carbon_pipeline,power,LT-SE,1.2078171726643207e-06,1.3003220998832926e-06,1.3773584228387884e-06,1.4731359364732507e-06,1.5476067031532618e-06,1.7241803479319943e-06,1.889105680659622e-06,2.119200276650721e-06,2.296872726147754e-06,2.4932546647937e-06,2.722880432750254e-06,3.074551854309744e-06,3.4765822638556973e-06,4.0253275929318315e-06,4.835561407869849e-06,5.13100921150369e-06,5.228606524137921e-06,6.65640505007615e-06,1.1404046134180963e-05,1.2734562875838001e-05,1.2841496690945314e-05
carbon_pipeline,power,LU-BE,8.218985080757703e-07,8.915020584996865e-07,9.417508509649498e-07,9.91085251302869e-07,1.0412023241277237e-06,1.101594798648846e-06,1.1888410159984553e-06,1.2633535769961292e-06,1.3210563269401063e-06,1.3625886850604619e-06,1.4103284010241217e-06,1.524347406813628e-06,1.585637198793846e-06,1.623808934703055e-06,2.0700874182825784e-06,2.289778416080543e-06,2.5963224412258215e-06,2.8506775254097604e-06,2.9186131377201936e-06,2.9416572905069492e-06,2.9783829796784547e-06
carbon_pipeline,power,LU-DE,8.435429348716679e-07,9.270253445380417e-07,9.77396437268725e-07,1.023392205605602e-06,1.0736630828435958e-06,1.1201160015981848e-06,1.154959381474774e-06,1.1917964073999386e-06,1.2326607262401443e-06,1.2933948430840255e-06,1.379690695266022e-06,1.4117525748353522e-06,1.450372408560966e-06,1.4857696027361964e-06,1.527760498163222e-06,1.5848294074400905e-06,1.6606734767520562e-06,1.7466506603225647e-06,1.82848711125685e-06,1.9985034205948133e-06,2.153303748199547e-06
carbon_pipeline,power,LU-FR,8.764681604080933e-07,9.628704666960001e-07,1.0189628366361001e-06,1.073277286944593e-06,1.1327364415985973e-06,1.185591609925692e-06,1.232144968588821e-06,1.2936291838698159e-06,1.390760663268438e-06,1.505501017699902e-06,1.6943902320660823e-06,1.8248368962554299e-06,2.1915023432569075e-06,2.9239666444756924e-06,3.064220307343758e-06,3.1073760383406858e-06,3.1349135537575682e-06,3.1873041262278767e-06,3.283067902370734e-06,3.4741944508579128e-06,4.60144211745312e-06
carbon_pipeline,power,LV-EE,8.242239354486526e-07,8.914292128447983e-07,9.40547974195658e-07,9.863309544452088e-07,1.0266952358086611e-06,1.0747916625398557e-06,1.126393940216217e-06,1.1865923508481968e-06,1.249889637912251e-06,1.3168776502274204e-06,1.3983506337179458e-06,1.4836793999170508e-06,1.5839999663905663e-06,1.6993246607182702e-06,1.8429046036887657e-06,1.999436755261105e-06,2.116132585672667e-06,2.1915600041165107e-06,2.3642682474926743e-06,2.5091281518394435e-06,2.7059093106718813e-06
carbon_pipeline,power,LV-LT,7.727319454786274e-07,8.38358730256225e-07,8.854685313622816e-07,9.332296742628358e-07,9.910629877036917e-07,1.0452436139434457e-06,1.0981956686845378e-06,1.1478617038307235e-06,1.1941540232914328e-06,1.2411288709556859e-06,1.2883350855514008e-06,1.3310938974454242e-06,1.3752642900496118e-06,1.423334910689379e-06,1.47562122235816e-06,1.5314049460386262e-06,1.6033476671697032e-06,1.7530499458424209e-06,1.9418973463172984e-06,2.0803176223860475e-06,2.208559564750418e-06
carbon_pipeline,power,NL-BE,8.087181142315331e-07,8.76970343750014e-07,9.193172410353546e-07,9.558023487139978e-07,9.859407764660943e-07,1.0096174552814576e-06,1.0301705846068346e-06,1.0553371452599127e-06,1.0861209931601338e-06,1.1245934150070047e-06,1.1819800349615711e-06,1.2295696236848478e-06,1.2751620727941668e-06,1.3275145066845948e-06,1.4684564054739977e-06,1.5512477327492479e-06,1.620030970521895e-06,1.7022598911522606e-06,1.7926220891619783e-06,2.084421844003379e-06,2.94495998188379e-06
carbon_pipeline,power,NL-DE,8.36954712048331e-07,9.136790664267618e-07,9.63237612340172e-07,1.0069984906723865e-06,1.050020039484227e-06,1.0847782083453943e-06,1.1106228832085426e-06,1.1415415171201084e-06,1.1797895240933827e-06,1.2312450341134336e-06,1.3060224472294812e-06,1.3671398789821875e-06,1.4200949791098331e-06,1.460794902590825e-06,1.5116796439111614e-06,1.575056167411892e-06,1.6485569860693451e-06,1.7374440415633782e-06,1.8305010718749836e-06,2.0493139856996325e-06,2.312126199352532e-06
carbon_pipeline,power,NL-DK,9.315989043924709e-07,1.0204043016850985e-06,1.077722737987522e-06,1.1301889547854125e-06,1.1837249660499285e-06,1.337143170648216e-06,1.3625295026343264e-06,1.3967520670812089e-06,1.444741286571535e-06,1.533948695676739e-06,1.684861932846228e-06,2.0299110119168853e-06,2.2138300166235343e-06,2.2986155775398026e-06,2.428784361430998e-06,2.5176136404709293e-06,2.582861587858014e-06,2.608318810438981e-06,2.640048344517591e-06,5.041549028472697e-06,8.114291469431172e-06
carbon_pipeline,power,NL-NO,9.850542147635763e-07,1.0766217923934316e-06,1.1454341560674726e-06,1.2037823331891602e-06,1.2498195992968884e-06,1.3013260052352936e-06,1.3438434104867524e-06,1.399201801750458e-06,1.470849550375447e-06,1.5576163919706834e-06,1.676277555004013e-06,1.858893747773643e-06,2.0902078878048272e-06,2.287468136389216e-06,2.5332311411170116e-06,2.6402711790366305e-06,2.7149354811866085e-06,3.0513452935924858e-06,4.619179224652886e-06,1.4376942254066929e-05,2.277532389689149e-05
carbon_pipeline,power,NL-UK,9.307179116253525e-07,1.0252548721347118e-06,1.0929593177844915e-06,1.1696386953126522e-06,1.3395058578628231e-06,1.401811789090959e-06,1.4337707344010672e-06,1.4791475131358205e-06,1.5390021030500399e-06,1.6265025027200273e-06,1.7812642558428643e-06,2.386426978719696e-06,3.791553620221589e-06,4.708659833267048e-06,13.342295796416325,15.375278018777873,15.375280181664236,22.74467764048234,28.734039410035873,28.734041262518545,28.73404658525688
carbon_pipeline,power,NO-BE,8.631453505181512e-07,9.432452176286988e-07,1.0048333113631647e-06,1.0615640806165064e-06,1.1232560513464524e-06,1.1791243975966025e-06,1.2409789313180547e-06,1.295644897719913e-06,1.3447527697951074e-06,1.3945476337355308e-06,1.450754451653972e-06,1.5052367222019615e-06,1.5598836461576782e-06,1.6215038576796268e-06,1.697456966853471e-06,1.7857256279841386e-06,1.8873357555520204e-06,1.9681771220923006e-06,2.0393279207873986e-06,2.1291630112223945e-06,2.273349679214482e-06
carbon_pipeline,power,NO-DE,8.469474912213921e-07,9.26263406501547e-07,9.863202596481012e-07,1.0407600803926954e-06,1.1015161123175702e-06,1.1552755539758937e-06,1.2107772519118768e-06,1.2605865375096231e-06,1.3067236647717444e-06,1.3574963781368408e-06,1.4163486353380142e-06,1.4639376514871544e-06,1.513446115217739e-06,1.5677307165722555e-06,1.630059639223127e-06,1.7075091520594875e-06,1.7996598676265258e-06,1.8799472070584485e-06,1.9525478597407723e-06,2.053518034399423e-06,2.2043162285567474e-06
carbon_pipeline,power,NO-DK,8.487163143049353e-07,9.311574354053965e-07,9.897837096287082e-07,1.045307224112344e-06,1.1188046178716464e-06,1.21503681934614e-06,1.2895427929417847e-06,1.35142500975172e-06,1.4063406999213778e-06,1.4627859894351366e-06,1.5190352305632986e-06,1.5619795738635375e-06,1.60400852513364e-06,1.6509189204436517e-06,1.7073226903694174e-06,1.785979145461414e-06,1.89089827920838e-06,1.9484989585547035e-06,2.0009359715090366e-06,2.0799836442884185e-06,2.2098780171326454e-06
carbon_pipeline,power,NO-FI,8.251790047249573e-07,9.073858287921277e-07,9.57319169830919e-07,9.989740108530103e-07,1.0397147641691425e-06,1.0783427717425128e-06,1.1199409822494837e-06,1.1637432291333441e-06,1.2138915905220365e-06,1.2683840853127197e-06,1.332216644067988e-06,1.3870128993194777e-06,1.4434769188039683e-06,1.5014382296743056e-06,1.5594152914599913e-06,1.6187458637725685e-06,1.6859888836253338e-06,1.737067495722586e-06,1.799881877835976e-06,1.8799296171794649e-06,2.0122977733143145e-06
carbon_pipeline,power,NO-FR,8.663220156833063e-07,9.456503275197055e-07,1.0060548447776896e-06,1.063925051629113e-06,1.1263106316196656e-06,1.1825749315888862e-06,1.241987066239435e-06,1.299521734542873e-06,1.356325587956767e-06,1.4163511292973312e-06,1.4878049140532434e-06,1.5531212274917475e-06,1.6224915140653976e-06,1.6990682760287912e-06,1.7810864229372933e-06,1.8651320666890336e-06,1.956202375298601e-06,2.0355386946260156e-06,2.1072269736671763e-06,2.200718035199155e-06,2.3582192773477838e-06
carbon_pipeline,power,NO-NL,8.599647324522628e-07,9.40671995160715e-07,1.0026491351557984e-06,1.0595154924224416e-06,1.1246020134668045e-06,1.1861836907851452e-06,1.2621783507660547e-06,1.3263023200768685e-06,1.3838511791639392e-06,1.4382901022222442e-06,1.4952902747115786e-06,1.5386028926849065e-06,1.5855034587290075e-06,1.6419504941296751e-06,1.7063587141492307e-06,1.7883679983419708e-06,1.8894221495218179e-06,1.9702637272918814e-06,2.0399109777559977e-06,2.1234622618545244e-06,2.2560478414645255e-06
carbon_pipeline,power,NO-SE,7.907314723459833e-07,8.660472302235522e-07,9.1252936223547e-07,9.526398036014981e-07,9.936406641716108e-07,1.0323794232833283e-06,1.0722594298635395e-06,1.111877362311727e-06,1.1557137143691333e-06,1.2043782168927975e-06,1.2633798828787517e-06,1.3036450234674504e-06,1.3471783516622207e-06,1.3922036538248142e-06,1.4366318564319352e-06,1.4772877731989026e-06,1.5303155253972649e-06,1.6228912744229317e-06,1.7334063310850408e-06,1.8333354690897314e-06,1.9547494727945224e-06
carbon_pipeline,power,NO-UK,8.686435341204985e-07,9.510930350182828e-07,1.0171413805318132e-06,1.0813636466133653e-06,1.1696518364220475e-06,1.2378379648870393e-06,1.3067782005203464e-06,1.3733322153178278e-06,1.4365161817907557e-06,1.5022050008783515e-06,1.578942679535638e-06,1.6500054585826066e-06,1.7237520937264858e-06,1.8041800919099958e-06,1.8954936606059072e-06,1.9961608860919584e-06,2.1148028323697796e-06,2.1784882115320164e-06,2.226465364181695e-06,2.2862558838931884e-06,2.39679002895826e-06
carbon_pipeline,power,PL-CZ,8.785521887513281e-07,9.573816115196952e-07,1.011152097168596e-06,1.0687492429652188e-06,1.1537682567523477e-06,1.2296141371545782e-06,1.305217231638059e-06,1.3793277142090664e-06,1.4364402737338888e-06,1.4878409932040753e-06,1.5313514033894593e-06,1.5649234080650649e-06,1.5964286419832707e-06,1.628581344472508e-06,1.662641175339037e-06,1.7064931445275264e-06,1.7529600429147665e-06,1.7965587635087296e-06,1.8381552993412888e-06,1.8967213972448116e-06,2.0086311047645987e-06
carbon_pipeline,power,PL-DE,1.0204903028625798e-06,1.1157115562691248e-06,1.1794708047812546e-06,1.2509681647518033e-06,1.317174454072116e-06,1.418185526115869e-06,1.5364024109810334e-06,1.6014504192088293e-06,1.6350723698434297e-06,1.6742694898658805e-06,1.723934842409602e-06,1.7558378412532634e-06,1.7934937354741774e-06,1.8508468929168092e-06,1.940672795500215e-06,2.1497864793691983e-06,2.2884658639956446e-06,2.3378657216140097e-06,2.3749302592928456e-06,2.4418923488864294e-06,2.63167111085851e-06
carbon_pipeline,power,PL-LT,8.638826416923125e-07,9.460235401462225e-07,9.99791764816669e-07,1.0394326257869809e-06,1.0680109074345839e-06,1.1044340640625588e-06,1.1445686773728188e-06,1.1985615143739386e-06,1.2689557654000441e-06,1.3415236020449375e-06,1.4302107117354286e-06,1.5542536546150638e-06,1.7147319984664006e-06,1.9144620923706673e-06,2.1864551095649268e-06,2.3412498474605066e-06,2.4756844118259153e-06,2.7870623533060517e-06,4.351456995626273e-06,5.286379608146173e-06,6.437120640511727e-06
carbon_pipeline,power,PL-SE,1.1181598855599091e-06,1.2206749822081305e-06,1.2989396865760257e-06,1.369200421381096e-06,1.4143175894750026e-06,1.4919382659141021e-06,1.5684538955412846e-06,1.6815861494814086e-06,1.8122327693088362e-06,1.943436665875057e-06,2.1041784999434437e-06,2.3962131822170295e-06,2.7709663328370003e-06,3.2947448783753257e-06,4.162256702568825e-06,4.465137810322539e-06,4.58058430242118e-06,5.743675850633434e-06,2.0244678493896366e-05,3.312373276087128e-05,3.3279257520291676e-05
carbon_pipeline,power,PL-SK,8.447185717454133e-07,9.191641062546311e-07,9.70032084889594e-07,1.0240587043044346e-06,1.1200251584142504e-06,1.1920959499891064e-06,1.2618301715413396e-06,1.3365649738513356e-06,1.4110771382261972e-06,1.4744448117861688e-06,1.5309574187124533e-06,1.5760108221359095e-06,1.6115159452680123e-06,1.6407773894906494e-06,1.669768192913204e-06,1.7041440453207243e-06,1.7504632611247716e-06,1.802705473246958e-06,1.8485851632284033e-06,1.9147089230426307e-06,2.0514144336236108e-06
carbon_pipeline,power,PT-ES,7.826141020654044e-07,8.609777897945536e-07,9.166300645859925e-07,9.696932809496681e-07,1.0285995407509252e-06,1.0920202329753417e-06,1.158322267601852e-06,1.227022661192386e-06,1.2931993138968555e-06,1.3626706846761962e-06,1.4374971723775682e-06,1.512985931755502e-06,1.5948674168179475e-06,1.6855388787175153e-06,1.7864932717178882e-06,1.8966745078356422e-06,2.0118683535876097e-06,2.148639896304811e-06,2.265024990410178e-06,2.383391668338248e-06,2.516272764064547e-06
carbon_pipeline,power,RO-BG,8.579014376993776e-07,9.273064039897548e-07,9.767805585143933e-07,1.0288860370586143e-06,1.2734959103749588e-06,1.3878974574971898e-06,1.4850878478199995e-06,1.609526206170169e-06,1.7202572021975063e-06,1.8057021303628778e-06,1.969225562171338e-06,2.1046772869157886e-06,2.243015215087248e-06,2.3687980098833177e-06,2.578104183460851e-06,3.2003386886095146e-06,5.316457621940912e-06,7.991546511843904e-06,8.035626896102886e-06,8.05455665177166e-06,8.437722192333942e-06
carbon_pipeline,power,RO-HU,9.486525725747109e-07,1.0449119801410793e-06,1.1111270794748637e-06,1.1445865791857356e-06,1.158336571511699e-06,1.1802495628527292e-06,1.2084788226188806e-06,1.2456007905567225e-06,1.292188555247541e-06,1.3532020232307509e-06,1.4085692716270144e-06,1.4597612390911313e-06,1.5005018489358645e-06,1.5436489331103257e-06,1.5797881036699483e-06,1.609264131583618e-06,1.6411025477763426e-06,1.6847242863003945e-06,1.750007120320557e-06,2.091289054618671e-06,2.2852173487126914e-06
carbon_pipeline,power,SE-DE,8.534015755726638e-07,9.340211977046231e-07,9.94081638835752e-07,1.049386191752741e-06,1.1136792669440716e-06,1.1698368671233007e-06,1.2279774039890844e-06,1.2786271125553438e-06,1.323635956214016e-06,1.3735274977753928e-06,1.432182865570637e-06,1.4779008087502254e-06,1.525703028341778e-06,1.5791796433638057e-06,1.6431203037569055e-06,1.7306155464371036e-06,1.8329766372288585e-06,1.908454615755939e-06,1.9721503238927556e-06,2.065737299732068e-06,2.2129813669797785e-06
carbon_pipeline,power,SE-DK,8.594019731621989e-07,9.438280968473843e-07,1.001751928841524e-06,1.058939178803792e-06,1.1410753720472272e-06,1.2691516346646106e-06,1.358355367912532e-06,1.42893554662631e-06,1.4847454565999838e-06,1.540362549340498e-06,1.5968232253662145e-06,1.6339793967846673e-06,1.6681698363119527e-06,1.7072313950475444e-06,1.756981580866705e-06,1.8465229489838544e-06,1.974434846878345e-06,2.0248771580023186e-06,2.063370559418838e-06,2.122118030926125e-06,2.231674551818797e-06
carbon_pipeline,power,SE-FI,8.772578321172455e-07,9.622019716713248e-07,1.0160381746529257e-06,1.0626276366993903e-06,1.1063040128452091e-06,1.1489520102725245e-06,1.1950118410571926e-06,1.2449295699890185e-06,1.3003538620152436e-06,1.3585592281267188e-06,1.4259413584282e-06,1.486568253181486e-06,1.5520097673106793e-06,1.6217993528796885e-06,1.6943973518086101e-06,1.785099983950777e-06,1.8852093422596348e-06,1.9261931241917555e-06,1.9790183391542216e-06,2.055577203659078e-06,2.2128617442870567e-06
carbon_pipeline,power,SE-LT,7.715328760731171e-07,8.491058178625689e-07,8.992066187654822e-07,9.416639287297526e-07,9.858442118507469e-07,1.0268707772860583e-06,1.0710289221884169e-06,1.1180446787099248e-06,1.1703247611213527e-06,1.2265661222475993e-06,1.2878830551407547e-06,1.3489181760380572e-06,1.4132095206967893e-06,1.4811422967362321e-06,1.5522070092437692e-06,1.6270163312287024e-06,1.7062029544605318e-06,1.7797172562591254e-06,1.8644397059106483e-06,1.967392437336184e-06,2.1227068315203738e-06
carbon_pipeline,power,SE-NO,9.803268184959338e-07,1.0619470774599598e-06,1.1222029598092395e-06,1.188535291895881e-06,1.2475560410783506e-06,1.3300696539994969e-06,1.4115813271827811e-06,1.5452047945596746e-06,1.663347326934782e-06,1.7854646636558537e-06,1.953978064543371e-06,2.1941393687783872e-06,2.5549129713615793e-06,3.042808028962946e-06,4.009546225861557e-06,9.162413339998267e-06,3.747289915585231,10.45074844307329,11.347676459810936,44.41559318071607,44.41559364932321
carbon_pipeline,power,SE-PL,8.048411302475791e-07,8.835781519608614e-07,9.375285090830344e-07,9.855365379865232e-07,1.0411453851469328e-06,1.0882187137746714e-06,1.1371193488248917e-06,1.1857675115011404e-06,1.2367010356034877e-06,1.2914534554472898e-06,1.3505084069213218e-06,1.404150603122894e-06,1.4595369332680614e-06,1.5187531158879705e-06,1.5838785924556601e-06,1.6590661317460029e-06,1.7432348864073926e-06,1.8219531796014063e-06,1.9067449494019934e-06,2.018135087833975e-06,2.18260977399691e-06
carbon_pipeline,power,SI-AT,7.836014545499497e-07,8.491324826075159e-07,8.933722919663958e-07,9.280366953200633e-07,9.528708453158296e-07,9.802450947272248e-07,1.0081179435205239e-06,1.0340281464780573e-06,1.0628247209660556e-06,1.095818615604576e-06,1.132236753626672e-06,1.1651585864405156e-06,1.2048938884231658e-06,1.2611470193609661e-06,1.353621039764228e-06,1.5174474029572e-06,1.7287961459235113e-06,1.8522504221127055e-06,1.9534325741770566e-06,2.2817408171585284e-06,2.439283724407324e-06
carbon_pipeline,power,SI-HR,8.410692824849097e-07,9.16485511841057e-07,9.614775412472601e-07,9.952323474492433e-07,1.0169929745909955e-06,1.0418425108832643e-06,1.0714366129051162e-06,1.1148939041479684e-06,1.1678158221250467e-06,1.2213864301941545e-06,1.3115817894111464e-06,1.4224074227746885e-06,1.4837626486583743e-06,1.5056066947684693e-06,1.523747894956832e-06,1.5413403492956218e-06,1.5636845553004402e-06,1.596741279459426e-06,1.641902909557721e-06,1.7081975242469384e-06,1.8538192530642525e-06
carbon_pipeline,power,SI-HU,8.357829107502411e-07,9.094762653067648e-07,9.574104875230473e-07,9.977645696271592e-07,1.032371936056697e-06,1.0674136835197724e-06,1.1033438792538887e-06,1.1381067515406137e-06,1.1780358703033986e-06,1.2227344855245396e-06,1.2740504696261797e-06,1.3213541775867601e-06,1.3754987961534047e-06,1.4403317685419777e-06,1.5261106231277222e-06,1.6558502039077552e-06,1.9081404523717172e-06,2.2271719821454557e-06,2.3787644107381903e-06,2.4683595840786325e-06,2.659118809898227e-06
