technology,capacity_type,location,0,1,2,3,4,5
biomass_plant_CCS,power,BG,4.4998186590576135e-09,3.731140695543724e-08,0.3422418538117495,0.3422418541961227,0.3422418541472647,0.34224185443719024
biomass_plant_CCS,power,CH,5.277516600223046e-09,4.3996119784200845e-08,0.15888370269750718,0.15888370275061167,0.1588837028063277,0.15888370377839064
biomass_plant_CCS,power,CZ,3.528468011380445e-09,1.9128316729464674e-08,6.013467460351178e-08,1.0355158654151456e-07,1.045146873720265e-07,1.6362174564720092e-07
biomass_plant_CCS,power,DE,6.118686382971502e-09,0.5153453256930371,5.253644836953295,5.436132455505436,5.436132458076608,5.436132461535611
biomass_plant_CCS,power,DK,5.718632685607559e-09,0.23384658704408,0.8993347191564214,0.8993350146268783,0.899336003519765,0.8993360032558574
biomass_plant_CCS,power,EE,3.833366923063084e-09,1.3082012759029541e-08,0.016407520391875683,0.016407520505213782,0.016407520613189768,0.016407521836578284
biomass_plant_CCS,power,EL,4.612988275770809e-09,0.008535261780578552,0.3592980586467066,0.35929810722749916,0.3592981073377231,0.3592981077309582
biomass_plant_CCS,power,ES,2.4681693342493975e-09,5.9687553187023586e-09,9.991683884727048e-09,2.074766863036687e-08,3.5394822018571955e-08,1.0303693266479034e-07
biomass_plant_CCS,power,FI,3.780669082088947e-09,7.646309895380837e-09,0.45339769645421635,1.259032985117814,1.2590332360040515,1.2590332372049189
biomass_plant_CCS,power,FR,3.1256416455824176e-09,1.5867210445392238e-08,1.2909656592415044,1.2909656694359832,1.290965670304096,1.290965670787933
biomass_plant_CCS,power,HR,3.884679051787151e-09,0.028646103228713478,0.028646173666151548,0.02864622045662497,0.02864622052800757,0.028646220975261927
biomass_plant_CCS,power,HU,3.4087673262465756e-09,9.891418511853538e-09,1.642814783053375e-08,3.400801157785952e-08,6.402552722727024e-08,1.4734110088423348e-07
biomass_plant_CCS,power,IE,5.026375740648238e-09,2.7584425852845966e-08,0.08878092643568575,0.08878092747085099,0.08878092753301953,0.08878092766645229
biomass_plant_CCS,power,IT,6.160180825418824e-09,0.10129625389705181,0.4676932754811524,0.46769327550251544,0.4676932755303451,0.467693275874679
biomass_plant_CCS,power,LT,3.6170446281971345e-09,1.1477361154021063e-08,1.8666896555970356e-07,1.8699829263007186e-07,1.870414755837181e-07,1.87233389292726e-07
biomass_plant_CCS,power,LU,4.189797016106606e-09,1.4251914577094452e-08,0.0033728157528453624,0.00337281618080125,0.030527808163880323,0.03052780849997984
biomass_plant_CCS,power,LV,3.850385742503095e-09,1.1634415490657159e-08,8.906031036433467e-08,1.42142572644627e-07,1.4219013160272427e-07,1.4245707866401216e-07
biomass_plant_CCS,power,NL,3.6920717268316535e-09,0.23296381201003588,0.9827038297943531,0.982703829866493,1.0205331210381765,1.0205331214231064
biomass_plant_CCS,power,NO,2.9648169495537803e-09,1.5440050579015014e-08,0.2857578954066222,0.3451822187926536,0.3451822189377057,0.3451822192228934
biomass_plant_CCS,power,PL,3.1387080043940314e-09,6.959550581587792e-09,4.2289892871905423e-08,2.456175730035123e-07,2.980800238077246e-07,2.9929178715407413e-07
biomass_plant_CCS,power,PT,2.2812044734298893e-09,4.873921469614378e-09,7.73040087456647e-09,1.4621927225471173e-08,2.3198454500659215e-08,8.720235452393485e-08
biomass_plant_CCS,power,RO,4.024656793805804e-09,1.1179101918162692e-08,2.3146355999882536e-08,2.5164063259337523e-08,3.710236035818303e-08,1.1777463866469998e-07
biomass_plant_CCS,power,SE,3.986611014834697e-09,1.6006191868315916e-08,1.5119000588117162,2.2179682116228183,2.2179682125973095,2.2179683210187293
biomass_plant_CCS,power,SI,3.6919104106588526e-09,2.761905707010115e-08,3.51293236462955e-08,3.5568990695621833e-08,3.579605074008614e-08,8.186845329805433e-08
biomass_plant_CCS,power,SK,4.827152722833975e-09,2.5749057699458466e-08,5.893745410221445e-08,7.954718528107466e-08,8.041935674956039e-08,1.7931950641394966e-07
biomass_plant_CCS,power,UK,3.649669020721058e-09,1.3644573060490827e-08,2.3801999897467563,2.3801999897877706,2.3801999944235237,2.380199997098394
carbon_pipeline,power,AT-CH,1.2794063065800168e-08,1.6246346459494697e-08,4.294438956172811e-08,4.386518458761383e-08,9.347535905288213e-08,2.4671632001982837e-07
carbon_pipeline,power,AT-CZ,1.752519346309535e-08,2.4168763444830466e-08,4.0413065500513645e-08,6.611112815639642e-08,9.14249287301217e-08,3.139542552376014e-07
carbon_pipeline,power,AT-DE,1.3146026602778405e-08,2.737566740168869e-08,1.3135257790998295e-07,1.31522974493846e-07,1.3822722575504e-07,3.202752042062725e-07
carbon_pipeline,power,AT-HU,1.164852984289012e-08,1.5077419493403734e-08,2.0968709626856593e-08,2.819921634422537e-08,4.3876022242905666e-08,1.8754353386307435e-07
carbon_pipeline,power,AT-IT,2.317079344158349e-08,2.3744602822143672e-08,4.073150329195812e-08,4.222460215876769e-08,1.052681174028325e-07,2.658123861715066e-07
carbon_pipeline,power,AT-SI,3.398297152108624e-08,5.2270123670304447e-08,6.213142766070542e-08,6.813492923076166e-08,1.822514824867519e-07,6.18353297048917e-07
carbon_pipeline,power,AT-SK,1.079026478153218e-08,1.3664895369513951e-08,1.9446499571186733e-08,2.988300587193838e-08,4.0163954999741374e-08,1.6863635206482633e-07
carbon_pipeline,power,BE-DE,1.2727619302524114e-08,1.53478722743569e-08,1.634927597520414e-08,2.088061539763233e-08,2.730317548471449e-08,1.451917029303784e-07
carbon_pipeline,power,BE-FR,1.1675471110022124e-08,1.5137331107484638e-08,1.7111344482304806e-08,2.2545826477703017e-08,0.01309685751913562,0.013096858170118466
carbon_pipeline,power,BE-LU,3.3899123863444946e-08,4.128098760630552e-08,4.561644777206043e-08,5.826318314832914e-08,1.1885519960668221e-07,4.269418999312291e-07
carbon_pipeline,power,BE-NL,2.8598237484154714e-08,1.0116712044675827e-07,1.0120777944552471e-07,1.0133471815766794e-07,2.412967772149993e-07,4.252403130401527e-07
carbon_pipeline,power,BE-NO,3.746493383513795e-09,4.759949703851113e-09,7.89207656246356e-09,2.0324246433510046e-08,2.0507375507730448e-08,7.981646736745567e-08
carbon_pipeline,power,BE-UK,1.2233990902552867e-08,2.287906561278671e-08,6.382236161283552e-08,9.615465074275703e-08,9.998171724197876e-07,9.999314158367498e-07
carbon_pipeline,power,BG-EL,3.9195089652640825e-08,8.315326836767535e-08,0.33413955611218377,0.33413955707214377,0.3341395815403061,0.33413975946550667
carbon_pipeline,power,BG-RO,1.3557513473523385e-08,1.7146313063147458e-08,2.063289998235858e-08,2.850525275453997e-08,3.68861174541744e-08,2.1523141750641432e-07
carbon_pipeline,power,CH-AT,1.2165150685856944e-08,1.5598062099527303e-08,1.6395574901949597e-08,2.125698637494338e-08,3.291021979574818e-08,2.1657175869288045e-07
carbon_pipeline,power,CH-DE,1.1329969582881699e-08,2.0123514987358337e-08,2.1866753850236847e-08,2.6293259426681315e-08,3.500137559673939e-08,1.9900675727349148e-07
carbon_pipeline,power,CH-FR,1.328071467461577e-08,4.883808971673535e-08,0.15512226935040527,0.15512226966439732,0.1551223200179294,0.1551223255734009
carbon_pipeline,power,CH-IT,1.830851688430673e-08,1.8941490922105452e-08,1.910548062791277e-08,2.414403521675792e-08,5.823232987558179e-08,2.823900833635146e-07
carbon_pipeline,power,CZ-AT,2.5523494798814463e-08,2.7274964437507224e-08,2.8751722480583825e-08,3.4166179545770774e-08,5.860037602034788e-08,3.3576837431402563e-07
carbon_pipeline,power,CZ-DE,1.9892434784580556e-08,5.157092747836526e-08,8.591464007104334e-08,8.606630412955192e-08,1.2518416626431307e-07,3.6888804543949005e-07
carbon_pipeline,power,CZ-PL,1.2742996462443994e-08,1.626403237754533e-08,3.7056855210662245e-08,1.1359201031110658e-07,1.4846794494070633e-07,2.883281131325461e-07
