technology,capacity_type,location,0,1,2,3,4,5
biomass_plant,power,FR,119.89786745823558,117.87935870892558,106.73719037277507,85.00871997462528,50.32297605369906,3.8963524673931776e-05
biomass_plant,power,HR,2.9501281833475126,2.9501281880695442,2.6395883925841637,2.639588418804611,2.329048619149978,14.71052001685066
biomass_plant,power,HU,38.895111045601276,38.895111048290865,20.278249514540413,7.188996577225491,0.13974292015904338,8.074911002962945e-05
biomass_plant,power,IE,4.287002059981209,1.9890074766656491,1.0480718695807234,9.936804612549367e-07,1.6119882817512366e-06,6.799657278545171e-06
biomass_plant,power,IT,74.68482400557681,71.8899657284392,41.25521360639418,13.182414909307647,7.56164437675566,2.4876519953340373e-05
biomass_plant,power,LT,3.322775953908376,3.32277595695334,3.322775966848719,3.322775981059883,2.4843185348623438,2.3364824047817764e-05
biomass_plant,power,LU,5.798107238337041e-07,8.566771111473465e-07,1.1118434043949316e-06,1.532817541710486e-06,2.4981312266752956e-06,5.98091060702842e-05
biomass_plant,power,LV,4.87547499753553,4.875474999431955,4.875475000091352,4.875475005600033,2.820047766442798e-06,3.3628795774202756e-05
biomass_plant,power,NL,109.29541730913483,105.41366970006577,105.18076484571317,85.69346022808946,6.210796183923624,5.075113683040861
biomass_plant,power,NO,0.3293274689756944,0.32932748255815525,0.22840204553570195,1.1424814769074272e-06,1.5275645796715382e-06,6.5209238469418625e-06
biomass_plant,power,PL,90.45884886124092,90.42779488295194,70.01601325860771,65.24829558687273,2.9118417816176412e-06,5.099553379341752
biomass_plant,power,PT,17.871566005894415,17.871566006962812,17.54549921162813,7.297685528811081,5.356811750418835,1.686850355950003e-05
biomass_plant,power,RO,2.329048568091973,2.3290485687140743,2.329048577481027,2.3290485982361546,2.1844381211444372e-06,6.245243706578274e-05
biomass_plant,power,SE,118.62620694315561,103.09921650993047,93.50353642006012,52.52780866281159,20.542208362476742,3.194674922892341e-05
biomass_plant,power,SI,1.2421592357776645,1.2421592502649108,1.2421592506180812,1.484587815751904e-06,2.242350533314105e-06,1.8784407943960908e-05
biomass_plant,power,SK,0.4658097161969991,0.46580972714862756,0.46580973139766707,0.4658097383756374,2.5751033166811215e-06,0.0002173077194839561
biomass_plant,power,UK,863.4807814017304,813.7136716561911,725.6197387093314,655.2840247284608,386.2913369990451,3.966209330713138e-05
biomass_plant_CCS,power,AT,1.403763819654875e-06,7.293960558251167e-06,5.017375642950914e-05,5.039385206869485e-05,7.0206342731823e-05,7.229804382813187e-05
biomass_plant_CCS,power,BE,9.932977540712287e-07,70.57773608985107,174.9005052728496,174.90050527795142,174.9005052821588,174.90050530038346
biomass_plant_CCS,power,BG,1.2106586131572858e-06,9.795641404009105e-06,87.1804252130605,87.18042530676044,87.18042533102046,87.18042536091686
biomass_plant_CCS,power,CH,1.419895202949951e-06,1.1550417805176137e-05,40.47298333666519,40.47298334993915,40.472983363367455,40.47298357821177
