technology,location,0,1,2,3,4,5,6,7,8,9
pumped_hydro,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pumped_hydro,SE,0.6981279070646399,0.6981279070646399,0.6981279070646399,0.6981279070646399,2.4867570536137025e-06,3.909656558646228e-06,8.790439106968631e-06,0.5038250352797005,0.5086246876257416,0.5096244938728899
pumped_hydro,SI,1.4038441609452,1.4038441609452,1.4038441609452,1.4038441609452,1.40945953758904,1.4178826025548001,1.4178826025548001,1.42069029087672,1.42911335584248,1.4319210441644
pumped_hydro,SK,7.566832105669721,7.566832105669721,7.1093452794560505,5.599638752935761,5.622037307947741,0.0,0.0,0.0,0.0,0.0
pumped_hydro,UK,21.16676849561627,21.16676849602802,21.166768496723638,18.424959107781795,18.498658946548513,18.6092087076949,3.9074093627679446e-06,9.879055957200807e-06,1.0508295381076268e-05,3.414689013461337e-05
reservoir_hydro,AT,222.40043910481188,222.39887040661694,222.39313642292612,221.73521132582582,219.23393290039814,216.31032697489655,215.06541079284534,213.38168778708626,213.00309521064872,212.91327080778498
reservoir_hydro,BE,0.5720528826025355,0.5720488690357995,0.572034274600122,0.5720107530180695,0.5665559565612582,0.5592413776224735,0.5491122861722242,0.5525371057822588,0.5524309787069077,0.5522664583063753
reservoir_hydro,BG,54.4983837874249,42.278224083532315,42.27712018147731,42.03699782580079,8.596145665576431,4.71324914359373e-07,5.478702759058391e-07,6.283578486527717e-07,7.625348628243978e-07,2.0996115692666757e-06
reservoir_hydro,CH,291.98489186367203,260.90237929168904,253.01176344115555,233.06863171406616,220.91521232492948,214.6099152631054,171.2534329022843,169.4981274618878,166.6972651502846,165.4354197045016
reservoir_hydro,CZ,29.28060756936426,3.761169370288869e-07,4.951145290347126e-07,6.242624992559653e-07,7.410021610503029e-07,8.105923217532618e-07,8.693045737992855e-07,9.226848922352663e-07,1.0901433537169975e-06,2.645063833876787e-06
reservoir_hydro,DE,8.943423999123894,8.943362249625356,8.943136763467121,8.942830099789111,8.83369980564275,8.687570508911152,8.536969607482753,8.535831253210112,8.427196597439755,8.42471025987352
reservoir_hydro,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,EL,98.55754066256966,98.15636079461665,78.84553023707274,64.3304306788734,47.27987380530342,47.003095841243805,46.41776347284128,31.851552871346744,27.096493912909317,20.625175402239968
reservoir_hydro,ES,527.0505833243062,438.6354029014562,398.655379838683,269.82523681136576,250.4973919460889,127.28947497379791,122.12336323432751,119.36598889969925,99.38615938250531,30.564672144853606
reservoir_hydro,FI,61.98985440510275,61.989423927612364,61.98785148492483,61.718804092115306,60.10435758525356,59.370287183627646,58.53974241433675,57.88060640929821,57.21410117300906,56.789068316150505
reservoir_hydro,FR,394.1320096414276,385.1722711015467,394.11908079861166,394.10528972898294,355.8698125811377,391.802392238094,386.09109561077514,377.1029118341412,373.2979647627317,372.7388951470776
reservoir_hydro,HR,57.89107736573671,57.89455059115698,57.895969923179315,57.73768051825402,57.08009143671949,57.29725615080465,56.437004058384446,56.40022853766927,55.68139396161849,55.51057143371597
reservoir_hydro,HU,1.2704944768650586,1.270485612536128,1.2704538527983393,1.2674232667605385,1.2482104116529746,1.2380982796703457,1.1931620241917915,1.1847396769205152,1.1674915445415501,1.16714156766886
reservoir_hydro,IE,0.041617474235842035,1.098898239514014e-06,0.04119467785015759,0.04118996644227627,0.04094168298486068,0.04084848545405602,0.04057185355093156,0.03999209897172721,0.03962027379533584,0.03942593846900065
reservoir_hydro,IT,235.1002716024167,24.399506627964747,24.398876195860296,24.184761948558503,23.990561236077653,23.557383836672397,23.396702110172523,23.393492965955897,23.117331031894167,23.018112400152866
reservoir_hydro,LT,4.4078409854531335,4.420011882325368,4.419898295373232,4.392386614231214,4.368006385684329,4.304821180556321,4.2814336802783455,4.173501778694649,4.076635611480229,4.068247529071179
reservoir_hydro,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,LV,35.198846338679225,1.8788704719404932e-07,2.330037654878931e-07,2.703789543573136e-07,3.133197636671463e-07,3.482877319971035e-07,3.818276948264382e-07,4.272586992135657e-07,4.978955452502946e-07,1.3016373426796928e-06
reservoir_hydro,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,NO,1066.792124267919,955.3349068656928,847.3703615392881,773.9197248996386,654.470632377672,623.8434338222193,537.2147223560006,376.92050058203716,351.83345902326994,280.24504957672156
reservoir_hydro,PL,15.699158023765309,15.699042982598003,6.404158166101565e-10,1.7306353975369607e-09,2.8078304698233225e-09,4.0648319497106064e-09,5.678272712268497e-09,7.994681160005098e-09,1.2124378265653664e-08,3.1325743641644146e-08
reservoir_hydro,PT,41.36320439319636,41.54396507175649,59.24162094748595,59.154860017520136,59.29893162238074,57.653067248091475,56.72497779311035,55.96195942259316,55.014507951768685,54.95322716649943
reservoir_hydro,RO,157.23879600816164,157.23767666807717,131.60237180443787,131.27160486131785,111.0664224251405,85.1209860337999,66.68670368402502,54.35201578775396,1.0518110513443418e-06,3.0082169585328762e-06
reservoir_hydro,SE,513.4991384290008,513.2796370350652,513.4681233333386,512.725472676664,511.1390484273072,510.3141631686259,504.84565885478906,501.27305853230865,496.034445831119,493.4959341460007
reservoir_hydro,SI,26.27890041435804,26.247528163032097,26.246852853555083,26.049901525399683,25.801272818894365,25.709225330751607,25.222711422586283,25.219270503135682,24.91761731765051,24.743576656523896
reservoir_hydro,SK,33.680759558691825,33.678977913718846,33.60970451503476,33.583211375206524,33.331756001724955,33.18687581066312,32.923238284137625,32.70023528297005,32.4795902979952,32.42324969778667
reservoir_hydro,UK,19.66363548071424,5.378557674238648e-10,1.4362773806032916e-09,2.303511543987165e-09,3.282985021497375e-09,4.478139664772583e-09,6.045144990252515e-09,8.322083552885616e-09,1.2413026029869495e-08,3.151244313130449e-08
run-of-river_hydro,AT,271.0706242148023,269.9461487290625,268.4793180933915,265.7644326057953,262.7105595497063,261.8286613382672,259.42487848854296,256.1327843603767,254.67142671342486,251.4360195203404
run-of-river_hydro,BE,2.779075626181844,2.777065798813597,2.7707472751035054,2.7362333576032807,2.6955077749088043,2.6665347260648584,2.6134490545856437,2.613944717118281,2.608611980010162,2.603403548054073
run-of-river_hydro,BG,1.1171866831377889e-07,1.3947417406991848e-07,1.66077777495797e-07,1.922871537194807e-07,2.208461249325067e-07,2.476501747837267e-07,2.875032295699633e-07,3.3622528334895775e-07,4.209864362137189e-07,1.4269862675915705e-06
run-of-river_hydro,CH,137.7334343753626,130.36050434488757,127.216459073365,123.79313797050067,111.73888308591204,109.00818954768812,97.67827016751815,85.55717819532863,75.90424115740696,53.43423276166486
run-of-river_hydro,CZ,1.7771904182071904e-07,1.8507113463792813e-07,2.0631590865343712e-07,2.471899207824269e-07,2.937796597611914e-07,3.3280677084101516e-07,3.703569409974569e-07,4.0954017843874127e-07,4.913879479721502e-07,1.3680397535308916e-06
run-of-river_hydro,DE,131.88165026295766,131.78883169370977,130.90880360268582,130.04356445382598,126.62150019663763,125.85219324908648,124.52448096937245,122.75195054478608,122.08129281946395,121.79309949483837
run-of-river_hydro,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,EL,1.0141916230832998e-07,1.1424721026437323e-07,1.331284586750859e-07,1.5387008185683925e-07,1.7530907284130583e-07,1.9694492430718188e-07,2.2592989335008263e-07,2.630317508628145e-07,3.1903533496398897e-07,9.520419282382337e-07
run-of-river_hydro,ES,18.41038725746821,18.598724905143385,18.046003695921673,17.0827840898283,15.988991462148308,14.509179293507279,11.898732805388498,11.359187016136286,9.848393734002128,9.828118268420354
run-of-river_hydro,FI,62.25869632112743,61.73271838331309,61.59405438625853,60.523182102995044,58.36865527272915,57.60746103189397,56.66138256632664,55.07026867355526,52.84517839501043,52.44156735330695
run-of-river_hydro,FR,79.90794219671325,61.67286726394751,61.52737704656468,61.36886892459506,46.90231993276545,46.53199945346824,45.31144430966316,43.5726364902993,43.026158005604046,42.93803641388522
run-of-river_hydro,HR,12.552817845858058,12.542581283284596,12.550931234536277,12.39730204338733,12.177662163625234,12.016898971776362,11.774538187433857,11.755290192776945,11.49305973422517,11.447023411111767
run-of-river_hydro,HU,0.9216613679521504,0.9209914726181843,0.918885654003265,0.906695160979808,0.8927432931065284,0.8837198731624577,0.8395332921063725,0.8247572352079872,0.8199920996082699,0.813781873748591
run-of-river_hydro,IE,1.9363199715366682e-07,3.5534181755051623e-07,7.717692215711308e-07,9.460298314033506e-07,1.0844377278808695e-06,1.1672781655434838e-06,1.3268384702307417e-06,1.5203093694096968e-06,1.7331676255490073e-06,5.718666942322912e-06
run-of-river_hydro,IT,3.054183680950193e-06,3.0584494754331437e-06,3.0579672065303867e-06,3.036630899399537e-06,3.0097616906626886e-06,2.9876002017099565e-06,2.9976001513510512e-06,2.995830464289126e-06,3.020086838309588e-06,4.455765643347198e-06
run-of-river_hydro,LT,3.8866714002650865e-10,1.0249384549787804e-09,1.6291199963759985e-09,2.2951678827288565e-09,3.083168667786522e-09,4.065929212408855e-09,5.367057020226278e-09,7.267935923888733e-09,1.067921016211669e-08,2.552223454299366e-08
run-of-river_hydro,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,LV,16.11229190650513,1.5128335879968332e-07,1.849855950656526e-07,2.1414096534593613e-07,2.4861215734891997e-07,2.7838678577115857e-07,3.072337548693027e-07,3.4736104734353284e-07,4.0684301259446453e-07,1.0614017122421197e-06
run-of-river_hydro,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run-of-river_hydro,PL,3.892968662203139e-10,1.0293810097097952e-09,1.6357997859387442e-09,2.303847573151766e-09,3.0943028886765025e-09,4.080693779432788e-09,5.388222101267772e-09,7.3021157034007805e-09,1.075360482692193e-08,2.672289285889728e-08
run-of-river_hydro,PT,62.60440898448624,38.26661138097062,38.22675972566554,38.0828980565187,29.45037202841845,85.76447820869964,85.07075572424728,82.77880785179262,74.49259023901914,81.47612473522813
run-of-river_hydro,RO,2.6968678733294686e-07,2.9321777326022657e-07,3.5652001226376565e-07,4.0783936190760506e-07,4.531723916058109e-07,5.065879539948198e-07,5.691441749698064e-07,6.382607060976469e-07,7.431782316149687e-07,1.8542521211940784e-06
run-of-river_hydro,SE,91.15891640204167,90.67875278143872,90.46695455793065,89.33882136677978,87.54586680304887,86.33677373621767,84.97993936398593,83.16178899096312,80.88345139995765,80.51626147316021
run-of-river_hydro,SI,39.66651926672631,39.83498202192323,39.82259651038347,39.14385330615549,38.339283097772736,37.72315043198265,37.44182004786668,37.048429385250834,36.502778674382846,36.356923980166066
run-of-river_hydro,SK,2.6791952325192687,2.5977429318058207,2.585547645116544,2.299162210539412,2.262761163403759,0.39561382067050144,0.17380707142931212,0.1714005347880636,1.0094392493827246e-06,2.7144213988481554e-06
run-of-river_hydro,UK,3.694325933828649,3.6910848604483433,3.6809492019036982,3.6699886673489197,3.662544310333685,3.65685804218683,3.64975147346351,3.642371673607304,3.6344454116737346,3.626701614020522
waste_plant,AT,2.289047623853145e-07,2.3159412769870836e-07,2.4557437744783764e-07,2.6395106188282625e-07,2.847280403532546e-07,3.0967025666963875e-07,3.3710591650031863e-07,3.756417296094267e-07,4.305433745316418e-07,1.2509377586252023e-06
waste_plant,BE,8.44719053785711,7.143231970601746,0.3013660375334489,0.2946315494610189,0.28841687710492825,0.282462118373756,0.27715270646173795,0.27014289145239967,4.07812919441823e-07,1.2601650739610265e-06
waste_plant,BG,1.781206134072278e-07,1.9452133537079732e-07,2.1699842292820434e-07,2.424190972075613e-07,2.620769449165943e-07,2.8582228084733853e-07,3.1394855077076627e-07,3.4814038925610933e-07,3.9166086168658124e-07,1.13205000877602e-06
waste_plant,CH,4.75493945774694,3.9547305593894237,3.8716332031575087,3.7712830485078155,2.3073346211492503,2.92166526083143e-07,3.312317142756876e-07,3.72466216761047e-07,4.282013355207756e-07,1.239909884472988e-06
waste_plant,CZ,2.5404589579496144,2.1627433277632706,2.2722007737822677e-07,2.561775364495272e-07,2.786728487560774e-07,3.0306328840887496e-07,3.301819690816108e-07,3.6693380345989844e-07,4.2142097227891874e-07,1.2146358459035308e-06
waste_plant,DE,95.04186165535263,79.9003857317798,59.45588781734578,56.35946714222551,55.17067678517949,34.064925199899506,6.829041535978991,3.648050258959415e-07,4.3389303037188787e-07,1.2621329801198674e-06
waste_plant,DK,24.774870489798165,16.968265468592055,12.512714758823591,11.69097728615512,9.333168351755193,7.118044103732219,6.984247013108948,6.807599568663775,6.651287877751338,1.2214841296922627e-06
waste_plant,EE,2.3382687332733862,2.094656909301461,2.04928859538328,2.003494134597738,1.961234423386047,1.9207420903792485,1.8846381128871068,3.389550487165589e-07,4.0887126663201434e-07,1.197852988191928e-06
waste_plant,EL,1.798162824194578e-07,1.897705990263071e-07,2.0714639031322358e-07,2.2709604763327145e-07,2.49724187217427e-07,2.7996491630682436e-07,3.1212124695078743e-07,3.484910061811137e-07,3.921459140775124e-07,1.1332105110429583e-06
waste_plant,ES,15.988035036380374,13.639810756216187,13.350459101693952,13.050295458231195,6.300809481037235,2.7165296118692326,2.6655170044137955,2.5965728007067974,2.5369834692938467,2.4819201911652495
waste_plant,FI,43.00311727127406,39.54730468521651,38.57484306411983,33.82369426020194,29.649249169710753,21.636594287452144,20.287574576208257,8.428456603377757,3.996385144736227e-07,1.2342453936490468e-06
waste_plant,FR,76.58458541894952,61.99786067117009,47.97987199371777,33.80955195700663,21.608188223842824,10.489511321104278,8.835626765032348,7.758502359747516,5.753891901018811,1.2205815244911395e-06
waste_plant,HR,2.2520796054106194e-07,2.2358000294081683e-07,2.385260689977281e-07,2.573608579776793e-07,2.7971742781581566e-07,3.045688088399016e-07,3.3143935609413665e-07,3.703873009310129e-07,4.255025726355387e-07,1.225375488100631e-06
waste_plant,HU,1.8023982376422092e-07,1.920915375240767e-07,2.1392104572471486e-07,2.399612669893252e-07,2.6790493843572664e-07,2.941200881462999e-07,3.237367542704929e-07,3.627732558498993e-07,4.187982192385767e-07,1.2104711076725554e-06
waste_plant,IE,8.419364002486525,7.558728351059224,7.3990825442784445,7.233445525175239,7.095053822935689,6.948566861780082,6.8179554176741375,6.645513863944892,6.492923879523758,1.1859630709594599e-06
waste_plant,IT,32.04520284113738,24.398746674327086,24.042976449336855,16.652571467286435,13.993984174901652,11.258201928275131,11.008503604084844,3.475086530515268e-07,4.1649285452991326e-07,1.207845251106359e-06
waste_plant,LT,6.034743278054654,7.78587565053237,7.5944222813527915,7.424713417418984,7.26810391675099,7.118044101106832,6.984247011204526,4.6464568604926475,4.539767928079483,4.441187081530766
waste_plant,LU,1.8149059223383803e-07,1.998789201952936e-07,2.2573741253219553e-07,2.482551913216978e-07,2.703100518825157e-07,2.9912442522521797e-07,3.260031569702156e-07,3.7096500207566526e-07,4.255045043875027e-07,1.2314196256886807e-06
waste_plant,LV,2.0508444380497276e-07,2.1593975883913993e-07,2.3699323506391019e-07,2.5628248972577626e-07,2.7784038258080373e-07,3.083330585997944e-07,3.3439404441279814e-07,3.6908572091739827e-07,4.237483106437666e-07,1.2074484230334801e-06
waste_plant,NL,38.14921144226125,32.20141160919503,23.385998620108758,22.863403116582838,22.381145306940006,15.478921259083553,1.8846381182880303,3.531278908813391e-07,4.236333487665827e-07,1.2472944415072238e-06
waste_plant,NO,9.48097025538434,8.786222673656232,8.600984575930012,8.29092997094912,7.435385671553511,7.281872103556542,3.0608446963709796e-07,3.558760914212461e-07,4.1451748020490415e-07,1.1976315791737564e-06
waste_plant,PL,7.161086181819398,6.364644446850748,6.2081388699144116,6.069408604449154,5.941386548165471,5.581450467229669,5.476536557124971,5.3380225295191215,0.7918200301255978,1.2248204275950362e-06
waste_plant,PT,1.7909506004226425e-07,1.858461072734228e-07,2.0106576750414523e-07,2.183546736324517e-07,2.387097205179981e-07,2.696144271377359e-07,3.068757886052102e-07,3.438443887706395e-07,4.006226825595314e-07,1.1424081948708165e-06
waste_plant,RO,1.8201873254940703e-07,1.961590821320697e-07,2.1809144129559428e-07,2.422076533317254e-07,2.6738120545188793e-07,2.8917351074167154e-07,3.205771729353295e-07,3.615544999228224e-07,4.1371844983209633e-07,1.1526921317619628e-06
waste_plant,SE,53.598770969513524,25.839561161412032,25.242412949965257,24.678333041975446,24.157792913961067,23.65902268128617,22.948240092896643,20.206684355253014,4.011470209700875e-07,1.231411138971139e-06
waste_plant,SI,1.923318978653816e-07,1.969292946375995e-07,2.1682226170761802e-07,2.4572151694164594e-07,2.749016989559077e-07,3.000292863484778e-07,3.29761074939719e-07,3.702919217250608e-07,4.2622451251441526e-07,1.2278007412968232e-06
waste_plant,SK,2.0919200704835355e-07,2.1661287731971022e-07,2.3846677597180126e-07,2.5811780536436384e-07,2.7765167988230266e-07,3.01465726420016e-07,3.2995178620548673e-07,3.699032092821411e-07,4.256110077989791e-07,1.2334801046969173e-06
waste_plant,UK,178.3953302296857,155.39639198686615,142.63385772536338,136.00778512079003,127.00146271379099,119.82605763620771,105.55636122061709,84.41963701985486,43.191140539742634,6.558497144970795
wind_offshore,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,BE,122.4640874981221,120.05458201469123,113.47357639225955,108.1875918370998,102.11031933169605,90.92571936812784,66.00674617277977,57.37278712153442,28.811292569794666,56.40114088268687
wind_offshore,BG,5.117396992441796e-10,1.2765070644646146e-09,1.9304614959908355e-09,2.631475240544864e-09,3.4602322393273096e-09,4.497202085932252e-09,5.899087552151584e-09,7.994647764789163e-09,1.1548423440819335e-08,2.979730131485246e-08
wind_offshore,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,DE,420.0281627119433,411.7346909814676,389.10938105839693,370.6562269787865,353.5043928091538,335.72539542485123,187.53210125818603,605.5390629487711,717.5208878662493,1125.9024756737156
wind_offshore,DK,92.56867866977099,123.08455058827606,95.57002431422178,91.14253985782389,76.2376449586414,64.12787230007352,44.7636482837426,42.145833823985335,24.56034622444922,24.27627133535755
wind_offshore,EE,5.136435476399809e-10,1.2816136537337072e-09,1.935565597618091e-09,2.636114649494859e-09,3.463845699615976e-09,4.499256963893996e-09,5.899783970024912e-09,7.99549913142586e-09,1.1544482433895533e-08,2.99125919607373e-08
wind_offshore,EL,5.240564177002062e-10,1.2552309926001466e-09,1.873869165846243e-09,2.5071968852575463e-09,3.2331546184047537e-09,4.123910647823225e-09,5.314438179645192e-09,7.070422495416374e-09,9.903263822535562e-09,2.3086203265124113e-08
wind_offshore,ES,0.24945161373287894,0.2447615963615243,0.23175581536421708,0.2208785777234553,0.21217187353626143,0.20455043619733532,0.19837927653890866,0.19334745314119162,9.070252612754576e-09,2.727407168141816e-08
wind_offshore,FI,2.4241989066818177,2.3722391916455283,2.2481297644297213,2.1434838694586467,2.058978755095509,1.872596153684145,1.815209524789133,7.951718199542552e-07,1.0001250352909597e-06,3.2578514071694415e-06
wind_offshore,FR,0.11288515704915679,0.1106214857065657,0.1044771424319743,0.09962613859095175,0.09569825371368142,0.09170104317928199,0.08770615515546619,3.2374993473206543e-06,5.117885797223833e-06,1.6691153981012236e-05
wind_offshore,HR,5.075725698600491e-10,1.2684944459352322e-09,1.9158847580690117e-09,2.6073543577327386e-09,3.423136760397167e-09,4.442330591652648e-09,5.820503360874723e-09,7.885459921733367e-09,1.1423940911570423e-08,2.9322508537235828e-08
wind_offshore,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,IE,1.3444310740764343,1.3195444638078129,1.2440431053730046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,IT,5.080192635526206e-10,1.269341474068951e-09,1.916993572468186e-09,2.608795790642911e-09,3.424989740666146e-09,4.444713366092602e-09,5.823438338576526e-09,7.888840458648102e-09,1.1427216246792171e-08,2.932200466980164e-08
wind_offshore,LT,5.130587971458667e-10,1.280333640935035e-09,1.93329384714665e-09,2.631945477543516e-09,3.4568249065653176e-09,4.487753479308966e-09,5.8802030568866464e-09,7.960976778335854e-09,1.1488944259758404e-08,2.9515713604608752e-08
wind_offshore,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,LV,4.1453596613586117e-10,1.1132519875960076e-09,1.72486367520642e-09,2.383845977987172e-09,3.1628557119324855e-09,4.1364768074685314e-09,5.457628009985371e-09,7.476073816730064e-09,1.1049846956938396e-08,2.9391475158944847e-08
wind_offshore,NL,100.20313928373388,157.7735333084405,149.20159575677232,141.88794162042413,125.81259980310107,121.08895644822537,111.09956797340367,77.03716498656617,75.73409339026935,74.83975328436871
wind_offshore,NO,0.13002597528915572,0.32727989746718833,0.3090855042724306,0.29669495468453494,0.1735758772913462,0.16693873383407062,0.16178862088457827,0.15480491245482705,0.15219938538917904,0.14927008863388502
wind_offshore,PL,4.436067108305752e-10,1.1683194248824665e-09,1.7934650631480128e-09,2.4630802869274033e-09,3.2542026748508012e-09,4.244743983777038e-09,5.585696349537061e-09,7.621480066770752e-09,1.1192467790231719e-08,2.950199187662824e-08
wind_offshore,PT,1.257236131995648,1.233598443035213,1.1680493052356353,1.1132280255995135,1.069346234001024,1.0309341864213504,0.9998315367247872,0.9744711382893312,0.9605952423712513,0.9496592362688255
wind_offshore,RO,4.852546996137419e-10,1.2322505788737188e-09,1.870570105994303e-09,2.551536112139027e-09,3.3549380390576427e-09,4.360327490388024e-09,5.723796982798107e-09,7.778751314111036e-09,1.132364470908165e-08,2.944010659781051e-08
wind_offshore,SE,10.802149177264894,10.553852429503062,10.019747873429715,9.573697817887057,3.884066737544422,2.351713853882272,0.1340719195444537,9.006406804225279e-05,144.46071297074292,148.81490265314105
wind_offshore,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,UK,568.694909782658,561.5535104588605,526.9914584877265,489.51318683911165,450.0533816517958,344.35591848375554,227.98432278136167,104.68148266381705,23.325607407486203,23.057182393459193
wind_onshore,AT,241.85417877240687,244.43743715725077,240.87612148314977,236.12546490793272,231.2424601419963,225.91896729254034,221.26587598310616,216.39800463908932,213.04427239302487,209.88958875871953
wind_onshore,BE,175.080080349863,178.66500589078024,176.06697422495452,172.59989394298913,169.09329210697067,165.5669230766686,162.02549852400813,158.68277844604245,156.19111391033843,153.87082936749562
wind_onshore,BG,19.16544150455233,19.088678061109,30.71006147258877,273.37237070049866,288.21195199499397,294.63300395429405,290.6544645984937,306.56579969925446,301.6926058060382,310.54414555595923
wind_onshore,CH,25.089933384339506,24.989559849486145,24.62770390804496,24.05123454673842,23.359287737080106,126.66259667465793,228.56039354884453,393.5520375104404,499.80871515667906,502.02597842542525
wind_onshore,CZ,413.6011923999904,411.92983477358933,405.67559552995397,402.81194546477866,479.6659021269003,600.1652505694494,653.7300251451585,913.3841439613976,992.8511295194269,1023.0008553622076
wind_onshore,DE,1163.9502245199933,1131.7933890346278,928.8839494089528,929.4418181440466,1463.0168218578542,1668.893478760015,1886.85699444845,2056.5755272799497,2022.978418657924,1993.8659383817105
wind_onshore,DK,320.0127497743794,319.86376945735464,313.6479605706084,306.8051981212743,312.8271464087173,295.41644968167543,290.5080948594932,412.2905463305222,468.3120851884275,461.7485742182744
wind_onshore,EE,20.337253028012515,20.255525355942048,19.91241038683782,23.815407440990334,21.02440554323966,39.06544944775494,38.8888123373287,130.25492050267877,169.1038242693955,169.51197911672142
wind_onshore,EL,436.07947580250584,439.44137797538775,425.22132721956234,448.880137750913,487.24851919001776,524.0496362164009,543.1355586077142,551.7382407752657,544.4519733485475,539.7894618171049
wind_onshore,ES,1277.5515194776428,1251.354462300015,1157.7586405619413,1339.4825366493294,1447.782251169326,1523.4604506127653,1876.4901498139357,1931.2318677089863,1938.698643894895,1908.3036994895833
wind_onshore,FI,402.9836029793048,416.02671159160724,424.06557047235214,503.6208832896127,630.0852943849363,637.6712606261807,624.9733373112288,613.5184776397214,604.0917956409029,595.6334152099616
wind_onshore,FR,694.824419348719,716.7681160312874,960.1941558591018,1189.9750911098417,1461.8953068270712,2154.5711886479116,3027.1996366057083,4024.5025708148996,4349.049952319606,4341.425916200284
wind_onshore,HR,12.67126893516502,21.061765033298443,20.758073519986727,19.997082681922112,19.395676857103936,17.752272731017932,35.514518253773595,83.41313386687753,106.31731374887347,122.23995249527009
wind_onshore,HU,561.0094033520394,558.7813057252315,550.5981504880853,599.1834906948985,639.0864859196331,698.2853079633343,826.6751351631997,842.983478514221,833.2679438108894,823.1900255469089
wind_onshore,IE,298.3742680089482,296.3299362163238,304.6183695584243,298.8379878641802,337.3961510239073,333.26060460658465,330.8219097358624,323.96289661071916,371.1621590313293,369.07819329950553
wind_onshore,IT,1516.8841129604175,1515.6993826314826,1479.323140519377,2006.0380885978982,2711.071386668232,3188.641980342506,3260.33140625576,3266.501247562789,3315.0253126839025,3283.7611082354297
wind_onshore,LT,183.8132722178148,184.6124336988792,186.73579285475398,185.75264320188995,219.1565617710894,246.00227955737327,258.79210064284564,371.13988357525886,362.0518022042459,384.70875462708995
wind_onshore,LU,2.987107133310763,3.0059003172384617,2.9361521162454505,2.8528071253137037,2.5032904548486394,1.9025605076098038,1.8639085962026893,2.1723814517344646,9.380724618284894,9.297336289237535
wind_onshore,LV,1.041171863696078,0.9797398157733157,0.4925056785732753,0.4828029464765708,0.4313198303836246,1.4559773231722682e-06,2.274569211532868e-06,5.439720501431676e-05,8.447852935789904e-05,1.2632581179001503
wind_onshore,NL,610.4588982358434,621.7661305719188,604.9172007696308,698.1780506987582,832.1603734742425,838.8487680421485,831.4526752581593,915.1071204958519,934.5028907660054,920.9694367974178
wind_onshore,NO,614.1380415959337,624.130107246556,628.6468252941488,735.7656020909446,790.3132580045664,825.9734391870455,851.577796980686,1130.1107422487994,1147.411135259787,1178.192846312546
wind_onshore,PL,1525.2025728204374,1534.8643835583628,1511.7648285490186,1551.7972628442901,1598.4732667257617,1642.9327230138033,1840.5246778476353,1979.8720883992414,1948.3171802123086,1920.4964116174567
wind_onshore,PT,257.65330566672253,258.8962442974044,250.30654573956664,234.23031515507802,193.70000965868692,168.4465040614387,152.71575503536621,165.0585221098031,181.82060772971585,200.26370403014275
wind_onshore,RO,107.83702349478206,107.40450227658131,151.2100415968672,176.88756750991183,247.47395971255858,301.48507121807387,325.2157627068863,408.5286275746076,458.10248093360497,452.5061748613985
wind_onshore,SE,203.52949819307392,232.8248787030219,226.45660154687585,218.25742319131615,199.08321911966345,157.93844611217887,108.18230993897402,80.4833816588782,64.33332500523746,63.428326303418835
wind_onshore,SI,0.06725481620885031,0.0669888356912435,0.0660289225491836,0.06474365683469441,0.06342166050776171,0.06208189572829357,0.06081900378631729,0.05967226816615139,5.735724228431711e-07,1.6189224087705605e-06
wind_onshore,SK,0.10971493110188925,0.10927763159279794,0.05279390278034995,4.0994590540475195e-07,4.868064395021126e-07,5.663437921782009e-07,6.917067841023563e-07,9.316658081937766e-07,1.3160343670221237e-06,4.9586508122872445e-06
