technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
battery,energy,ES,2.007144079264822e-07,2.023564252106981e-07,2.8763982097400465e-07,4.6413999361647264e-07,6.937402475885676e-07,1.0270576633723863e-06,1.5335244069667456e-06,2.4855933381138977e-06,4.0337454478968565e-06,1.4579912980644197e-05
battery,energy,FI,2.1181087469024004e-07,2.1316769180727837e-07,3.071240884891763e-07,4.984009556544023e-07,7.604906059741555e-07,1.1153463031415151e-06,1.568614824821495e-06,2.8662976839936486e-06,4.113487695838127e-06,1.618657042338362e-05
battery,energy,FR,2.0112712767094037e-07,2.036534280996467e-07,2.995876098634933e-07,4.85017751640962e-07,7.158097220881095e-07,1.0253379070003207e-06,1.5118044593574727e-06,2.5661734673600607e-06,3.7964342338249908e-06,1.4761465007440822e-05
battery,energy,HR,2.0681259285391508e-07,2.080181537784463e-07,2.964626980105657e-07,4.959695189876107e-07,8.850845188378356e-07,1.3134304683852886e-06,1.8811259369517069e-06,3.5216454371679296e-06,5.086567761862328e-06,1.9168035196486977e-05
battery,energy,HU,2.0554191240671264e-07,2.0706700850202305e-07,2.997234106455817e-07,5.129108832301945e-07,8.27262934158888e-07,1.301278964810869e-06,1.948591443212341e-06,3.4945987240536506e-06,5.3344868821429385e-06,2.0624297988444735e-05
battery,energy,IE,2.0714516031190868e-07,2.08990144106437e-07,3.1187435426856256e-07,5.060301906517962e-07,7.529503899609499e-07,1.0357626299940387e-06,1.4963818815455036e-06,2.3430584563010056e-06,3.1986712654152747e-06,1.2341039097206056e-05
battery,energy,IT,2.0505813538694982e-07,2.0653907299180387e-07,2.939856649614811e-07,5.020842771828359e-07,8.236188766906708e-07,1.3320391149443375e-06,1.81979614522589e-06,3.1811303053155232e-06,4.908686262093157e-06,1.881590407178574e-05
battery,energy,LT,2.1413886956108443e-07,2.1544912942671556e-07,3.1255309426924295e-07,5.148025756011171e-07,7.818181922190747e-07,1.1388955447757339e-06,1.7033816309778353e-06,2.7602444212004744e-06,3.878269381893224e-06,1.5073823224888446e-05
battery,energy,LU,2.0263788687556374e-07,2.0526168804963445e-07,3.0259255523711646e-07,4.901367830632961e-07,7.170592207303319e-07,1.0114160747585077e-06,1.5013169365188949e-06,2.652159347061057e-06,4.0163897495929664e-06,1.5600026152815366e-05
battery,energy,LV,2.1415393779662248e-07,2.1559988164266265e-07,3.123579329176371e-07,5.156179965487755e-07,7.848232079261119e-07,1.138656535323132e-06,1.7065367721638603e-06,2.815104473396776e-06,3.978019463325144e-06,1.571693773191142e-05
