technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
battery,energy,HU,2.0554191240671264e-07,1.5251251374756848e-09,9.26564602281391e-08,2.1318753067002729e-07,5.198939923739751e-07,4.755411557926535e-07,7.399689386304789e-07,1.759194811511015e-06,2.3597821504623467e-06,1.576535226209558e-05
battery,energy,IE,2.0714516031190868e-07,1.844983794704977e-09,1.0288426824450093e-07,1.941558944692587e-07,4.5406538866198054e-07,2.846572528728126e-07,5.635035197953247e-07,1.0408324692252921e-06,1.3096781977804019e-06,9.427025084662356e-06
battery,energy,IT,2.0505813538694982e-07,1.4809666447113422e-09,8.744665005569298e-08,2.0809867030528837e-07,5.26592763929545e-07,5.099012049003446e-07,5.752036803398079e-07,1.5694328303989909e-06,2.2541487207082075e-06,1.4417119014595375e-05
battery,energy,LT,2.1413886956108443e-07,1.310259865262757e-09,9.710399388552583e-08,2.0224951037444518e-07,4.811544861789666e-07,3.5838761242178407e-07,6.615900800866146e-07,1.259112300597562e-06,1.59917944687178e-06,1.1553941484458988e-05
battery,energy,LU,2.0263788687556374e-07,2.623801174058111e-09,9.733089622980376e-08,1.8754425686873153e-07,4.2956032454292477e-07,2.9698065520203377e-07,5.872317870332804e-07,1.338386696454111e-06,1.7937907561174164e-06,1.188061708746809e-05
battery,energy,LV,2.1415393779662248e-07,1.4459438458469895e-09,9.675808031781613e-08,2.032600926739092e-07,4.833591491732196e-07,3.5527927124282036e-07,6.646383171595483e-07,1.31182779390631e-06,1.6462741391006882e-06,1.2094197568873413e-05
battery,energy,NL,2.087062359473004e-07,1.7003817135749557e-09,1.0085612574902332e-07,2.1219989949162524e-07,5.003259393078759e-07,3.8956821962878867e-07,6.280257932156455e-07,1.483041317941539e-06,2.14273133564568e-06,1.4809164577707326e-05
battery,energy,NO,2.106607767268698e-07,1.2128473899953398e-09,9.259092547376703e-08,1.9456202731573302e-07,4.781775350746304e-07,3.2403179353656913e-07,5.750890615794244e-07,1.205658616260401e-06,1.5350000761486517e-06,1.0988714220186086e-05
battery,energy,PL,2.147581144892705e-07,1.184550976482339e-09,1.022970199577415e-07,2.1418042368251932e-07,5.353563383106032e-07,4.17333965521346e-07,7.488410185401337e-07,1.4967235621662632e-06,2.6733932647381623e-06,1.7165243393892764e-05
battery,energy,PT,2.0172448633549985e-07,1.6564762191785548e-09,8.648357458711874e-08,1.762509188394488e-07,4.313897653298874e-07,3.1231557286110885e-07,5.670563394921129e-07,9.438540513034242e-07,1.5052395245445249e-06,1.0135568110375633e-05
battery,energy,RO,2.0585145957489863e-07,1.4752564347419003e-09,9.442466187652734e-08,2.1448217250024695e-07,5.25789227668729e-07,4.272288366172471e-07,6.926071149717089e-07,2.1725290158613278e-06,3.3148012467695744e-06,1.812362931990376e-05
battery,energy,SE,2.1271729692990194e-07,1.2183744567284488e-09,9.378313665912523e-08,1.9703805011419165e-07,4.862416950516056e-07,3.3574664936271035e-07,6.451261966465139e-07,1.4139978241316282e-06,1.7934765355953381e-06,1.2968738540289419e-05
battery,energy,SI,2.0562879362313666e-07,1.4482563408834669e-09,8.873414145117276e-08,2.2658475021759962e-07,5.555098571598123e-07,4.427453090831186e-07,6.177870154487668e-07,2.121203698139362e-06,2.418804296977271e-06,1.738894397227615e-05
